Fecha,reward,pnl_step,pnl_acumulado,margen_inicial,capital_actual,margin_balance_total,sobre_cobertura_kwh,spot_price,future_price_t1,future_price_t2,future_price_t3,future_price_t4,future_price_t5,future_price_t6,covered_kwh_total,action_cont_1,action_cont_2,action_cont_3,action_cont_4,action_cont_5,action_cont_6,action_disc_raw_1,action_disc_raw_2,action_disc_raw_3,action_disc_raw_4,action_disc_raw_5,action_disc_raw_6,action_disc_exec_1,action_disc_exec_2,action_disc_exec_3,action_disc_exec_4,action_disc_exec_5,action_disc_exec_6,nem_slot_1,nem_slot_2,nem_slot_3,nem_slot_4,nem_slot_5,nem_slot_6,margin_calls_cost,transaction_costs,liquidacion_mtm,liquidacion_vencimiento,demanda_cubrir_kwh_1,demanda_cubrir_kwh_2,demanda_cubrir_kwh_3,demanda_cubrir_kwh_4,demanda_cubrir_kwh_5,demanda_cubrir_kwh_6,contratos_netos_1,contratos_netos_2,contratos_netos_3,contratos_netos_4,contratos_netos_5,contratos_netos_6,terminated,truncated,terminated_reason,spot_cost,strategy_cost_daily
2025-12-24,-0.25026052522026243,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,270.67695,393.0,381.0,381.0,373.0,332.3,251.0,0.0,-0.14118146896362305,-0.008014731109142303,-0.1413712054491043,0.00794852152466774,-0.1076241061091423,0.010858269408345222,0,0,0,0,0,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running,14448602.68861755,14448602.68861755
2025-12-26,-0.2502879489276585,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,253.2591666666667,393.0,381.0,381.0,373.0,331.67,251.0,0.0,-0.14997926354408264,-0.0041334317065775394,-0.14037849009037018,0.0070876856334507465,-0.09994726628065109,0.004630942363291979,0,0,0,0,0,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running,13773473.6934725,13773473.6934725
2025-12-29,-0.2509372397140789,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,320.7418,393.0,399.0,402.0,372.1,330.94,250.55,0.0,-0.14742954075336456,-0.008694813586771488,-0.14582733809947968,0.008637369610369205,-0.10166715830564499,0.007364836521446705,0,0,0,0,0,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running,18537386.194339003,18537386.194339003
2025-12-30,-0.25093276064496256,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,298.5135166666667,393.0,399.0,402.0,371.21,330.21,250.1,0.0,-0.1467997133731842,-0.009745822288095951,-0.14797668159008026,0.008439929224550724,-0.10523201525211334,0.007830936461687088,0,0,0,0,0,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running,16696238.606765252,16696238.606765252
2026-01-02,-0.25115390880761035,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,334.41450000000003,399.0,402.0,370.43,329.58,249.72,371.39,0.0,-0.14542396366596222,-0.012564314529299736,-0.14783406257629395,0.01063309796154499,-0.10233119875192642,0.007960248738527298,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,16487357.854149,16487357.854149
2026-01-05,-0.25111197102608884,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,324.7563666666667,399.0,402.0,369.69,328.95,249.35,370.72,0.0,-0.11665349453687668,0.009859533049166203,-0.1045413538813591,0.04456324130296707,-0.09343961626291275,0.01913919858634472,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,19249196.761970703,19249196.761970703
2026-01-06,-0.25111197102608884,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,317.9762,399.0,402.0,368.95,328.32,248.98,370.05,0.0,-0.11919670552015305,0.018192928284406662,-0.10817095637321472,0.03767841309309006,-0.09044571965932846,0.023328347131609917,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,21650059.2023766,21650059.2023766
2026-01-07,-0.2511074004081895,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,274.1542083333333,399.0,402.0,368.21,327.7,248.61,369.38,0.0,-0.1270381063222885,0.017177041620016098,-0.11901761591434479,0.0309786107391119,-0.09050184488296509,0.02062983252108097,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,19352722.94402279,19352722.94402279
2026-01-08,-0.25285046324892124,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,194.06564166666664,395.81,401.08,367.4,327.08,248.21,368.68,0.0,-0.13612821698188782,0.012583086267113686,-0.129198357462883,0.02287866175174713,-0.09624872356653214,0.01679079793393612,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,13939107.432631515,13939107.432631515
2026-01-09,-0.25315945491838326,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,196.36796666666663,392.13,400.08,366.55,326.39,247.79,367.94,0.0,-0.15943947434425354,0.011307659558951855,-0.12110915780067444,0.015422805212438107,-0.0925978496670723,0.006329049821943045,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,14439810.230083698,14439810.230083698
2026-01-13,-0.254652075100433,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,145.00768333333335,385.78,398.8,365.49,325.51,247.24,367.06,0.0,-0.17715716361999512,0.014984586276113987,-0.10346496850252151,0.019425302743911743,-0.07136745005846024,0.0033023348078131676,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,9453698.480813768,9453698.480813768
2026-01-14,-0.25912589071716335,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,137.46183333333332,379.22,393.66,362.02,323.13,245.93,365.11,0.0,-0.16504733264446259,0.02061435766518116,-0.09213614463806152,0.018085600808262825,-0.05878976732492447,-0.008356287144124508,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,9346496.868719334,9346496.868719334
2026-01-15,-0.2593238612149283,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,143.19950833333334,372.32,388.38,358.54,320.77,244.6,363.17,0.0,-0.157979816198349,0.026025108993053436,-0.06006240099668503,0.03520865738391876,-0.03257099539041519,0.010945024900138378,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,9938273.565551585,9938273.565551585
2026-01-16,-0.2852587873008341,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,117.61296666666664,300.0,383.02,355.06,318.4,243.28,361.25,0.0,-0.14186684787273407,0.04802127927541733,-0.023394159972667694,0.07690770924091339,-0.007056852802634239,0.022510919719934464,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,8143108.402422165,8143108.402422165
2026-01-19,-0.2625583533759703,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,147.51685,285.0,377.66,351.58,316.01,241.97,359.34,0.0,-0.11857867240905762,0.07677040249109268,0.011027775704860687,0.11475661396980286,0.01527417078614235,0.030312223359942436,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,10642169.296194151,10642169.296194151
2026-01-20,-0.30664144882709876,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,176.72193333333334,285.0,310.0,300.0,313.64,240.64,357.4,0.0,-0.09876188635826111,0.10094607621431351,0.035687156021595,0.13923905789852142,0.02129620872437954,0.036327946931123734,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,13816409.511639068,13816409.511639068
2026-01-21,-0.2571889152406071,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,181.46936666666667,297.5,300.0,300.0,311.26,239.32,355.47,0.0,-0.07422187924385071,0.1200919970870018,0.06702228635549545,0.16314537823200226,0.03181478753685951,0.038857027888298035,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,14424366.083835566,14424366.083835566
2026-01-22,-0.25,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,188.178,297.5,310.0,300.0,370.0,370.0,370.0,0.0,-0.06715011596679688,0.1301511824131012,0.06769502907991409,0.17141520977020264,0.023958025500178337,0.046923596411943436,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,15321873.902364003,15321873.902364003
2026-01-23,-0.251142244154802,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,202.59423333333336,297.5,307.5,300.0,370.0,370.0,370.0,0.0,-0.08164188265800476,0.13421837985515594,0.04177854210138321,0.15314733982086182,0.01126602292060852,0.043674904853105545,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,16152065.529260736,16152065.529260736
2026-01-26,-0.25,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,248.15596666666667,297.5,310.0,300.0,370.0,370.0,370.0,0.0,-0.11363276839256287,0.11801005154848099,-0.006835071370005608,0.12425693869590759,-0.00672785472124815,0.03885524719953537,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,18671191.652228504,18671191.652228504
2026-01-27,-0.251142244154802,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,262.064375,297.5,307.5,300.0,370.0,370.0,370.0,0.0,-0.11046432703733444,0.10678940266370773,-0.013127004727721214,0.11765941232442856,-0.009028702974319458,0.038044001907110214,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,20876820.15414875,20876820.15414875
2026-01-28,-0.25868141817168316,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,258.02823333333333,290.0,295.0,300.0,370.0,370.0,370.0,0.0,-0.12135583162307739,0.10291247814893723,-0.02153029479086399,0.10178662091493607,-0.009251698851585388,0.03294047713279724,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,20630197.394927736,20630197.394927736
2026-01-29,-0.2511880789590692,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,246.27239166666664,287.0,295.0,300.0,370.0,370.0,370.0,0.0,-0.14291058480739594,0.0896412655711174,-0.04170365631580353,0.08542858809232712,-0.01444871723651886,0.029240598902106285,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,19836117.900371604,19836117.900371604
2026-01-30,-0.25315743859553436,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,206.1265,287.0,295.0,300.0,367.3,367.67,368.19,0.0,-0.15985313057899475,0.07190036028623581,-0.06705353409051895,0.06537505239248276,-0.030517663806676865,0.023398874327540398,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,1,0,timeline_end,15997667.713633,15997667.713633
