Fecha,reward,pnl_step,pnl_acumulado,margen_inicial,capital_actual,margin_balance_total,sobre_cobertura_kwh,spot_price,future_price_t1,future_price_t2,future_price_t3,future_price_t4,future_price_t5,future_price_t6,covered_kwh_total,action_cont_1,action_cont_2,action_cont_3,action_cont_4,action_cont_5,action_cont_6,action_disc_raw_1,action_disc_raw_2,action_disc_raw_3,action_disc_raw_4,action_disc_raw_5,action_disc_raw_6,action_disc_exec_1,action_disc_exec_2,action_disc_exec_3,action_disc_exec_4,action_disc_exec_5,action_disc_exec_6,nem_slot_1,nem_slot_2,nem_slot_3,nem_slot_4,nem_slot_5,nem_slot_6,margin_calls_cost,transaction_costs,liquidacion_mtm,liquidacion_vencimiento,demanda_cubrir_kwh_1,demanda_cubrir_kwh_2,demanda_cubrir_kwh_3,demanda_cubrir_kwh_4,demanda_cubrir_kwh_5,demanda_cubrir_kwh_6,contratos_netos_1,contratos_netos_2,contratos_netos_3,contratos_netos_4,contratos_netos_5,contratos_netos_6,terminated,truncated
2025-11-11,0.0,0.0,-21600000.0,4994128176.799999,4994128176.799999,0.0,0.0,346.8536833333333,280.0,408.0,408.0,408.0,408.0,408.0,0.0,0.11313364654779434,0.06673581153154373,0.172259122133255,0.03643569350242615,0.23683598637580872,-0.18911457061767578,0,0,0,0,0,0,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-12,0.0,0.0,-21600000.0,4994128176.799999,4994128176.799999,0.0,0.0,321.12385,280.0,408.0,408.0,408.0,408.0,408.0,0.0,0.03804963082075119,0.0376519076526165,0.10251901298761368,-0.21028704941272736,0.26635050773620605,-0.07942768186330795,0,0,0,0,0,0,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-13,-0.0009729788526123419,0.0,-21600000.0,4994128176.799999,4994128176.799999,0.0,0.0,298.32405,280.0,406.98,407.39,407.06,407.06,407.06,0.0,-0.07132329791784286,0.007866812869906425,-0.044114381074905396,-0.4388117492198944,0.3313971757888794,-0.15101440250873566,0,0,0,-1,0,0,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-14,-0.0009132641090829901,0.0,-21600000.0,4994128176.799999,4994128176.799999,0.0,0.0,300.1530833333333,280.0,406.04,406.86,406.16,406.16,406.16,0.0,-0.05186019092798233,-0.04441847652196884,-0.18381179869174957,-0.42808717489242554,0.3526603877544403,-0.55397629737854,0,0,0,-1,0,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-18,-0.000983048185421372,0.0,-21600000.0,4994128176.799999,4994128176.799999,0.0,0.0,231.86389166666663,280.17,405.02,406.21,405.23,405.19,405.23,0.0,-0.12609542906284332,-0.2560581564903259,-0.7121596336364746,-0.5505408644676208,0.38486599922180176,-0.8229479789733887,0,0,-1,-1,0,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-19,-0.0010498213367550868,0.0,-21600000.0,4994128176.799999,4994128176.799999,0.0,0.0,341.37328333333335,285.05,403.93,405.48,404.22,404.18,404.26,0.0,-0.4396652579307556,-0.49178898334503174,-0.9398326277732849,-0.7702092528343201,0.32500213384628296,-0.9511818289756775,-1,-1,-1,-1,0,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-20,-0.4677115696080956,0.0,-21600000.0,4993547669.599999,4906471589.599999,87076080.0,0.0,229.178725,265.0,402.76,404.71,403.17,403.13,403.25,1440000.0,-0.13516201078891754,-0.3689076900482178,-0.6264002919197083,-0.6846153736114502,0.42680928111076355,-0.9362085461616516,0,0,-1,-1,1,-1,0,0,0,0,1,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,580507.2000000001,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,4,0,0,0
2025-11-21,-0.09098249971389068,-1512000.0000000163,-23112000.000000015,4992968674.4,4992968674.4,0.0,0.0,278.71406666666667,270.0,401.59,403.94,402.12,402.08,402.24,0.0,-0.9991622567176819,-0.9998912215232849,-0.9998108148574829,-0.9972460865974426,-0.9731320142745972,-0.999492883682251,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,578995.2000000001,-1512000.0000000163,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,-4,0,0,0
2025-11-24,-0.001039821264927301,0.0,-23112000.000000015,4992968674.4,4992968674.4,0.0,0.0,253.04098333333337,287.5,400.51,403.25,401.11,401.07,401.27,0.0,-0.9995682239532471,-0.9999943375587463,-0.9999502301216125,-0.999875009059906,-0.9999877214431763,-0.9994940757751465,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
2025-11-25,-0.005533674695282998,0.0,-23112000.000000015,4992968674.4,4992968674.4,0.0,0.0,195.42016666666663,265.0,399.35,402.44,400.07,400.03,400.27,0.0,-0.9523183107376099,-0.1810443103313446,-0.9181890487670898,-0.9838323593139648,0.1364201009273529,-0.9922934770584106,-1,0,-1,-1,0,-1,0,0,0,0,0,0,ELMZ25F,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,0.0,0.0,0.0,0.0,1970234.441,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,0,0,0,0,0,0,0,0
