Fecha,reward,pnl_step,pnl_acumulado,margen_inicial,capital_actual,margin_balance_total,sobre_cobertura_kwh,spot_price,future_price_t1,future_price_t2,future_price_t3,future_price_t4,future_price_t5,future_price_t6,covered_kwh_total,action_cont_1,action_cont_2,action_cont_3,action_cont_4,action_cont_5,action_cont_6,action_disc_raw_1,action_disc_raw_2,action_disc_raw_3,action_disc_raw_4,action_disc_raw_5,action_disc_raw_6,action_disc_exec_1,action_disc_exec_2,action_disc_exec_3,action_disc_exec_4,action_disc_exec_5,action_disc_exec_6,nem_slot_1,nem_slot_2,nem_slot_3,nem_slot_4,nem_slot_5,nem_slot_6,margin_calls_cost,transaction_costs,liquidacion_mtm,liquidacion_vencimiento,demanda_cubrir_kwh_1,demanda_cubrir_kwh_2,demanda_cubrir_kwh_3,demanda_cubrir_kwh_4,demanda_cubrir_kwh_5,demanda_cubrir_kwh_6,contratos_netos_1,contratos_netos_2,contratos_netos_3,contratos_netos_4,contratos_netos_5,contratos_netos_6,terminated,truncated
2025-12-24,-1.0848008120895,2253599.9999999967,-455897034.0171015,4601451340.382898,3572175700.3828983,1029275640.0,2427598.371964559,270.67695,393.0,381.0,381.0,373.0,332.3,251.0,14040000.0,0.8085225224494934,0.9217819571495056,0.7936524748802185,0.9644735455513,-0.9999798536300659,0.9897981286048889,1,1,1,1,-1,1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,2253599.9999999967,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-26,-1.2281637368894995,1835999.9999999877,-454061034.0171015,4603287340.382898,3574011700.3828983,1029275640.0,2427598.371964559,253.2591666666667,393.0,381.0,381.0,373.0,331.67,251.0,14040000.0,0.9939210414886475,0.12550710141658783,0.9468446969985962,0.28998538851737976,-0.9913930296897888,0.930275022983551,1,0,1,0,-1,1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,1835999.9999999877,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-29,0.21804229831050126,98449200.0000001,-355611834.0171014,4701736540.382898,3676510900.3828983,1025225640.0,2427598.371964559,320.7418,393.0,399.0,402.0,372.1,330.94,250.55,14040000.0,0.9926615953445435,0.06793265789747238,0.8663063645362854,-0.07937830686569214,-0.9874931573867798,0.9691887497901917,1,0,1,0,-1,1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,98449200.0000001,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2025-12-30,-0.970296658489501,-2786400.000000157,-358398234.0171016,4698950140.382898,3677749300.3828983,1021200840.0,2427598.371964559,298.5135166666667,393.0,399.0,402.0,371.21,330.21,250.1,14040000.0,0.9116563200950623,0.9998326897621155,0.996315062046051,0.9962300658226013,-0.9999972581863403,0.9998875856399536,1,1,1,1,-1,1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,-2786400.000000157,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0
2026-01-02,-5.538690787101387,-352060076.25064266,-710458310.2677443,4349455877.732256,3239856562.5322556,1109599315.2,2855024.89371947,334.41450000000003,399.0,402.0,370.43,329.58,249.72,371.39,13680000.0,0.34211859107017517,0.9999980926513672,0.999914288520813,0.9999817609786987,-1.0,1.0,0,1,1,1,-1,1,0,0,0,1,-1,1,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,2502986.4,-13406399.99999991,-338653676.2506427,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,6,-11,6,0,0
2026-01-05,-0.4548499323491319,27554400.000000115,-682903910.2677442,4337268437.732256,3431567362.5322556,905701075.2000002,695024.8937194704,324.7563666666667,399.0,402.0,369.69,328.95,249.35,370.72,11520000.0,-0.4291539192199707,0.9996001124382019,0.6258684992790222,0.9968939423561096,-0.9999603033065796,0.9999961853027344,-1,1,1,1,-1,1,-1,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,861840.0,27554400.000000115,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,-6,0,0,0,0,0,0,0
2026-01-06,-1.0723556234708518,-12362400.000000052,-695266310.2677442,4324331477.732256,3296545762.5322556,1027785715.2,2135024.89371947,317.9762,399.0,402.0,368.95,328.32,248.98,370.05,12960000.0,0.58708655834198,0.9827081561088562,0.809965968132019,0.9754610061645508,-0.9999855756759644,0.971810519695282,1,1,1,1,-1,1,1,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,574560.0,-12362400.000000052,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,4,0,0,0,0,0,0,0
2026-01-07,-1.167651693949135,-12362400.000000175,-707628710.2677443,4311394517.732256,3430418242.5322556,880976275.1999998,695024.8937194704,274.1542083333333,399.0,402.0,368.21,327.7,248.61,369.38,11520000.0,-0.8297072649002075,0.9999829530715942,0.9911942481994629,0.9999397397041321,-1.0,0.9948877096176147,-1,1,1,1,-1,1,-1,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,574560.0,-12362400.000000175,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,-4,0,0,0,0,0,0,0
2026-01-08,-2.1710206670904215,-19673999.999999993,-727302710.2677443,4291293042.9322557,3329961664.5322556,961331378.4000001,1775024.8937194704,194.06564166666664,395.81,401.08,367.4,327.08,248.21,368.68,12600000.0,0.49287542700767517,0.8936561942100525,0.9019946455955505,0.8782537579536438,-0.999994158744812,-0.04178851097822189,1,1,1,1,-1,0,1,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,427474.8,-19673999.999999993,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,3,0,0,0,0,0,0,0
2026-01-09,-4.640372249064275,-25289999.999999877,-752592710.2677442,4269553942.532255,3375113667.3322554,894440275.2,695024.8937194704,196.36796666666663,392.13,400.08,366.55,326.39,247.79,367.94,11520000.0,-0.9666630625724792,0.9988320469856262,0.8925254940986633,0.9998216032981873,-1.0,0.210016131401062,-1,1,1,1,-1,0,-1,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,54453599.99999997,423500.4,-25289999.999999877,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,-3,0,0,0,0,0,0,0
2026-01-13,-10.0,-181990799.99999994,-934583510.2677441,4114127258.1322556,3541388382.9322553,572738875.2,460333.84339017817,145.00768333333335,385.78,398.8,365.49,325.51,247.24,367.06,6840000.0,-0.9997788071632385,-0.24768182635307312,-0.9585449695587158,0.8743348717689514,-1.0,-0.9989413022994995,-1,0,-1,1,-1,-1,0,0,-1,0,0,-1,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,148586400.00000006,1713884.4,-181990799.99999994,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,-7,0,0,-6,0,0
2026-01-14,-2.1997964928337135,-59133599.99999996,-993717110.2677441,4054993658.1322556,3541388382.9322553,513605275.20000005,460333.84339017817,137.46183333333332,379.22,393.66,362.02,323.13,245.93,365.11,6840000.0,-0.9997367858886719,-0.35180598497390747,-0.8672903776168823,0.9946045875549316,-0.9999997019767761,-0.9999922513961792,-1,0,-1,1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-59133599.99999996,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-15,-3.9910857351619855,4240799.999999946,-989476310.2677441,4038398140.532255,3692206905.3322554,346191235.2,179868.40155130834,143.19950833333334,372.32,388.38,358.54,320.77,244.6,363.17,4320000.0,-0.9999960660934448,-0.8252187967300415,-0.9987094402313232,0.9520795345306396,-1.0,-0.9999827742576599,-1,-1,-1,1,-1,-1,0,-1,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,51559200.0,978717.6,4240799.999999946,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,-7,0,0,0,0,0,0
2026-01-16,-1.599133804535104,-37800000.0,-1027276310.2677441,4000598140.532255,3692206905.3322554,308391235.2,179868.40155130834,117.61296666666664,300.0,383.02,355.06,318.4,243.28,361.25,4320000.0,-0.999999463558197,-0.943714439868927,-0.9997274875640869,0.9669224619865417,-1.0,-0.9999995231628418,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-37800000.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-19,-4.2006998823619845,-28922399.99999997,-1056198710.2677441,3971675740.532255,3635766105.3322554,335909635.20000005,179868.40155130834,147.51685,285.0,377.66,351.58,316.01,241.97,359.34,4320000.0,-0.9999995827674866,-0.6667340397834778,-0.9997202157974243,0.9901503324508667,-1.0,-0.9999992251396179,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,56440800.0,0.0,-28922399.99999997,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-20,-4.153229796741935,-56959200.00000001,-1113157910.267744,3914716540.532255,3583926105.3322554,330790435.2,179868.40155130834,176.72193333333334,285.0,310.0,300.0,313.64,240.64,357.4,4320000.0,-0.9999995231628418,0.32906222343444824,-0.9997724890708923,0.9973686933517456,-1.0,-0.999999463558197,-1,0,-1,1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,51840000.0,0.0,-56959200.00000001,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-21,-1.4828333502477933,-37540799.99999999,-1150698710.267744,3876743740.532255,3482406105.3322554,394337635.20000005,179868.40155130834,181.46936666666667,297.5,300.0,300.0,311.26,239.32,355.47,5760000.0,-0.999998927116394,0.48444610834121704,-0.9998281002044678,0.9962066411972046,-1.0,-0.9999995827674866,-1,1,-1,1,-1,-1,0,1,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,432000.0,-37540799.99999999,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,4,0,0,0,0,0,0
2026-01-22,0.06695721203801497,134798400.00000003,-1015900310.2677441,3996695740.532255,3670354905.3322554,326340835.20000005,179868.40155130834,188.178,297.5,310.0,300.0,370.0,370.0,370.0,4320000.0,-0.9999979138374329,-0.8406924605369568,-0.9999651908874512,0.9775450229644775,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,-1,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,446400.0,134798400.00000003,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,-4,0,0,0,0,0,0
2026-01-23,-1.1548842855619852,-1295999.999999988,-1017196310.2677441,3995399740.532255,3670354905.3322554,325044835.20000005,179868.40155130834,202.59423333333336,297.5,307.5,300.0,370.0,370.0,370.0,4320000.0,-0.999998927116394,-0.97057044506073,-0.9999849200248718,0.9695931673049927,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-1295999.999999988,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-26,-0.4963029351619854,48815999.999999985,-968380310.2677441,4044215740.532255,3678994905.3322554,365220835.20000005,179868.40155130834,248.15596666666667,297.5,310.0,300.0,370.0,370.0,370.0,4320000.0,-0.999999463558197,-0.9327574968338013,-0.9999819993972778,0.9642844200134277,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,48815999.999999985,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-27,-0.9839154759619851,-4751999.999999976,-973132310.2677441,4039463740.532255,3678994905.3322554,360468835.20000005,179868.40155130834,262.064375,297.5,307.5,300.0,370.0,370.0,370.0,4320000.0,-0.999999463558197,-0.986648678779602,-0.9999969005584717,0.9158893823623657,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-4751999.999999976,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-28,-1.0842643815619855,-14688000.000000026,-987820310.2677441,4024775740.532255,3678994905.3322554,345780835.20000005,179868.40155130834,258.02823333333333,290.0,295.0,300.0,370.0,370.0,370.0,4320000.0,-0.9999995827674866,-0.999737024307251,-0.9999992251396179,0.3253589868545532,-1.0,-1.0,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-14688000.000000026,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-29,-1.0060925703619852,-3326399.9999999823,-991146710.2677441,4021449340.532255,3678994905.3322554,342454435.20000005,179868.40155130834,246.27239166666664,287.0,295.0,300.0,370.0,370.0,370.0,4320000.0,-1.0,-0.9670752882957458,-0.9999990463256836,0.8543198108673096,-1.0,-1.0,-1,-1,-1,1,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-3326399.9999999823,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0
2026-01-30,-1.1974025319619854,-8985599.999999993,-1000132310.2677441,4012463740.532255,3678994905.3322554,333468835.20000005,179868.40155130834,206.1265,287.0,295.0,300.0,367.3,367.67,368.19,4320000.0,-1.0,-0.9973508715629578,-0.9999997019767761,0.33236923813819885,-1.0,-1.0,-1,-1,-1,0,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-8985599.999999993,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,1,0
