Fecha,Precio_Bilateral_0-7_COP/kWh,Precio_Bilateral_7-17_COP/kWh,Precio_Bilateral_17-24_COP/kWh,Precio_Bilateral_Dia_COP/kWh
2022-09-16,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-17,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-18,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-19,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-20,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-21,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-22,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-23,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-24,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-25,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-26,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-27,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-28,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-29,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-09-30,267.10857142857145,267.398,266.38142857142856,267.01708333333335
2022-10-01,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-02,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-03,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-04,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-05,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-06,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-07,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-08,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-09,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-10,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-11,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-12,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-13,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-14,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-15,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-16,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-17,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-18,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-19,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-20,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-21,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-22,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-23,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-24,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-25,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-26,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-27,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-28,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-29,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-30,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-10-31,268.9742857142857,270.03499999999997,268.38714285714286,269.245
2022-11-01,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-02,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-03,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-04,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-05,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-06,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-07,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-08,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-09,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-10,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-11,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-12,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-13,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-14,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-15,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-16,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-17,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-18,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-19,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-20,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-21,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-22,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-23,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-24,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-25,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-26,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-27,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-28,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-29,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-11-30,268.8742857142857,269.63,267.7528571428571,268.8620833333333
2022-12-01,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-02,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-03,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-04,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-05,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-06,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-07,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-08,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-09,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-10,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-11,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-12,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-13,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-14,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-15,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-16,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-17,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-18,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-19,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-20,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-21,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-22,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-23,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-24,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-25,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-26,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-27,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-28,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-29,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-30,269.35714285714283,270.847,268.5842857142857,269.7525
2022-12-31,269.35714285714283,270.847,268.5842857142857,269.7525
2023-01-01,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-02,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-03,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-04,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-05,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-06,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-07,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-08,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-09,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-10,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-11,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-12,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-13,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-14,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-15,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-16,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-17,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-18,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-19,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-20,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-21,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-22,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-23,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-24,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-25,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-26,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-27,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-28,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-29,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-30,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-01-31,273.4214285714286,273.963,272.8642857142857,273.4845833333333
2023-02-01,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-02,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-03,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-04,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-05,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-06,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-07,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-08,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-09,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-10,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-11,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-12,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-13,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-14,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-15,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-16,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-17,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-18,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-19,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-20,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-21,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-22,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-23,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-24,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-25,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-26,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-27,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-02-28,278.62142857142857,281.052,278.78285714285715,279.68125000000003
2023-03-01,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-02,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-03,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-04,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-05,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-06,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-07,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-08,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-09,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-10,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-11,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-12,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-13,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-14,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-15,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-16,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-17,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-18,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-19,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-20,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-21,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-22,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-23,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-24,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-25,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-26,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-27,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-28,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-29,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-30,277.0342857142857,276.384,276.73,276.6745833333333
2023-03-31,277.0342857142857,276.384,276.73,276.6745833333333
2023-04-01,273.9557142857143,272.56,273.5814285714286,273.265
2023-04-02,273.9557142857143,272.56,273.5814285714286,273.265
2023-04-03,273.9557142857143,272.56,273.5814285714286,273.265
2023-04-04,273.9557142857143,272.56,273.5814285714286,273.265
2023-04-05,273.9557142857143,272.56,273.5814285714286,273.265
