Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2022-03-31,264.608075,324.8064222222222,331.2783428571429,306.62795
2022-04-01,262.70315,285.47945555555555,290.48661428571427,279.347775
2022-04-02,192.537275,269.9261222222222,239.77532857142856,235.33585833333333
2022-04-03,111.8104,159.31501111111112,160.34675714285714,143.78106666666667
2022-04-04,105.763025,209.75945555555555,205.06104285714287,173.72360833333335
2022-04-05,162.2039,209.5816777777778,212.86104285714285,194.7455666666667
2022-04-06,151.7039,210.21723333333335,206.50104285714286,189.62890000000002
2022-04-07,159.6805,441.1790555555556,169.53764285714286,268.11745833333333
2022-04-08,149.7039,155.1560111111111,154.68032857142856,153.19989999999999
2022-04-09,125.94052500000001,141.68723333333335,142.8896142857143,136.789025
2022-04-10,120.2029,122.53701111111111,127.79675714285715,123.29306666666668
2022-04-11,120.828275,145.14612222222223,146.82104285714286,137.52869166666667
2022-04-12,123.84152499999999,130.67167777777777,130.1681857142857,128.24810833333333
2022-04-13,115.438275,138.13167777777778,133.48675714285713,129.21244166666665
2022-04-14,111.333275,120.31501111111112,120.77532857142857,117.45535833333334
2022-04-15,100.95515,102.5489,103.11032857142858,102.1814
2022-04-16,107.8039,122.79056666666666,125.52961428571429,118.5939
2022-04-17,100.6959,103.38167777777777,124.44104285714286,108.62873333333333
2022-04-18,118.2424,151.0927888888889,151.24104285714287,140.1859
2022-04-19,152.1114,230.75945555555558,177.60104285714286,189.0389
2022-04-20,115.387775,162.4207888888889,153.26218571428572,144.07185833333332
2022-04-21,117.9599,142.22612222222222,140.2163285714286,133.55119166666665
2022-04-22,96.621275,120.2039,113.51347142857142,110.39165000000001
2022-04-23,91.5959,112.27801111111111,109.22332857142858,104.493025
2022-04-24,92.94590000000001,96.84512222222222,104.28518571428572,97.7154
2022-04-25,90.8709,90.8709,90.8709,90.8709
2022-04-26,93.07502500000001,108.2159,105.65632857142857,102.4224
2022-04-27,91.5959,106.46701111111112,103.94575714285715,100.77460833333333
2022-04-28,93.07502500000001,103.3929,101.03861428571429,99.26694166666668
2022-04-29,91.5959,98.01912222222222,98.53732857142857,96.02919166666668
2022-04-30,91.5959,98.79278888888888,98.3429,96.26260833333333
2022-05-01,95.17245,96.13164444444445,96.76377142857143,95.99628333333334
2022-05-02,94.570325,97.50875555555555,101.96777142857142,97.82982500000001
2022-05-03,94.433325,111.09786666666668,111.37405714285715,105.623575
2022-05-04,93.487325,145.0312,160.12177142857144,132.251325
2022-05-05,97.37132500000001,107.38820000000001,107.93948571428572,104.21003333333334
2022-05-06,97.313075,114.64231111111111,111.2454857142857,107.87515833333333
2022-05-07,98.856325,119.23031111111112,111.65948571428571,110.230825
2022-05-08,96.2312,112.40897777777779,118.2162,108.71015833333333
2022-05-09,90.437325,103.2312,106.6214857142857,99.95540833333332
2022-05-10,95.0727,110.98675555555556,106.7932,104.45895
2022-05-11,90.437325,96.92431111111111,119.96462857142856,101.482075
2022-05-12,94.5137,97.26431111111111,100.05948571428573,97.16270000000002
2022-05-13,89.76545,95.7312,95.42605714285715,93.65361666666666
2022-05-14,95.265075,97.82497777777778,97.89191428571428,96.99119999999999
2022-05-15,95.2662,95.99453333333332,97.27005714285714,96.12378333333334
2022-05-16,95.1317,98.04497777777777,100.06877142857142,97.66415833333333
2022-05-17,95.822075,124.95342222222222,114.80762857142858,112.28378333333335
2022-05-18,94.5937,170.07564444444446,158.82191428571429,141.63265833333335
2022-05-19,115.785575,124.43131111111113,123.28391428571429,121.21474166666667
2022-05-20,101.308075,117.87564444444443,117.0169142857143,112.10265833333334
2022-05-21,96.0202,114.60897777777778,109.38520000000001,106.88911666666667
2022-05-22,91.160825,94.72397777777778,94.91434285714286,93.59178333333334
2022-05-23,90.56132500000001,95.05708888888888,99.93934285714285,94.98249166666666
2022-05-24,94.283075,95.23397777777778,95.13520000000001,94.8882
2022-05-25,88.9872,95.29597777777778,94.11505714285714,92.84861666666667
2022-05-26,90.6877,95.2962,95.1344857142857,93.71286666666667
2022-05-27,89.54582500000001,95.15886666666667,94.94362857142858,93.225075
2022-05-28,92.72245,95.34608888888889,95.0682,94.39049166666666
2022-05-29,94.269575,95.48986666666667,95.74062857142857,95.15624166666667
2022-05-30,94.3467,94.83408888888889,95.03991428571429,94.73165833333333
2022-05-31,93.61395,95.08553333333333,95.02534285714286,94.57745
2022-06-01,95.3578,137.76902222222222,109.04951428571428,115.255425
2022-06-02,95.71855,102.11302222222223,101.49722857142856,99.801925
2022-06-03,95.3578,101.32435555555556,99.98265714285715,98.94417499999999
2022-06-04,95.78105,102.78157777777777,101.56522857142856,100.0933
2022-06-05,97.78654999999999,101.24813333333333,101.49937142857142,100.16755
2022-06-06,95.59355,101.5948,101.60194285714286,99.59646666666667
2022-06-07,95.79355,101.59957777777778,100.63151428571429,99.38188333333333
2022-06-08,96.88605,135.49313333333333,126.18865714285714,119.9103
2022-06-09,97.653425,116.43102222222223,102.67137142857143,106.15859166666667
2022-06-10,100.70892500000001,110.3949111111111,102.7105142857143,104.92496666666666
2022-06-11,101.5628,102.86502222222221,102.5488,102.33871666666666
2022-06-12,96.89179999999999,101.48179999999999,102.08422857142857,100.12750833333332
2022-06-13,96.1253,102.59613333333333,102.47622857142858,100.40421666666667
2022-06-14,97.6868,102.8668,102.67094285714286,101.08300833333334
2022-06-15,97.693175,102.8668,102.67137142857143,101.08525833333333
2022-06-16,99.228175,102.51157777777777,102.3668,101.37488333333333
2022-06-17,96.1253,103.36535555555555,102.22094285714286,100.61821666666667
2022-06-18,95.35804999999999,102.26746666666666,101.17594285714286,99.64596666666667
2022-06-19,95.357925,95.35835555555555,97.11251428571428,95.86984166666667
2022-06-20,95.3578,96.69202222222222,99.25537142857142,96.99492500000001
2022-06-21,95.357925,101.44546666666666,100.2060857142857,99.0548
2022-06-22,101.5343,102.89735555555555,102.6798,102.37955
2022-06-23,101.56117499999999,103.03757777777778,102.67022857142857,102.43830000000001
2022-06-24,96.12542499999999,102.69446666666666,102.37694285714285,100.41217499999999
2022-06-25,98.410675,102.47757777777777,102.15708571428571,101.02846666666666
2022-06-26,101.497925,102.86257777777777,103.03522857142856,102.45805
2022-06-27,101.4998,102.86568888888888,103.0368,102.4603
2022-06-28,95.357925,102.86557777777779,101.54822857142857,99.97879999999999
2022-06-29,96.3173,103.25135555555556,102.63765714285715,100.76100833333334
2022-06-30,96.1253,102.94857777777777,102.6340857142857,100.582425
2022-07-01,97.807025,103.75873333333332,103.75882857142857,101.77485833333333
2022-07-02,102.41114999999999,103.7584,103.53854285714284,103.24519166666666
2022-07-03,96.84677500000001,100.85484444444444,103.31611428571429,100.23669166666667
2022-07-04,102.76039999999999,103.7585111111111,103.90397142857144,103.46823333333333
2022-07-05,99.341775,103.75984444444445,107.86111428571428,103.48335833333334
2022-07-06,97.03890000000001,103.7585111111111,103.53868571428572,101.45452499999999
2022-07-07,97.8064,109.10484444444444,108.38111428571428,105.12760833333334
2022-07-08,100.1089,103.75873333333332,103.75811428571429,102.54194166666667
2022-07-09,102.41139999999999,103.7585111111111,103.7586857142857,103.309525
2022-07-10,99.149275,103.39595555555555,103.75782857142858,102.08594166666666
2022-07-11,102.454275,103.7594,103.7594,103.32435833333334
2022-07-12,110.600875,112.71655555555554,142.01357142857142,120.55629166666667
2022-07-13,102.79639999999999,113.78962222222223,116.78368571428572,110.99848333333334
2022-07-14,102.43577499999999,103.75917777777778,108.50968571428572,104.70360833333332
2022-07-15,101.64377499999999,103.75862222222221,103.75840000000001,103.05360833333333
2022-07-16,104.7424,105.04817777777777,108.15982857142856,105.85381666666666
2022-07-17,104.7424,104.94984444444444,105.15197142857141,104.93964999999999
2022-07-18,104.742025,129.84873333333334,123.06225714285713,119.50044166666667
2022-07-19,104.85152500000001,125.41539999999999,122.28682857142857,117.648275
2022-07-20,104.742025,104.74317777777777,105.36354285714286,104.92373333333335
2022-07-21,102.80302499999999,105.01784444444444,108.97454285714285,105.43360833333332
2022-07-22,100.81277499999999,103.08117777777778,103.08054285714286,102.32485833333334
2022-07-23,102.431525,103.08084444444444,103.08082857142857,102.8644
2022-07-24,103.020775,103.1354,104.03782857142856,103.36040000000001
2022-07-25,96.8469,103.04228888888889,102.9224,100.94219166666666
2022-07-26,102.7919,125.75573333333334,160.7791142857143,128.316275
2022-07-27,102.52615,104.40528888888889,103.47654285714286,103.50802499999999
2022-07-28,102.244275,103.0364,102.91911428571429,102.73815
2022-07-29,102.5249,106.2974,105.43197142857142,104.78748333333333
2022-07-30,103.5899,103.59406666666666,104.63239999999999,103.895525
2022-07-31,101.77714999999999,103.44062222222222,103.59382857142857,102.93081666666666
2022-08-01,105.7707,112.74964444444443,112.14091428571429,110.24578333333334
2022-08-02,102.369825,107.1702,107.11062857142858,105.5527
2022-08-03,106.90795,112.99975555555555,110.91791428571428,110.36195
2022-08-04,101.4307,107.1702,107.1104857142857,105.23961666666666
2022-08-05,104.807325,107.17042222222221,107.11062857142858,106.36528333333332
2022-08-06,106.803575,107.1720888888889,107.17105714285715,107.04894999999999
2022-08-07,101.4307,107.03053333333332,107.17091428571429,105.20486666666666
2022-08-08,102.2432,107.1703111111111,107.17091428571429,105.52811666666666
2022-08-09,106.7327,107.1712,107.17105714285715,107.02499166666666
2022-08-10,104.034825,107.17108888888889,107.1712,106.1257
2022-08-11,105.030075,107.6370888888889,107.63762857142856,106.76824166666667
2022-08-12,107.0832,109.80564444444445,108.83262857142857,108.61436666666667
2022-08-13,100.54445,107.53853333333333,107.38405714285715,105.16211666666668
2022-08-14,106.7512,107.53686666666667,107.57434285714285,107.28590833333334
2022-08-15,102.31745000000001,107.63586666666667,107.63705714285713,105.86340833333334
2022-08-16,102.428075,137.90886666666665,115.7912,119.63095
2022-08-17,107.193325,184.54353333333333,141.94391428571427,146.33524166666666
2022-08-18,108.4712,124.97442222222223,119.56691428571428,117.89615833333333
2022-08-19,108.0407,134.6474222222222,130.86062857142855,124.67403333333333
2022-08-20,107.4532,107.78864444444444,107.74019999999999,107.66269999999999
2022-08-21,105.89945,107.18997777777778,107.19062857142856,106.75999166666666
2022-08-22,107.85957499999999,139.56964444444444,137.03948571428572,128.26165833333332
2022-08-23,108.0332,137.39197777777778,135.27562857142857,126.98845
2022-08-24,144.238075,160.64786666666666,193.13977142857144,164.65474166666667
2022-08-25,190.68945,202.05675555555555,203.3312,198.63936666666666
2022-08-26,218.4252,240.53920000000002,234.7597714285714,231.4822
2022-08-27,247.85719999999998,253.05675555555555,259.18834285714286,253.11194999999998
2022-08-28,250.4252,266.52653333333336,272.47405714285713,262.89411666666666
2022-08-29,254.92520000000002,294.4154222222222,307.9189142857143,285.19053333333335
2022-08-30,260.43944999999997,303.8472,343.3149142857143,300.88936666666666
2022-08-31,294.34295000000003,357.2629777777778,326.0292,327.1797833333333
2022-09-01,182.58730000000003,386.64285555555557,376.3730142857143,315.6289666666667
2022-09-02,297.5873,348.4206333333334,346.5158714285714,330.92063333333334
2022-09-03,251.1123,299.0873,298.94444285714286,283.05396666666667
2022-09-04,177.8373,203.0873,213.15872857142858,197.6081333333333
2022-09-05,126.1748,201.64285555555554,204.64444285714285,177.3623
2022-09-06,146.8834,240.99317777777776,243.70239999999998,210.41344166666667
2022-09-07,136.8748,223.53174444444443,228.21587142857143,196.0123
2022-09-08,136.3123,222.78507777777776,195.6370142857143,186.04263333333333
2022-09-09,153.05155,240.34596666666664,215.1933,203.91163333333336
2022-09-10,125.87455,261.5984111111111,215.10101428571429,202.79538333333335
2022-09-11,105.337175,106.62996666666666,183.0153,128.47809166666667
2022-09-12,117.34129999999999,253.0873,243.50672857142857,205.04430000000002
2022-09-13,142.7373,343.31463333333335,326.52487142857143,271.55850833333335
2022-09-14,232.452425,343.31463333333335,378.1963,316.5343833333333
2022-09-15,274.121625,500.5837222222222,507.11178571428576,427.000375
2022-09-16,332.4123,465.1206333333334,413.27444285714284,405.7627166666667
2022-09-17,293.0873,352.13174444444445,352.87058571428577,332.6657583333334
2022-09-18,190.0873,231.36507777777777,241.44444285714286,220.54563333333337
2022-09-19,215.3623,315.00952222222224,303.8873,278.5498
2022-09-20,231.583675,287.4428555555556,282.9587285714286,267.51525833333335
2022-09-21,224.0248,250.0873,257.25872857142855,243.4914666666667
2022-09-22,162.4623,247.8873,245.80158571428572,218.80396666666664
2022-09-23,220.0998,236.54285555555555,235.6873,230.81230000000002
2022-09-24,195.3088,233.0873,231.80158571428572,220.11946666666665
2022-09-25,119.1968,208.35185555555555,228.51587142857144,184.514675
2022-09-26,161.682925,253.60952222222224,321.2873,242.70667500000002
2022-09-27,190.1551,260.9819333333333,256.2068857142857,235.98026666666667
2022-09-28,188.3813,277.09168888888894,241.4265142857143,237.1192166666667
2022-09-29,191.2748,273.27663333333334,246.6375857142857,238.17296666666667
2022-09-30,205.0248,250.1984111111111,266.23015714285714,239.81646666666666
2022-10-01,218.46505,246.1223,238.1223,234.56988333333334
2022-10-02,208.98717499999998,245.45563333333334,247.26515714285713,233.82725833333333
2022-10-03,251.6231,373.8719888888889,316.37167142857146,316.3514333333333
2022-10-04,237.6828,470.2648555555556,299.7443,343.0023416666666
2022-10-05,241.3814,387.73223333333334,377.4173285714286,335.94010833333334
2022-10-06,261.1035,484.5349444444445,344.0749285714286,369.09029166666664
2022-10-07,267.0098,324.5778555555555,314.02230000000003,302.3098
2022-10-08,304.1223,377.0778555555555,308.1508714285714,332.65563333333336
2022-10-09,193.003425,290.7889666666667,319.1223,266.457675
2022-10-10,245.4723,461.0111888888889,410.9508714285715,374.56396666666666
2022-10-11,281.3587,691.1753666666667,397.56584285714285,468.9337
2022-10-12,291.6156,485.9312666666667,319.7048857142857,372.67668333333336
2022-10-13,281.3328,481.29585555555553,365.1223,380.75755
2022-10-14,288.22205,377.0111888888889,350.9794428571428,339.8222166666667
2022-10-15,295.8723,313.8649666666667,313.18744285714286,307.6698
2022-10-16,276.0098,315.0014111111111,323.9017285714286,304.60013333333336
2022-10-17,302.9578,320.8016333333333,321.26515714285716,314.9888833333334
2022-10-18,344.0786,420.43237777777784,376.6437428571429,382.2094333333334
2022-10-19,362.34705,673.4556333333334,475.13858571428574,511.9103
2022-10-20,370.7788,696.4121333333334,458.26451428571426,518.4079666666667
2022-10-21,337.8078,457.3823,439.1687285714285,412.21184166666666
2022-10-22,147.381425,465.1223,402.1223,340.833675
2022-10-23,109.169925,160.69218888888886,324.59701428571424,191.323675
2022-10-24,110.903175,347.1223,332.69372857142855,264.17425833333334
2022-10-25,139.92825,288.75638888888886,334.9369285714286,252.61633333333336
2022-10-26,230.09730000000002,340.0111888888889,396.77944285714284,319.93063333333333
2022-10-27,167.896925,282.7445222222222,272.3223,241.422175
2022-10-28,150.74555,258.1223,382.87944285714286,258.71755
2022-10-29,137.7068,212.98896666666667,201.97815714285713,184.68342500000003
2022-10-30,114.445175,145.50163333333333,175.9365857142857,144.02634166666667
2022-10-31,148.586675,220.82229999999998,215.49372857142856,195.18959166666664
2022-11-01,176.609925,280.5483,310.58887142857145,254.66400833333333
2022-11-02,225.606,252.506,248.2202857142857,242.28933333333336
2022-11-03,191.066375,259.8171111111111,254.7202857142857,235.413625
2022-11-04,112.36137500000001,219.64966666666666,196.6614285714286,177.18200000000002
2022-11-05,137.16287499999999,199.83933333333334,200.06314285714285,179.01245833333334
2022-11-06,109.247,113.12255555555556,115.75442857142856,112.59833333333334
2022-11-07,114.23,180.22055555555556,198.33085714285716,163.505875
2022-11-08,147.0335,214.49866666666668,211.50128571428573,191.13604166666667
2022-11-09,147.364125,202.48355555555557,203.62000000000003,184.441875
2022-11-10,198.3435,203.16288888888892,202.15885714285716,201.26358333333334
2022-11-11,122.583125,198.38377777777777,180.79142857142855,167.98579166666667
2022-11-12,126.506,198.26155555555556,177.93457142857142,168.41433333333333
2022-11-13,128.321375,197.49488888888888,197.4917142857143,174.43612499999998
2022-11-14,114.95337500000001,145.12055555555557,165.506,141.01058333333333
2022-11-15,119.38187500000001,187.006,185.206,163.939625
2022-11-16,110.980875,203.72822222222223,186.98499999999999,167.929
2022-11-17,118.669375,199.51711111111112,175.07514285714288,165.43895833333335
2022-11-18,109.247,114.20666666666665,112.79299999999999,112.141125
2022-11-19,114.51425,116.50522222222223,141.73499999999999,123.20025
2022-11-20,109.66624999999999,109.77266666666667,112.33399999999999,110.48424999999999
2022-11-21,114.908625,116.50888888888888,119.36528571428572,116.80858333333333
2022-11-22,127.943525,448.46295555555554,192.2361142857143,266.89031666666665
2022-11-23,116.50825,220.42822222222222,192.24914285714286,177.56933333333333
2022-11-24,120.258,230.28288888888886,200.70971428571428,184.98241666666664
2022-11-25,186.14525,246.62,234.14257142857144,222.8225
2022-11-26,246.73075,248.506,248.2365714285714,247.8356666666667
2022-11-27,248.381,251.1726666666667,253.2202857142857,250.83933333333334
2022-11-28,236.2345,296.5788888888889,293.45685714285713,275.5535
2022-11-29,244.6351,312.4978777777778,300.7641,286.45459999999997
2022-11-30,245.60325,337.48133333333334,337.33142857142855,306.8115833333333
2022-12-01,246.12085,377.25815555555556,357.15574285714285,327.6825166666667
2022-12-02,245.9116,387.84215555555556,372.2866,335.99493333333334
2022-12-03,274.73130000000003,407.7991333333333,366.0460857142857,351.2652166666667
2022-12-04,232.160725,256.94176666666664,324.34024285714287,268.33930833333335
2022-12-05,233.947725,379.75654444444444,342.46381428571425,320.2765583333333
2022-12-06,212.9378,300.6600222222222,279.7323714285714,265.31538333333333
2022-12-07,252.53935,262.9671,256.6096714285714,257.63693333333333
2022-12-08,232.2751,241.84176666666664,250.97510000000003,241.31676666666667
2022-12-09,162.53135,247.05287777777778,247.5608142857143,219.02718333333334
2022-12-10,232.7751,243.05287777777778,242.78938571428574,239.55010000000001
2022-12-11,238.3751,241.70843333333335,247.4608142857143,242.27509999999998
2022-12-12,237.096025,255.93123333333335,256.05504285714284,249.68894166666666
2022-12-13,257.2501,264.3751,262.63224285714284,261.4917666666667
2022-12-14,261.4418,283.5543,274.7488714285715,273.61521666666664
2022-12-15,259.9626,310.2751,297.48938571428573,289.7751
2022-12-16,270.0251,294.49732222222224,290.0608142857143,285.0459333333333
2022-12-17,271.6501,275.3415444444444,276.2176714285714,274.3666
2022-12-18,267.649475,298.71943333333337,300.70367142857145,288.9415166666667
2022-12-19,293.0251,342.49732222222224,342.1322428571429,325.9001
2022-12-20,298.1501,345.2751,345.4179571428572,329.6084333333333
2022-12-21,350.6501,353.25287777777777,376.2608142857143,359.09593333333333
2022-12-22,375.899975,411.49732222222224,410.7035285714286,399.40001666666666
2022-12-23,418.2751,419.94176666666664,417.1322428571429,418.56676666666664
2022-12-24,415.0593,426.3093,429.8807285714286,423.6009666666667
2022-12-25,436.2751,436.6084333333333,437.2751,436.69176666666664
2022-12-26,439.2751,452.6084333333333,453.70367142857145,448.4834333333333
2022-12-27,458.9626,476.8306555555556,479.2751,471.5876
2022-12-28,506.1126,514.6084333333333,514.1322428571428,511.63759999999996
2022-12-29,497.1751,517.2751,515.9893857142857,510.20009999999996
2022-12-30,428.72997499999997,509.7882666666667,518.264457142857,485.2410583333333
2022-12-31,520.5871,526.2751,527.1322428571428,524.6291
2023-01-01,503.1458,503.96524444444447,515.8779428571428,507.1666333333333
2023-01-02,509.2083,524.1874666666668,531.0922285714286,521.2083
2023-01-03,509.0208,556.7430222222223,552.2350857142857,539.5208
2023-01-04,552.0208,561.7985777777778,561.4493714285715,558.4374666666666
2023-01-05,556.7083,571.1874666666668,578.7350857142857,568.5624666666666
2023-01-06,531.7555,558.1791111111111,559.2108571428571,549.6721666666666
2023-01-07,498.2208,545.1985777777778,544.8656571428571,529.4422166666667
2023-01-08,435.82345000000004,493.1247,500.9467,476.30570000000006
2023-01-09,430.65175,483.6189444444444,490.9602142857143,468.10441666666674
2023-01-10,280.455775,487.93667777777785,485.58747142857146,418.09119166666665
2023-01-11,414.5539,467.45056666666665,464.95989999999995,449.09189999999995
2023-01-12,152.2285,421.72016666666667,410.48207142857143,328.6118333333333
2023-01-13,158.62855,371.5006888888889,347.7153714285714,293.605925
2023-01-14,243.7263,282.33435555555553,315.8525142857143,279.2411333333334
2023-01-15,166.5208,252.02080000000004,294.1636571428571,235.81246666666667
2023-01-16,135.3958,290.6380222222222,269.90965714285716,232.84484166666667
2023-01-17,149.5767,270.44825555555553,280.13784285714286,232.98386666666667
2023-01-18,242.817925,261.24302222222224,258.8652285714286,254.40780000000004
2023-01-19,238.38415,274.2545111111111,272.5666857142857,261.8054416666667
2023-01-20,234.659675,250.99602222222222,252.36994285714286,245.95130000000003
2023-01-21,192.450525,226.6584,237.30925714285715,218.36227499999998
2023-01-22,191.3737,208.52192222222223,273.1198428571428,221.64690833333336
2023-01-23,215.04855,272.5886888888889,272.17951428571433,253.2893
2023-01-24,244.04855,268.6874666666667,262.44937142857145,258.65505
2023-01-25,265.063,312.48499999999996,304.76085714285716,294.42479166666664
2023-01-26,315.7708,387.5541333333333,380.53508571428574,361.57913333333335
2023-01-27,355.7708,391.28746666666666,386.0922285714286,377.9333
2023-01-28,396.4208,398.04302222222225,403.62080000000003,399.12913333333336
2023-01-29,446.9208,469.19857777777776,481.7350857142857,465.4291333333333
2023-01-30,508.9583,624.4874666666667,628.3065142857142,587.0916333333333
