Fecha,Demanda_kWh_0-7,Demanda_kWh_7-17,Demanda_kWh_17-23,Demanda_kWh_Dia
2024-05-31,56157379.91,99889021.67,70383441.61,226429843.19
2024-06-01,56276751.52,96299394.9,68332386.03,220908532.45
2024-06-02,54634568.79,84762900.63,64627887.85,204025357.27
2024-06-03,53327835.35,86212982.19,65480996.74,205021814.28
2024-06-04,55925050.339999996,97991322.76,69338518.02,223254891.12
2024-06-05,56171228.93,98607718.17,69960733.17999999,224739680.28
2024-06-06,57319413.0,99769677.99,68934208.34,226023299.33
2024-06-07,55736257.13,100239438.78,70517601.23,226493297.14
2024-06-08,56535114.3,96383577.96,67177446.11,220096138.37
2024-06-09,52400197.37,81674079.55,61710175.87,195784452.79
2024-06-10,51183000.99,85491950.03,64397824.33,201072775.35
2024-06-11,54574634.26,97562073.94,68607353.83,220744062.03
2024-06-12,55805760.5,99706984.96,69667240.42,225179985.88
2024-06-13,56478577.83,99946045.9,70195143.03,226619766.76
2024-06-14,56765213.73,100012697.52,69019407.34,225797318.59
2024-06-15,54838742.62,90351079.78,63950574.34,209140396.74
2024-06-16,50343829.8,79227721.8,60194504.69,189766056.29
2024-06-17,52569882.07,99178599.95,70324002.42,222072484.44
2024-06-18,56717741.72,101241836.31,68413304.51,226372882.54
2024-06-19,55025682.4,98925852.83,68111374.99,222062910.22
2024-06-20,55153151.44,98079338.12,69013673.52,222246163.08
2024-06-21,55845104.21,100224383.44,69520279.27,225589766.92
2024-06-22,56006050.87,94594553.79,65653149.33,216253753.99
2024-06-23,51914026.06,81957065.94,62632860.93,196503952.93
2024-06-24,53561644.07,99613182.71,70126602.26,223301429.04
2024-06-25,56308652.839999996,99618419.28,69791751.83,225718823.95
2024-06-26,56624913.79,98449286.2,68882247.67,223956447.66
2024-06-27,55536678.660000004,98730258.16,68455132.31,222722069.13
2024-06-28,55435501.589999996,98792077.8,68967942.02,223195521.41
2024-06-29,55074419.71,92916800.74,65673694.21,213664914.66
2024-06-30,52623600.95,82299110.74,61857763.6,196780475.29
2024-07-01,51547484.21,83994660.41,63993787.79,199535932.41
2024-07-02,54949669.04,99178877.19,69145267.28,223273813.51
2024-07-03,55871223.95,99550418.23,69893857.57,225315499.75
2024-07-04,56586635.18,100091979.76,70104303.29,226782918.23
2024-07-05,56553532.63,96401631.65,66120234.42,219075398.7
2024-07-06,53241903.15,93316960.05,65664971.79,212223834.99
2024-07-07,52223587.9,81918985.68,63398596.46,197541170.04
2024-07-08,54727482.27,100680133.43,70596334.65,226003950.35
2024-07-09,57533597.44,101097903.76,71124080.4,229755581.6
2024-07-10,57315984.08,101999252.84,71332863.99,230648100.91
2024-07-11,58411489.29,101748055.37,71043464.8,231203009.46
2024-07-12,57753709.97,101322524.53,70651525.86,229727760.36
2024-07-13,56656181.66,95096213.25,67412403.58,219164798.49
2024-07-14,53955205.269999996,86215970.97,62141815.08,202312991.32
2024-07-15,54925374.05,100637483.84,70812358.52,226375216.41
2024-07-16,57439609.75,101050390.63,71046691.88,229536692.26
2024-07-17,59008059.09,102714374.56,70999358.91,232721792.56
2024-07-18,57592240.96,100937118.14,70767383.34,229296742.44
2024-07-19,57466087.38,100139824.75,68590257.33,226196169.46
2024-07-20,54267858.83,88742928.9,65358032.32,208368820.05
2024-07-21,53085972.1,83864987.01,64198356.17,201149315.28
2024-07-22,55788382.85,101359523.33,71274685.82000001,228422592.0
2024-07-23,57960075.62,101756937.78,71005283.52,230722296.92
2024-07-24,57966059.63,101776433.6,71732894.86,231475388.09
2024-07-25,58630872.0,101844309.95,71638693.94,232113875.89
2024-07-26,58076291.47,102283849.61,71373497.99,231733639.07
2024-07-27,57586368.56,95914724.43,67314250.22,220815343.21
2024-07-28,54131645.519999996,84535479.33,65287748.05,203954872.9
2024-07-29,56645770.83,103193582.7,72823812.99,232663166.52
2024-07-30,59451798.71,103366399.07,71499863.68,234318061.46
2024-07-31,58204600.6,103047888.13,72266740.94,233519229.67
2024-08-01,58528097.38,101176763.8,69867352.69,229572213.87
2024-08-02,57094455.6,101754974.19,71887010.82000001,230736440.61
2024-08-03,57777169.05,96764823.92,67500070.23,222042063.2
2024-08-04,53211087.66,84276650.64,64831550.54,202319288.84
2024-08-05,56028395.34,100981302.98,70274512.19,227284210.51
2024-08-06,56639109.98,99092035.9,69718509.45,225449655.33
2024-08-07,54310896.46,87905210.5,65502977.1,207719084.06
2024-08-08,55584938.45,101405748.48,71498243.48,228488930.41
2024-08-09,57535557.02,101311789.51,70716237.33,229563583.85999998
2024-08-10,56278955.17,94911208.53,66013050.92,217203214.62
2024-08-11,52023623.4,82048407.48,62831828.91,196903859.79
2024-08-12,54397066.44,100265149.22,70490043.11,225152258.77
2024-08-13,56753753.52,98643822.94,70507343.2,225904919.66
2024-08-14,57173604.29,101690132.83,71823093.01,230686830.13
2024-08-15,58460105.94,102980860.69,73322532.2,234763498.83
2024-08-16,59328717.66,104019886.15,71912048.45,235260652.26
2024-08-17,57001319.6,94912252.91,67204832.02,219118404.53
2024-08-18,53340213.96,83149965.84,63109953.21,199600133.01
2024-08-19,53242912.51,88107003.55,67032834.6,208382750.66
2024-08-20,57450863.25,103855277.83,72603303.07,233909444.15
2024-08-21,58827737.88,103246930.97,72651975.06,234726643.91
2024-08-22,58719149.72,102289667.02,72479740.62,233488557.35999998
2024-08-23,58817504.51,103214647.15,71123228.74,233155380.4
2024-08-24,56929806.02,95998915.99,66963138.22,219891860.23
2024-08-25,53301740.12,83045048.94,62833217.22,199180006.28
2024-08-26,54416920.47,95799283.45,67568511.81,217784715.73
2024-08-27,54916936.48,99779846.88,71881353.08,226578136.44
2024-08-28,58739336.7,103044869.49,73011983.2,234796189.39
2024-08-29,59548883.33,104425751.82,73689510.49,237664145.64
2024-08-30,59094390.019999996,103362951.41,73016964.4,235474305.83
2024-08-31,58286376.17,97109835.19,67686583.96,223082795.32
2024-09-01,52581271.84,82241656.86,63558638.36,198381567.06
2024-09-02,55028397.79,100806616.58,71228017.13,227063031.5
2024-09-03,58128636.339999996,101778433.52,71453044.4,231360114.26
2024-09-04,57100219.57,101262540.42,71749128.16,230111888.15
2024-09-05,57394659.91,102017126.47,71740302.77,231152089.15
2024-09-06,57645525.02,102915147.83,71244782.9,231805455.75
2024-09-07,56255026.71,95560999.63,67983633.22,219799659.56
2024-09-08,53807638.17,85658887.07000001,64679912.61,204146437.85
2024-09-09,55693770.38,103572780.33,73707599.38,232974150.09
2024-09-10,59762770.37,105656168.88,73840297.77,239259237.02
2024-09-11,59582413.32,105972910.28,75095842.95,240651166.55
2024-09-12,60543172.14,103966074.75,73072134.44,237581381.33
2024-09-13,59172332.38,104750035.81,73950809.0,237873177.19
2024-09-14,59402574.26,101346157.62,70766022.9,231514754.78
2024-09-15,56452312.64,89175240.27,69054237.54,214681790.45
2024-09-16,59568652.75,107785531.55,70726982.52,238081166.82
2024-09-17,57164383.29,100296027.14,70965317.69,228425728.12
2024-09-18,57884853.2,104548886.4,75237016.62,237670756.22
2024-09-19,60741623.71,106026392.31,72639467.27,239407483.29
2024-09-20,58575088.55,103581111.14,73029895.89,235186095.58
2024-09-21,58723326.61,98771175.98,68962893.73,226457396.32
2024-09-22,54136511.69,83876811.22,63343127.57,201356450.48
2024-09-23,54658728.82,101333963.04,72894620.48,228887312.34
2024-09-24,58911202.22,105265171.22,73780359.3,237956732.74
2024-09-25,59350317.910000004,103435960.67,72443664.22,235229942.8
2024-09-26,57915057.21,102116067.14,72142644.55,232173768.9
2024-09-27,58193011.87,103715010.89,72663704.89,234571727.65
2024-09-28,57682324.8,95823284.82,66069741.74,219575351.36
2024-09-29,51987778.25,81199105.74,61876175.96,195063059.95
2024-09-30,53282260.95,96982092.83,68756965.95,219021319.73
2024-10-01,55839456.32,100236911.66,71683807.73,227760175.71
2024-10-02,57445306.86,101731517.66,71677112.33,230853936.85
2024-10-03,57636826.15,101411378.2,73132618.7,232180823.05
2024-10-04,58898694.08,103201804.42,71463847.99,233564346.49
2024-10-05,56787488.15,95847385.14,67524842.28999999,220159715.57999998
2024-10-06,53239614.55,83114147.79,63697970.5,200051732.84
2024-10-07,54069133.0,99917304.35,69585494.01,223571931.36
2024-10-08,55642549.89,99135637.82,68969293.06,223747480.77
2024-10-09,55502242.71,100884688.54,71570689.55,227957620.8
2024-10-10,57111527.96,100050584.91,69679951.3,226842064.17
2024-10-11,55713794.94,100863013.02,71408742.8,227985550.76
2024-10-12,56837554.43,95446422.11,67804913.09,220088889.63
2024-10-13,53676374.55,83101071.91,63341341.01,200118787.47
2024-10-14,52289505.98,86113015.33,65669909.99,204072431.3
2024-10-15,55461142.71,99770188.58,70483438.95,225714770.24
2024-10-16,56569026.56,100309406.95,71478986.36,228357419.87
2024-10-17,57547998.84,103477139.87,73795443.45,234820582.16
2024-10-18,59368762.47,105951240.88,74703633.53,240023636.88
2024-10-19,59008717.43,98727482.65,68717429.78,226453629.86
2024-10-20,54016797.49,84102059.65,64494227.15,202613084.29
2024-10-21,54673221.13,100514737.88,70285544.4,225473503.41
2024-10-22,57173464.86,100574493.85,70801018.63,228548977.34
2024-10-23,57094826.54,101501636.14,71897339.42,230493802.1
2024-10-24,57806564.54,102976929.62,73321439.37,234104933.53
2024-10-25,58605489.23,104578562.56,74188804.71,237372856.5
2024-10-26,59281281.08,99937184.35,70336650.34,229555115.77
2024-10-27,55827493.11,87888307.66,66768802.47,210484603.24
2024-10-28,56484329.56,102770475.43,72495286.11,231750091.1
2024-10-29,58708843.4,103559508.31,73433611.02,235701962.73
2024-10-30,59170496.82,103950351.63,71423578.97,234544427.42
2024-10-31,56830349.6,98996426.34,68114460.12,223941236.06
2024-11-01,55964564.21,96854906.97,68097963.32,220917434.5
2024-11-02,53990513.08,92809137.87,65592781.43,212392432.38
2024-11-03,51251385.2,79669762.79,60976869.31,191898017.3
2024-11-04,49910565.91,82593328.65,62983418.5,195487313.06
2024-11-05,53570664.31,99196943.28,70913584.3,223681191.89000002
2024-11-06,56319619.99,100859092.93,71330621.05,228509333.97
2024-11-07,57033727.83,100573108.7,70608569.5,228215406.03
2024-11-08,56361583.57,99063267.22,68323829.99,223748680.78
2024-11-09,53976903.71,92509579.95,64964489.27,211450972.93
2024-11-10,50299234.64,79741479.14,61514151.75,191554865.53
2024-11-11,49979525.73,82113786.97,62379215.589999996,194472528.29
2024-11-12,52961421.07,98164649.51,69084696.05,220210766.63
2024-11-13,55589693.1,99242190.88,70367512.64,225199396.62
2024-11-14,56289474.45,99668180.01,70813276.48,226770930.94
2024-11-15,56674148.230000004,100895259.2,70804619.66,228374027.09
2024-11-16,55975150.6,94425681.69,66156408.9,216557241.19
2024-11-17,52469816.65,83302354.82,63828545.75,199600717.22
2024-11-18,54126082.31,99819521.92,70614809.5,224560413.73
2024-11-19,56824086.68,101557551.55,70899333.29,229280971.52
2024-11-20,56003235.5,99638406.58,70047283.67,225688925.75
2024-11-21,56026413.9,99922331.04,70241891.5,226190636.44
2024-11-22,55963168.839999996,98374338.95,69084363.37,223421871.16
2024-11-23,54742801.33,93140879.53,65737602.08,213621282.94
2024-11-24,51780681.43,83120838.8,64212606.89,199114127.12
2024-11-25,54514901.57,101491881.14,72381116.29,228387899.0
2024-11-26,58047286.12,102593791.12,71237918.4,231878995.64000002
2024-11-27,56968701.77,101220006.54,71733241.56,229921949.87
2024-11-28,56923974.64,101665915.57,72127998.48,230717888.69
2024-11-29,58303070.12,102807774.8,71961135.2,233071980.12
2024-11-30,57048306.83,96521622.2,69083447.79,222653376.82
2024-12-01,54961531.28,85898790.68,66314677.53,207174999.49
2024-12-02,56193354.91,102129505.51,72388578.42,230711438.84
2024-12-03,57907265.67,102878920.42,73002415.29,233788601.38
2024-12-04,58514573.71,103538191.65,74045472.67,236098238.03
2024-12-05,59155863.28,103582794.7,73595097.28,236333755.26
2024-12-06,58962376.47,102915473.71000001,72122860.03,234000710.21
2024-12-07,57433848.23,95813712.09,65857104.16,219104664.48
2024-12-08,52865612.23,83838755.04,64664540.32,201368907.59
2024-12-09,55189719.56,102657878.64,72998135.62,230845733.82
2024-12-10,58586791.48,104585962.85,73620911.16,236793665.49
2024-12-11,58485221.26,103669039.92999999,74026847.42,236181108.60999998
2024-12-12,59619321.28,104516181.92,73366739.14,237502242.34
2024-12-13,59112442.02,103722586.87,72485267.71,235320296.6
2024-12-14,57597307.69,95732392.73,68100071.71,221429772.13
2024-12-15,54202533.839999996,85123458.48,65235361.83,204561354.15
2024-12-16,56271531.09,102576513.96,72342382.82000001,231190427.87
2024-12-17,58515692.730000004,102502850.76,72577150.44,233595693.93
2024-12-18,58735429.67,104828390.46,73212163.08,236775983.21
2024-12-19,59153433.92,103644137.0,72901225.68,235698796.6
2024-12-20,59077590.65,102704886.11,72251719.37,234034196.13
2024-12-21,58258744.09,95795579.17,68034102.55,222088425.81
2024-12-22,54757677.73,85668614.63,64741635.67,205167928.03
2024-12-23,55134625.21,97013055.42,68802108.39,220949789.02
2024-12-24,55096340.17,90266757.34,62700090.3,208063187.81
2024-12-25,50558411.44,75146046.66,59971202.37,185675660.47
2024-12-26,52116852.839999996,96855526.75,69208096.02,218180475.61
2024-12-27,55815512.07,96700440.12,68866058.79,221382010.98
2024-12-28,54918161.19,91424041.79,65447458.519999996,211789661.5
2024-12-29,52280321.07,82709239.61,62979804.04,197969364.72
2024-12-30,52520006.85,91586845.74,65183655.12,209290507.71
2024-12-31,51847733.16,83488077.88,60428373.49,195764184.53
2025-01-01,48760080.06,70230250.11,56074338.64,175064668.81
2025-01-02,48970004.78,86941224.87,64968711.23,200879940.88
2025-01-03,52981386.06,90030409.37,65542184.82,208553980.25
2025-01-04,53284214.53,86435191.31,63150185.56,202869591.4
2025-01-05,50256734.83,76961618.36,58754017.94,185972371.13
2025-01-06,48765955.75,79938663.46,62597270.339999996,191301889.55
2025-01-07,52582290.18,95016832.95,68903843.35,216502966.48
2025-01-08,56061338.33,97764224.16,69648432.31,223473994.8
2025-01-09,56475100.71,98718502.7,70202607.74,225396211.15
2025-01-10,56485220.25,99886675.3,70940693.66,227312589.21
2025-01-11,56431469.87,94106303.73,67481767.67999999,218019541.28
2025-01-12,53442655.19,82708897.76,64133090.28,200284643.23
2025-01-13,54558750.17,99668463.34,71352558.9,225579772.41
2025-01-14,57679733.47,100655393.66,70961813.34,229296940.47
2025-01-15,57569326.67,100682465.08,70851469.27,229103261.02
2025-01-16,57416952.17,100658441.96,71084308.25,229159702.38
2025-01-17,57750619.160000004,101981616.59,71586174.98,231318410.73
2025-01-18,56895594.37,94968401.74,67736723.09,219600719.2
2025-01-19,53758781.63,83215094.03,64915653.0,201889528.66
2025-01-20,55932743.93,101501609.15,71827160.06,229261513.14
2025-01-21,58356977.38,102507853.23,72652087.17,233516917.78
2025-01-22,58827367.23,102696399.31,73047097.5,234570864.04
2025-01-23,59367978.43,102970154.38,73098899.56,235437032.37
2025-01-24,59240714.64,103300077.02,72682652.05,235223443.71
2025-01-25,58625185.51,97302783.91,68490438.84,224418408.26
2025-01-26,54624340.13,83840270.57,65622658.55,204087269.25
2025-01-27,56938289.96,103276552.23,72812956.97,233027799.16
2025-01-28,58798211.65,102395055.35,72921752.67,234115019.67
2025-01-29,59211397.92,104131631.74,73059892.24,236402921.9
2025-01-30,59547976.66,104363639.84,73615000.28,237526616.78
2025-01-31,60104023.96,104335795.36,73310794.29,237750613.61
2025-02-01,58737997.78,97286809.29,69208992.29,225233799.36
2025-02-02,54795083.25,84181297.45,65582945.44,204559326.14
2025-02-03,56741104.48,102368032.42,72149872.48,231259009.38
2025-02-04,58903251.58,101949054.21,72617235.4,233469541.19
2025-02-05,59812188.47,103079555.24,72752524.69,235644268.4
2025-02-06,59467495.7,102699553.91,72947981.65,235115031.26
2025-02-07,59667000.96,103765829.55,72702715.07,236135545.58
2025-02-08,58524433.58,96592105.97,67847098.33,222963637.88
2025-02-09,54520963.5,84394966.7,64471264.4,203387194.6
2025-02-10,55738219.6,100141664.7,71281536.84,227161421.14
2025-02-11,58600766.23,100702469.04,71342037.62,230645272.89
2025-02-12,58084864.07,101330811.17,72526609.24,231942284.48
2025-02-13,59155799.45,101814252.1,72261198.47,233231250.02
2025-02-14,58844467.57,101323362.19,71653809.95,231821639.71
2025-02-15,57889255.03,95506647.69,67216393.42999999,220612296.15
2025-02-16,53564612.64,83380068.48,64552642.86,201497323.98
2025-02-17,56021363.32,99898967.45,71592424.36,227512755.13
2025-02-18,58297308.15,100302094.69,71478950.6,230078353.44
2025-02-19,58480262.0,101201103.72,72881910.44,232563276.16
2025-02-20,59366641.02,102309485.19,72970897.6,234647023.81
2025-02-21,59606058.12,103473181.32000001,72963012.29,236042251.73
2025-02-22,58997667.95,97190185.65,67758528.96,223946382.56
2025-02-23,54542438.59,84754843.26,65264120.15,204561402.0
2025-02-24,56594818.56,102337872.1,71738582.32,230671272.98
2025-02-25,59255251.61,102148665.58,72575670.25,233979587.44
2025-02-26,58923814.41,101812609.34,72091583.09,232828006.84
2025-02-27,59513613.0,102494681.77,72175868.3,234184163.07
2025-02-28,59241796.62,101456309.17,71810266.87,232508372.66
2025-03-01,58350794.27,96056234.6,68069969.13,222476998.0
2025-03-02,54370342.95,84354472.28,64571646.42,203296461.65
2025-03-03,56602579.21,99612243.87,70715094.91,226929917.99
2025-03-04,58881463.33,101429442.0,71455039.93,231765945.26
2025-03-05,58926081.01,102193944.42999999,71858602.31,232978627.75
2025-03-06,58721287.36,101419779.53,71999271.46,232140338.35
2025-03-07,58921132.4,102230692.51,72011048.37,233162873.28
2025-03-08,57648484.14,96375947.31,68189586.5,222214017.95
2025-03-09,54761588.61,84397263.91,65686377.31,204845229.83
2025-03-10,56591420.27,101460543.13,72594781.27,230646744.67
2025-03-11,59121016.26,102530958.37,72050985.58,233702960.21
2025-03-12,58456675.410000004,101434134.19,72591050.57,232481860.17
2025-03-13,58973472.11,102064859.96,72951677.82000001,233990009.89
2025-03-14,59423302.4,101968059.28,72016328.07000001,233407689.75
2025-03-15,58046895.68,96047793.86,67967631.2,222062320.74
2025-03-16,53914933.93,83652119.87,65244716.86,202811770.66
2025-03-17,57087844.01,100856135.99,71352474.54,229296454.54
2025-03-18,58266507.2,100360201.6,71357568.33,229984277.13
2025-03-19,58228465.86,101401763.16,72333216.34,231963445.36
2025-03-20,58934841.5,102709356.0,73159137.46,234803334.96
2025-03-21,59432207.99,102839977.51,73159900.17,235432085.67
2025-03-22,59064773.27,98644816.86,69827856.51,227537446.64
2025-03-23,55715490.08,85914565.89,65988657.96,207618713.93
2025-03-24,54877417.54,89173846.58,69202698.28,213253962.4
2025-03-25,58726584.54,104199394.84,74867748.38,237793727.76
2025-03-26,60285502.05,104031372.31,74011062.92,238327937.28
2025-03-27,59931897.61,104085339.85,73950770.82000001,237968008.28
2025-03-28,60282417.38,103135331.23,72233559.05,235651307.66
2025-03-29,58195883.08,97574354.23,68790126.21000001,224560363.52
2025-03-30,54725940.56,84158558.91,64794514.07,203679013.54
2025-03-31,55873373.45,100544395.97,71495489.59,227913259.01
2025-04-01,57974891.63,100761797.52,71791589.9,230528279.05
2025-04-02,58122463.68,100829392.1,71986172.06,230938027.84
2025-04-03,58622016.98,101886719.13,72126177.71,232634913.82
2025-04-04,58316767.86,101090545.07,71532281.81,230939594.74
2025-04-05,57003923.71,95992520.26,68175528.15,221171972.12
2025-04-06,53736753.4,83867968.21,64650936.9,202255658.51
2025-04-07,55146509.35,100256412.63,72205666.3,227608588.28
2025-04-08,58141043.8,100611207.95,72124812.58,230877064.33
2025-04-09,58528280.75,101895750.23,72297109.72,232721140.7
2025-04-10,59150495.83,100835208.33,71048419.59,231034123.75
2025-04-11,57273695.9,98763279.44,69982351.19,226019326.53
2025-04-12,56186876.86,95759380.16,69278767.76,221225024.78
2025-04-13,55248160.74,86595013.8,67479174.24,209322348.78
2025-04-14,57633534.15,103226908.34,73948331.93,234808774.42
2025-04-15,59510635.269999996,104341459.23,74295168.87,238147263.37
2025-04-16,59935162.160000004,102946713.84,71776858.65,234658734.65
2025-04-17,56831747.31,86150343.46,64848146.67,207830237.44
2025-04-18,53393066.93,80541995.7,62674017.23,196609079.86
2025-04-19,53142341.980000004,88652107.74,66175369.03,207969818.75
2025-04-20,53971122.88,84337689.21,65239854.1,203548666.19
2025-04-21,56215677.13,101364767.91,71667860.94,229248305.98
2025-04-22,57875311.23,102328282.23,71754590.37,231958183.83
2025-04-23,58245870.62,101820522.74,72430163.38,232496556.74
2025-04-24,58300052.6,102868675.92,73431093.59,234599822.11
2025-04-25,59596736.67,103061224.88,72218818.21,234876779.76
2025-04-26,57810232.35,96121064.26,67691444.57000001,221622741.18
2025-04-27,53834727.29,83738424.84,64791452.12,202364604.25
2025-04-28,55720186.8,100327883.17,71516099.94,227564169.91
2025-04-29,57828375.72,101012087.55,71522978.91,230363442.18
2025-04-30,57815922.73,99846397.45,70946731.5,228609051.68
2025-05-01,55438082.64,88916933.54,67049115.81,211404131.99
2025-05-02,56893223.72,101720627.56,71573700.98,230187552.26
2025-05-03,56749299.61,93914406.12,66035404.6,216699110.33
2025-05-04,52234241.05,83445031.33,64983754.56,200663026.94
2025-05-05,55563376.18,98426294.47,70275041.53,224264712.18
2025-05-06,57325709.9,99897020.08,71595176.42,228817906.4
2025-05-07,57802801.49,99662677.91,70660457.56,228125936.96
2025-05-08,57344058.27,100416043.29,71257015.1,229017116.66
2025-05-09,57481347.72,101792256.67,73356611.68,232630216.07
2025-05-10,58676241.21,98501319.98,70601746.9,227779308.09
2025-05-11,55920794.8,86300851.36,66368951.660000004,208590597.82
2025-05-12,58282051.26,104725654.11,75253056.38,238260761.75
2025-05-13,61054327.06,104719632.0,74437853.09,240211812.15
2025-05-14,60597848.84,104066733.04,73881303.6,238545885.48
2025-05-15,59908282.64,102175673.09,70971941.79,233055897.52
2025-05-16,58087007.910000004,101971321.95,71276816.39,231335146.25
2025-05-17,57267255.339999996,94854780.05,66834290.86,218956326.25
2025-05-18,53026265.339999996,85043461.91,64479191.8,202548919.05
2025-05-19,54911397.04,98848402.1,71379813.44,225139612.58
2025-05-20,58250893.32,101585820.73,72600082.87,232436796.92
2025-05-21,59077907.74,103247745.85,73629729.24,235955382.83
2025-05-22,59661049.88,103220702.16,73715544.08,236597296.12
2025-05-23,59924807.04,105541900.78,75399417.96,240866125.78
2025-05-24,60439590.58,100310981.94,70835182.32,231585754.84
2025-05-25,56410368.2,88131631.58,67931342.73,212473342.51
2025-05-26,58254217.46,103465157.55,73078569.17999999,234797944.19
2025-05-27,59544623.08,102959321.7,73017881.78,235521826.56
2025-05-28,59276784.06,103852868.0,73795601.21,236925253.27
2025-05-29,58541086.23,104643425.29,74892871.71,238077383.23
2025-05-30,61213497.74,106084164.05,73791632.58,241089294.37
2025-05-31,58915792.6,96966001.51,68386887.46,224268681.57
2025-06-01,53267134.94,82833692.48,64332588.56,200433415.98
2025-06-02,53248675.74,88203987.98,67872407.96,209325071.68
2025-06-03,57588282.23,102806120.93,72801916.32000001,233196319.48
2025-06-04,59240916.87,103540494.95,73722867.16,236504278.98
2025-06-05,60013698.39,104100812.26,73738331.22,237852841.87
2025-06-06,59889857.36,104746812.31,72793954.55,237430624.22
2025-06-07,58257888.58,98782362.87,70696253.63,227736505.08
2025-06-08,56255733.15,88288116.67999999,68660896.69,213204746.52
2025-06-09,58462284.09,103762484.32,73604359.74,235829128.15
2025-06-10,59642731.37,102584166.89,71934430.68,234161328.94
2025-06-11,58037999.44,100693433.35,71706232.65,230437665.44
2025-06-12,58483860.11,102601609.0,71702979.24,232788448.35
2025-06-13,58446626.24,99930502.51,69491957.64,227869086.39000002
2025-06-14,55202393.76,93191294.97,66201169.06,214594857.79
2025-06-15,52510798.93,83249962.65,64555131.27,200315892.85
2025-06-16,56133948.99,102511352.06,73065430.09,231710731.14
2025-06-17,59201500.95,103443212.28,72362240.86,235006954.09
2025-06-18,59284755.6,104317326.67,74186387.5,237788469.77
2025-06-19,60290804.99,105664038.81,75352110.54,241306954.34
2025-06-20,61267844.4,106411920.26,75019892.58,242699657.24
2025-06-21,60346201.36,99598813.58,70281125.62,230226140.56
2025-06-22,56087906.59,83773602.96,63777826.2,203639335.75
2025-06-23,53175668.4,86191308.04,66237735.839999996,205604712.28
2025-06-24,56443255.64,102551125.05,71200272.33,230194653.02
2025-06-25,57954559.86,103600380.83,74007864.29,235562804.98
2025-06-26,59727754.62,104792379.24,74656138.92,239176272.78
2025-06-27,60349914.51,105072183.93,73668681.44,239090779.88
2025-06-28,59014226.47,97238594.08,69131109.17,225383929.72
2025-06-29,55711840.53,85552746.08,65768476.95,207033063.56
2025-06-30,55251629.77,89174985.93,68369599.78,212796215.48
2025-07-01,57943028.38,103907715.07,73541812.98,235392556.43
2025-07-02,60170368.04,105244684.07,74223594.46,239638646.57
2025-07-03,59938811.7,104983182.69,74257474.09,239179468.48
2025-07-04,60048020.02,103983501.52,72347436.9,236378958.44
2025-07-05,58114149.1,94501687.03,67624370.92,220240207.05
2025-07-06,54280820.25,84916962.24,66207702.28,205405484.77
2025-07-07,57285529.31,103179871.41,74036293.52,234501694.24
2025-07-08,60168806.839999996,105125006.93,74580523.92,239874337.69
2025-07-09,60556815.73,105193922.41,74747508.55,240498246.69
2025-07-10,60402971.47,105094682.25,74957541.33,240455195.05
2025-07-11,61170754.41,105120840.93,73777143.49,240068738.83
2025-07-12,59388521.160000004,98753643.92,69414670.27,227556835.35
2025-07-13,55639435.74,85098325.94,66400374.7,207138136.38
2025-07-14,56955277.63,102923287.16,73356682.94,233235247.73
2025-07-15,59809712.61,103726424.64,74743814.94,238279952.19
2025-07-16,60666713.58,105576783.67,74667416.42,240910913.67000002
2025-07-17,60981632.34,106227595.52,75172710.56,242381938.42
2025-07-18,62049602.93,107038828.72,75489719.76,244578151.41
2025-07-19,61039144.88,100542962.17,71082173.03,232664280.08
2025-07-20,56961217.17,88401285.3,68101556.62,213464059.09
2025-07-21,58959833.92,105374928.28,74891569.89,239226332.09
2025-07-22,61539903.07,107505027.04,75595132.58,244640062.69
2025-07-23,61383710.79,105767349.3,74911761.17,242062821.26
2025-07-24,61454549.91,107358359.31,75601152.82,244414062.04
2025-07-25,61153334.89,106260962.33,74489425.64,241903722.86
2025-07-26,59327934.3,98359399.37,69208445.0,226895778.67
2025-07-27,54465644.54,85662731.73,66955887.89,207084264.16
2025-07-28,57716281.21,104192301.12,74984068.97,236892651.3
2025-07-29,61022904.38,105423014.82,73434080.17,239879999.37
2025-07-30,59021236.37,103881874.6,74791804.1,237694915.07
2025-07-31,60768765.93,106246102.84,75917028.69,242931897.46
2025-08-01,61730346.54,106953177.54,76398648.07000001,245082172.15
2025-08-02,61192096.26,101154600.66,70333684.61,232680381.53
2025-08-03,56142278.03,86360436.93,65209062.1,207711777.06
2025-08-04,56474799.32,102798399.01,73875470.71,233148669.04
2025-08-05,60464840.45,104153221.61,73313139.71,237931201.77
2025-08-06,59155256.74,103796265.81,73991537.35,236943059.9
2025-08-07,58097797.38,92608373.12,69831201.23,220537371.73
2025-08-08,58679989.83,103743396.83,73735504.14,236158890.8
2025-08-09,58407408.89,95413317.85,67171454.36,220992181.1
2025-08-10,53804061.73,83959646.53,63987843.69,201751551.95
2025-08-11,55711393.37,102691942.92,73216360.14,231619696.43
2025-08-12,58995141.3,103725458.02,75285336.62,238005935.94
2025-08-13,61363034.03,105388765.0,74950263.79,241702062.82
2025-08-14,61156554.48,105481521.27,75029571.02,241667646.77
2025-08-15,60744796.91,104126951.01,72759651.9,237631399.82
2025-08-16,57942278.45,95528588.33,67411909.46,220882776.24
2025-08-17,53677979.78,84029972.63,64363101.660000004,202071054.07
2025-08-18,53952041.85,87581621.48,67512529.3,209046192.63
