Fecha,Precio_Ponderado_COP/kWh,AportesHidricos_GWh,Generacion_Termica_kWh,Generacion_Hidraulica_kWh,Generacion_Solar_kWh,Tipo_noticia,AportesHidricos_GWh_MA7,ELM_Vencimiento_00Meses,ELM_Vencimiento_01Meses,ELM_Vencimiento_02Meses,ELM_Vencimiento_03Meses,ELM_Vencimiento_04Meses,ELM_Vencimiento_05Meses,ELM_Vencimiento_06Meses,Precio_COP/kWh_Dia,Precio_Bilateral_COP/kWh_Dia,Demanda_kWh_Dia,Demanda_kWh_Dia_Comprador,Demanda_Comprador_Dia_01Meses_Adelante,Demanda_Comprador_Dia_02Meses_Adelante,Demanda_Comprador_Dia_03Meses_Adelante,Demanda_Comprador_Dia_04Meses_Adelante,Demanda_Comprador_Dia_05Meses_Adelante,Demanda_Comprador_Dia_06Meses_Adelante,Disponibilidad_kWh_Dia,Ratio_Cobertura_Dia,Retorno_Precio_Dia,Base_ELM_Vencimiento_00Meses,Retorno_ELM_Vencimiento_00Meses,Beta_MA30_ELM_Vencimiento_00Meses,Base_ELM_Vencimiento_01Meses,Retorno_ELM_Vencimiento_01Meses,Beta_MA30_ELM_Vencimiento_01Meses,Base_ELM_Vencimiento_02Meses,Retorno_ELM_Vencimiento_02Meses,Beta_MA30_ELM_Vencimiento_02Meses,Base_ELM_Vencimiento_03Meses,Retorno_ELM_Vencimiento_03Meses,Beta_MA30_ELM_Vencimiento_03Meses,Base_ELM_Vencimiento_04Meses,Retorno_ELM_Vencimiento_04Meses,Beta_MA30_ELM_Vencimiento_04Meses,Base_ELM_Vencimiento_05Meses,Retorno_ELM_Vencimiento_05Meses,Beta_MA30_ELM_Vencimiento_05Meses,Base_ELM_Vencimiento_06Meses,Retorno_ELM_Vencimiento_06Meses,Beta_MA30_ELM_Vencimiento_06Meses,Precio_Ponderado_COP/kWh
2022-07-28,106.6984,503.1532,40046512.16,174305614.91,1071188.28,0.7601801540976256,455.0183142857143,104.5,144.87,204.92,227.89,235.74,256.44,325.57,106.412725,265.8183333333333,217056783.16,35931.87,1103062.725,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,342800521.0133,1.5793126389448515,-0.22584210304272048,-2.1984000000000066,0.0,-0.08428627239507014,38.1716,-0.016634534915024465,-0.012283916776973448,98.22159999999998,0.0,0.055009334453319944,121.19159999999998,0.020346897548567656,-0.30339424692071115,129.04160000000002,0.0,0.1877722695168263,149.7416,0.0,0.03207696631056655,218.8716,0.020386389506474468,-0.16391216306653805,106.6984
2022-07-29,104.6455,846.2328,39540774.81,171665596.29,1139841.48,0.7601801540976256,519.0957142857143,104.5,142.41,204.92,227.89,235.74,256.44,325.57,104.62095,265.8183333333333,213871023.35,36355.106,1103062.725,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,350231105.9975,1.6375809144764164,-0.019427715391633935,-0.1454999999999984,0.0,-0.08753361994902542,37.7645,-0.0171265673222239,-0.011446362032982927,100.27449999999999,0.0,0.05252220596528519,123.24449999999999,0.0,-0.3012893658791597,131.0945,0.0,0.1877288947613625,151.7945,0.0,0.03645472085019327,220.9245,0.0,-0.1590406744318041,104.6455
2022-07-30,110.2865,657.286,41611234.74,175532040.34,1405920.34,0.7601801540976255,558.1941714285714,104.5,140.0,204.92,227.89,235.74,256.44,325.57,109.89868333333334,265.8183333333333,219942692.33,37043.261,1103062.725,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,357208502.0909,1.624098069850612,0.052503077806737866,-5.786500000000004,0.0,-0.08849906739831741,29.713499999999996,-0.01706779862203201,-0.013821266861237193,94.63349999999998,0.0,0.14011164225954229,117.60349999999998,0.0,-0.30795836448928593,125.4535,0.0,0.1878663211423276,146.1535,0.0,0.02258446482910911,215.2835,0.0,-0.17447525258275792,110.2865
2022-07-31,106.4815,398.8662,40831578.25,169769873.48,1549339.97,0.7601801540976256,551.0042571428571,104.5,140.0,204.92,227.89,235.74,256.44,325.57,106.285025,265.8183333333333,213576114.8,35043.261,1103062.725,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,357839725.7704,1.675466969260553,-0.035110264156266356,-1.981499999999997,0.0,-0.08646153377060038,33.5185,0.0,-0.014826833617778775,98.43849999999999,0.0,0.16284365577495288,121.40849999999999,0.0,-0.30211997229721754,129.25850000000003,0.0,0.1877460108594026,149.95850000000002,0.0,0.03472721656585817,219.0885,0.0,-0.16096301096561766,106.4815
2022-08-01,119.1231,462.2728,30642969.09,159092525.28,1690093.87,0.7601801540976255,558.0218285714285,104.5,140.0,204.92,227.89,235.74,256.44,325.57,118.86401666666669,265.8183333333333,193250889.87,30222.673000000003,1103062.725,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,356805540.0525,1.8463332318548356,0.11218615107428064,-14.623099999999994,0.0,-1.0835570980591218,20.876900000000006,0.0,-0.39465202484952866,85.7969,0.0,1.2363308748003097,108.76689999999999,0.0,-1.4183951420362797,116.61690000000002,0.0,0.3867833193749615,137.3169,0.0,4.466929624576864,206.4469,0.0,-2.1530652234861356,119.1231
2022-08-02,112.1367,651.8178,26268017.59,185304979.4,1451300.37,0.7599564283569188,578.2578285714286,140.0,204.92,227.89,235.74,256.44,325.57,357.03,111.60548333333332,265.20166666666665,215297699.64,34323.12,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,1123391.735,347390060.2432,1.6135335436656875,-0.06043874945323918,27.863299999999995,0.29245535120443866,-0.23925280816530026,92.78329999999998,0.3809772364616971,-0.17144534125046884,115.75329999999998,0.10624339732367837,-0.515488172257012,123.6033,0.03386644640374364,-1.5384404866137553,144.30329999999998,0.08416521632063315,-0.6332301030330889,213.43329999999997,0.23868277317226244,-0.26210344388857715,244.89329999999995,0.09224231957113922,-0.9497325778975694,112.1367
2022-08-03,107.1019,762.6366,27580541.1,183323614.01,1408927.81,0.7495652427021101,611.7522,139.14,202.73,220.0,235.74,256.44,325.57,357.03,106.7193,265.20166666666665,213981076.72,36299.371,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,1123391.735,345316506.7839,1.6137712365834853,-0.04593794503534284,32.038099999999986,-0.006161802113809098,-0.2340793792962728,95.62809999999999,-0.01074461459089902,-0.16774301443418785,112.8981,-0.03523551004231827,-0.32781276279593347,128.6381,0.0,-1.5384592568014412,149.3381,0.0,-0.627825613231448,218.4681,0.0,-0.2595015502133186,249.92809999999997,0.0,-0.9372524318363941,107.1019
2022-08-04,112.6073,502.7664,29176158.9,182748283.06,1425065.91,0.7495652427021102,611.6969428571429,139.14,202.73,220.0,235.74,256.44,325.57,357.03,112.18835,265.20166666666665,214835329.07,37224.176,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,1123391.735,341370608.1927,1.588987293991441,0.050125827139387125,26.53269999999999,0.0,-0.23562158686825665,90.1227,0.0,-0.1678979373986465,107.3927,0.0,-0.33031019697693725,123.13270000000001,0.0,-1.5384387303132345,143.8327,0.0,-0.6337357936746671,212.96269999999998,0.0,-0.2623468994838786,244.42269999999996,0.0,-0.95090032791659,112.6073
2022-08-05,112.6047,467.9122,29655831.709999997,185959105.64,1520641.5699999998,0.7373448589401285,557.6511428571429,137.05,199.69,220.0,235.74,256.44,325.57,357.03,112.16881666666669,265.20166666666665,218401282.15,37202.571,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,1123391.735,346901739.8952,1.5883686051666341,-2.3089355807984884e-05,24.445300000000017,-0.01513479774670034,-0.23386205725362408,87.0853,-0.015108880424802249,-0.16775407226047664,107.3953,0.0,-0.32994101341254956,123.13530000000002,0.0,-1.5384417646442845,143.83530000000002,0.0,-0.6328621204067995,212.9653,0.0,-0.2619262853217023,244.4253,0.0,-0.9488828257299039,112.6047
2022-08-06,110.736,684.5458,28585525.24,186393661.47,1140264.46,0.7580074023977235,561.5454000000001,134.31,197.69,220.0,235.74,256.44,325.57,357.03,110.55358333333334,265.20166666666665,217322053.67,37463.361,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,1123391.735,354023481.9878,1.629026948757713,-0.016734465409920286,23.573999999999998,-0.020195261827811013,-0.22599270156718254,86.954,-0.010066016847454205,-0.1663564223941849,109.264,0.0,-0.3269144734519538,125.004,0.0,-2.688177221152349,145.704,0.0,-0.6260411241315124,214.834,0.0,-0.25847812106788376,246.29399999999998,0.0,-0.9357263944710658,110.736
2022-08-07,109.7957,1049.0812,23682764.07,179468721.78,1196313.53,0.7473679858151656,654.4332571428573,134.31,197.69,220.0,235.74,256.44,325.57,357.03,109.75710833333332,265.20166666666665,205744966.71,34032.64,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,1123391.735,353729149.3105,1.7192602811474145,-0.008527623903865578,24.514300000000006,0.0,-0.2236404293479449,87.8943,0.0,-0.16243877304012588,110.2043,0.0,-0.32244256809265043,125.94430000000001,0.0,-2.6650710801327087,146.6443,0.0,-0.6141246323965445,215.77429999999998,0.0,-0.2533832389889522,247.23429999999996,0.0,-0.9124578302305386,109.7957
2022-08-08,105.9369,513.9004,22302452.56,164598734.95,1862921.37,0.7367285692326075,661.8086285714286,134.31,197.69,220.0,235.74,256.44,325.57,357.03,105.69456666666667,265.20166666666665,190515086.65,28023.506,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,1123391.735,358239521.807,1.8803735079790858,-0.03577773235372572,28.373100000000008,0.0,-0.22823132145005096,91.7531,0.0,-0.16589130251321219,114.0631,0.0,-0.3877956939619964,129.80310000000003,0.0,-4.264235681745849,150.50310000000002,0.0,-0.768624059261151,219.6331,0.0,-0.25187899527190943,251.0931,0.0,-0.9055878789694174,105.9369
2022-08-09,106.6672,406.9074,25512372.04,189400680.47,1872005.72,0.7260891526500496,626.8214285714286,132.47,193.74,220.0,235.74,256.44,325.57,357.03,106.35091666666666,265.20166666666665,218313353.64,35786.343,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,1123391.735,357351172.5342,1.636872717934947,0.006870073271246299,25.802800000000005,-0.013794356224813687,-0.22690082148786672,87.07280000000002,-0.02018309320960708,-0.16573931183807047,113.3328,0.0,-0.3831634774294033,129.07280000000003,0.0,-4.229911817496531,149.77280000000002,0.0,-0.7571759477481371,218.9028,0.0,-0.24860568067776007,250.3628,0.0,-0.8906384984472696,106.6672
2022-08-10,108.3784,473.038,28132401.6,190318052.53,1210332.35,0.7260891526500497,585.4502,129.82,190.83,220.0,232.5,252.5,325.57,357.03,108.34319166666668,265.20166666666665,221143511.67,38056.851,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,1123391.735,357484764.5218,1.6165283883854318,0.015915100044454983,21.441599999999994,-0.02020732909084772,-0.23110054648064168,82.45160000000001,-0.015134074639416295,-0.16768079305939115,111.6216,0.0,-0.3898716409847732,124.1216,-0.01383927777101246,-3.8266111249262496,144.1216,-0.01548347040364206,-0.7716122927642072,217.1916,0.0,-0.25334594476326494,248.65159999999997,0.0,-0.9122875057612454,108.3784
2022-08-11,107.6623,475.5546,23804414.1,190990275.54,1291772.86,0.7260891526500496,581.5628,127.23,187.97,220.0,232.5,252.5,325.57,357.03,107.4636,265.20166666666665,218038549.34,37746.073,1079527.811,1066521.7950000002,1048125.007,1028973.782,1130767.432,1123391.735,356731138.418,1.6360920557296896,-0.0066293307010809235,19.567700000000002,-0.020152403450713445,-0.22860979997985398,80.3077,-0.015100603730318594,-0.17010256473660265,112.3377,0.0,-0.3923243325146212,124.8377,0.0,-4.056838775142679,144.83769999999998,0.0,-0.7505597123126468,217.90769999999998,0.0,-0.25507911740817657,249.36769999999996,0.0,-0.9202029861204116,107.6623
