Fecha,Precio_Ponderado_COP/kWh,AportesHidricos_GWh,Generacion_Termica_kWh,Generacion_Hidraulica_kWh,Generacion_Solar_kWh,Tipo_noticia,AportesHidricos_GWh_MA7,DTB_Vencimiento_00Meses,DTB_Vencimiento_01Meses,DTB_Vencimiento_02Meses,DTB_Vencimiento_03Meses,DTB_Vencimiento_04Meses,DTB_Vencimiento_05Meses,DTB_Vencimiento_06Meses,Precio_COP/kWh_7-17,Precio_Bilateral_COP/kWh_7-17,Demanda_kWh_7-17,Demanda_kWh_7-17_Comprador,Demanda_Comprador_7-17_01Meses_Adelante,Demanda_Comprador_7-17_02Meses_Adelante,Demanda_Comprador_7-17_03Meses_Adelante,Demanda_Comprador_7-17_04Meses_Adelante,Demanda_Comprador_7-17_05Meses_Adelante,Demanda_Comprador_7-17_06Meses_Adelante,Disponibilidad_kWh_7-17,Ratio_Cobertura_7-17,Retorno_Precio_7-17,Base_DTB_Vencimiento_00Meses,Retorno_DTB_Vencimiento_00Meses,Beta_MA30_DTB_Vencimiento_00Meses,Base_DTB_Vencimiento_01Meses,Retorno_DTB_Vencimiento_01Meses,Beta_MA30_DTB_Vencimiento_01Meses,Base_DTB_Vencimiento_02Meses,Retorno_DTB_Vencimiento_02Meses,Beta_MA30_DTB_Vencimiento_02Meses,Base_DTB_Vencimiento_03Meses,Retorno_DTB_Vencimiento_03Meses,Beta_MA30_DTB_Vencimiento_03Meses,Base_DTB_Vencimiento_04Meses,Retorno_DTB_Vencimiento_04Meses,Beta_MA30_DTB_Vencimiento_04Meses,Base_DTB_Vencimiento_05Meses,Retorno_DTB_Vencimiento_05Meses,Beta_MA30_DTB_Vencimiento_05Meses,Base_DTB_Vencimiento_06Meses,Retorno_DTB_Vencimiento_06Meses,Beta_MA30_DTB_Vencimiento_06Meses
2024-05-06,312.4677,701.025,28510757.25,161179842.78,8779950.19,0.8187462838782031,519.2195142857144,403.08,399.5,372.7,397.41,388.01,363.47,363.47,303.3151,294.29699999999997,81892965.16,13491.711,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,161958630.0159,1.9776867243660077,-0.05904771235985415,99.76490000000001,0.0,-0.6101007677535921,96.18490000000003,0.0,1.4442252217114009,69.38490000000002,0.0,2.6492549825729568,94.09490000000005,0.0,3.353396850571112,84.69490000000002,0.0,4.182454398077382,60.154900000000055,0.0,0.3255541289699269,60.154900000000055,0.0,3.7775172687716054
2024-05-07,306.6143,515.043,30009764.71,192043312.43,8956449.700000001,0.8092035270380811,506.1667428571428,396.63,399.5,372.7,397.41,388.01,355.11,363.47,311.2277,294.29699999999997,101193378.26,20764.22,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,159678119.2757,1.577950277195341,0.025752599479828588,85.40229999999997,-0.016131197222086693,-0.5882544405119914,88.27229999999997,0.0,1.4454460682982784,61.47229999999996,0.0,2.6676543669949853,86.1823,0.0,3.353396850571112,76.78229999999996,0.0,4.191814161378765,43.88229999999999,-0.023269161984690086,0.3549869616079139,52.2423,0.0,3.8685389264272163
2024-05-08,289.4802,411.3922,30872019.11,194736439.29,7252268.4,0.8092035270380811,506.4021142857143,390.18,391.15,372.7,397.41,388.01,347.28,363.47,285.9136,294.29699999999997,101227018.11,21673.372000000003,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,159048894.804,1.5712099178024477,-0.08483513134884171,104.26640000000003,-0.01639568508099954,-0.5884331002537798,105.2364,-0.02112264707523983,1.446967529399621,86.78640000000001,0.0,2.6657654739737238,111.49640000000005,0.0,3.353396850571112,102.09640000000002,0.0,4.190853281863717,61.3664,-0.022296229642573988,0.39884033792889767,77.55640000000005,0.0,3.8591945826173486
2024-05-09,295.527,631.2812,32992552.31,192010948.74,6114323.46,0.8168361764008036,536.0110285714286,382.79,382.63,369.87,397.41,388.01,349.89,363.47,303.7335,294.29699999999997,99578863.51,20864.082,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,158862174.2751,1.5953403029062145,0.06046100491467443,79.05650000000003,-0.01912163517352093,-0.654012666037867,78.8965,-0.02202265332593452,1.368049911692737,66.13650000000001,-0.007622213936641586,2.5253746906464607,93.67650000000003,0.0,3.2537706338073513,84.2765,0.0,4.023357357802426,46.156499999999994,0.007487448379730152,-0.03759783987462442,59.736500000000035,0.0,3.489410660264692
2024-05-10,265.426,937.463,35278687.05,186583440.71,5443926.9,0.8120287913753664,604.1524,375.2,373.6,366.8,397.41,388.01,349.89,363.47,269.9357,294.29699999999997,98664565.38,20598.237,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,159726901.9477,1.6188882131342948,-0.11796688970321222,105.26429999999999,-0.020027318803524874,-0.6701847370461745,103.66430000000003,-0.023882758450467424,1.371852305008038,96.86430000000001,-0.008334852166261291,2.520835238802446,127.47430000000003,0.0,3.24633310063875,118.0743,0.0,4.013215823996949,79.95429999999999,0.0,-0.15239932431541406,93.53430000000003,0.0,3.4391984327236558
2024-05-11,247.8206,789.582,37528387.09,181683780.38,10533572.19,0.8068338910693806,659.8162285714286,367.14,363.98,363.47,397.41,388.01,349.89,363.47,245.1002,294.29699999999997,100257139.55,21677.594,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,161182622.7575,1.607692215047841,-0.09651667596124738,122.03979999999999,-0.021715970429565516,-0.6780961972237829,118.87980000000002,-0.026086785282426805,1.3899457602040568,118.36980000000003,-0.0091199777637078,2.542786360508749,152.30980000000002,0.0,3.2582130826621665,142.9098,0.0,4.037318206161791,104.78979999999999,0.0,-0.07836050756194635,118.36980000000003,0.0,10.48515144856221
2024-05-12,222.3661,586.644,31474121.92,180141943.63,10253253.07,0.7911354172651596,653.2043428571429,367.14,363.98,363.47,397.41,388.01,349.89,363.47,218.5225,294.29699999999997,95982291.09,17736.045000000002,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,161293700.3283,1.6804527011869226,-0.11477812246472958,148.61749999999998,0.0,-0.6995297289623298,145.4575,0.0,1.3918604393028677,144.94750000000002,0.0,2.534854699780068,178.88750000000002,0.0,3.2531996303182638,169.48749999999998,0.0,4.0322151542961535,131.36749999999998,0.0,-0.10652163827568281,144.94750000000002,0.0,10.48087104019581
2024-05-13,147.1002,577.9408,26307590.51,164212693.88,8281637.87,0.8217655782724227,635.6208857142857,367.14,363.98,363.47,397.41,388.01,349.89,363.47,118.5873,294.29699999999997,82800715.53,13418.526000000002,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,165585170.4674,1.9998036177284713,-0.6112395858632971,248.5527,0.0,-0.749718709467669,245.39270000000002,0.0,1.379331823660026,244.88270000000003,0.0,2.492282485114359,278.82270000000005,0.0,3.2363234316187284,269.42269999999996,0.0,3.9996689192707406,231.3027,0.0,-0.21846346271335182,244.88270000000003,0.0,10.463856214806029
2024-05-14,194.5274,670.1298,26640526.82,168901328.96,10787925.82,0.8345762804793825,657.7761428571429,367.14,363.98,363.47,397.41,388.01,349.89,363.47,178.96179999999998,294.29699999999997,86946050.84,14501.059,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,165026575.2657,1.8980341679852197,0.411522977045657,188.1782,0.0,-0.7213624178841876,185.01820000000004,0.0,1.3961887572300573,184.50820000000004,0.0,2.5316911997576836,218.44820000000004,0.0,3.253115565238508,209.0482,0.0,4.035142670577701,170.9282,0.0,-0.139909447458877,184.50820000000004,0.0,10.47579619219996
2024-05-15,225.579,522.58,30764805.18,189678023.34,10056025.48,0.820373808130945,673.6601142857143,356.74,349.6,357.93,393.9,388.01,349.89,363.47,213.1112,294.29699999999997,101544547.85,20467.567,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,161275079.1207,1.5882199737491864,0.17464171996338765,143.6288,-0.02873602157234675,-0.7303373319984907,136.48880000000003,-0.04030927729088037,1.3792947232383503,144.8188,-0.015359326062783419,2.50901229466389,180.78879999999998,-0.008871423387419813,3.2372096471018534,174.8988,0.0,4.048774329263984,136.7788,0.0,-0.10972314110745582,150.35880000000003,0.0,10.480384421258329
2024-05-16,211.3782,748.2426,31384401.65,191700836.53,7795242.01,0.8049086536929144,690.3688857142857,346.27,332.11,353.06,390.84,388.01,349.89,363.47,192.6844,294.29699999999997,100508146.14,21685.576,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,156648985.615,1.558570042639133,-0.10076047791702608,153.58559999999997,-0.029788407563901765,-0.7511067144169287,139.4256,-0.05132340443979374,1.3828487833872125,160.3756,-0.013699422394681724,2.5082578961983013,198.15559999999996,-0.00779880090071782,3.2350205029073313,195.32559999999998,0.0,4.042367796101108,157.20559999999998,0.0,-0.13535831828488826,170.78560000000002,0.0,10.476487950339608
2024-05-17,220.5224,675.3274,32700307.43,191342648.75,9286138.34,0.8077408158976148,652.9209428571429,335.98,322.33,349.25,390.84,388.01,349.89,363.47,221.8231,294.29699999999997,102172961.62,22029.958,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,148920651.8033,1.4575348452476422,0.1408266000830284,114.15690000000001,-0.030167183184187287,-0.7727226890550749,100.50689999999997,-0.029890373871507184,1.3863232437454238,127.42689999999999,-0.010850016024065818,2.513732598315096,169.01689999999996,0.0,3.24742776566446,166.18689999999998,0.0,4.069658760965821,128.06689999999998,0.0,-0.1139610297357671,141.64690000000002,0.0,10.47974027475282
2024-05-18,270.0729,498.296,33967017.39,188730304.1,10999271.09,0.7973816117347227,611.3086571428572,325.62,322.33,344.41,387.75,388.01,349.89,363.47,240.9928,294.29699999999997,102259306.57,21669.377,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,156883901.2851,1.5341772455469138,0.08288684015147411,84.62720000000002,-0.031320577078699806,-0.7838083357492299,81.3372,0.0,1.4129078152222572,103.41720000000004,-0.0139551900003862,2.5442470376458717,146.7572,-0.007937467019494117,3.265739047997661,147.0172,0.0,4.125097506691476,108.8972,0.0,-0.09253707466951613,122.47720000000004,0.0,10.482996652397562
2024-05-19,269.0629,489.9044,34214367.92,181807201.51,9965553.27,0.7878900212991363,597.4887142857143,325.62,322.33,344.41,387.75,388.01,349.89,363.47,269.16040000000004,294.29699999999997,97750958.09,18624.174000000003,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,155069261.8198,1.5863707614714795,0.11054042689823168,56.459599999999966,0.0,-0.7842512956246773,53.169599999999946,0.0,1.4342685403835271,75.24959999999999,0.0,2.583223400957231,118.58959999999996,0.0,3.28759674383182,118.84959999999995,0.0,4.168568404336135,80.72959999999995,0.0,-0.21165483130263044,94.30959999999999,0.0,10.84255888444202
2024-05-20,200.3081,444.8796,35029926.69,164037859.73,11673857.34,0.7892930694213226,578.4799714285714,325.62,322.33,344.41,387.75,388.01,349.89,363.47,161.9489,294.29699999999997,86709324.34,14259.145,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,161631545.3571,1.8640618709392656,-0.508026631049482,163.6711,0.0,-0.8347266118579889,160.38109999999998,0.0,1.4173054252106394,182.46110000000002,0.0,2.5394743181430517,225.8011,0.0,3.2699072097490403,226.06109999999998,0.0,4.143774974533538,187.94109999999998,0.0,-0.43735162147628276,201.52110000000002,0.0,11.26265453805573
2024-05-21,295.5466,414.9248,43040239.55,181894380.32,9518229.48,0.7897115326318702,542.0221142857143,318.24,312.68,341.03,387.75,388.01,349.89,363.47,324.8785,294.29699999999997,103910297.29,21441.91,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,157257718.8485,1.5133987963638902,0.6961704129035465,-6.638499999999965,-0.0229252421977064,-0.8175286925527283,-12.198499999999967,-0.030395562117949755,1.419328685098034,16.1515,-0.009862358183287581,2.5849112640463954,62.871500000000026,0.0,3.3355668497479987,63.13150000000002,0.0,4.2580278782872005,25.011500000000012,0.0,-0.14182836049827077,38.59150000000005,0.0,11.417833915345616
2024-05-22,281.9838,434.7938,45239791.45,176371123.19,6092661.62,0.7897115326318703,529.4812285714286,313.46,312.68,341.03,387.75,391.52,353.35,363.47,276.8863,294.29699999999997,99087506.61,20712.278,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,152898083.2457,1.5430611635783091,-0.1598443136703262,36.573699999999974,-0.015134054879740054,-0.766147397470758,35.7937,0.0,1.4579390647199977,64.14369999999997,0.0,2.6685464072486695,110.8637,0.0,3.3781817978410276,114.63369999999998,0.009005487207334916,4.2854529372817245,76.46370000000002,0.009840247765795285,-0.14068497324111948,86.58370000000002,0.0,11.518549683942915
2024-05-23,369.4421,412.734,47057103.05,172142917.43,7208315.06,0.7955325856559601,481.5514285714286,309.49,312.68,341.03,387.75,394.96,356.74,363.47,387.2062,294.29699999999997,99885242.65,20764.645,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,151007500.2227,1.5118099152227469,0.33535041506324875,-77.71620000000001,-0.012745978800962152,-0.7759757517410171,-74.52620000000002,0.0,1.461989828035551,-46.17620000000005,0.0,2.6723265405908165,0.5437999999999761,0.0,3.3704327132970286,7.753799999999956,0.00874789425624597,4.323220982520446,-30.466200000000015,0.009548157993294035,-0.23769250704322148,-23.736199999999997,0.0,11.569598897174188
2024-05-24,381.5659,405.6296,50991727.95,168450360.1,9714771.18,0.7956639841731517,443.02317142857146,305.3,319.38,341.03,387.75,399.42,360.97,363.47,372.5635999999999,294.29699999999997,100985578.58,22099.708,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,154045690.6281,1.5254226672184306,-0.03854960617038863,-67.26359999999988,-0.013630881684127577,-0.7583787892422965,-53.1835999999999,0.02120131306059133,1.4841529796887198,-31.53359999999992,0.0,2.7645660264649505,15.186400000000106,0.0,3.435302881486379,26.85640000000012,0.01122900089005984,4.406411134795756,-11.593599999999867,0.011787627256445356,0.3901632335594362,-9.093599999999867,0.0,12.90392774673056
2024-05-25,460.5553,453.6396,54981464.16,171379583.38,7963346.65,0.8002149226921704,436.6436857142857,309.49,312.68,341.03,387.75,394.96,356.74,363.47,453.1085,294.29699999999997,101579933.72,21150.224,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,154525036.6659,1.5212161595994,0.195723849652307,-143.61849999999998,0.013630881684127566,-0.6569920628281155,-140.42849999999999,-0.021201313060591323,-3.6998932946994483,-112.07850000000002,0.0,-5.136291454316923,-65.35849999999999,0.0,5.3837613844713355,-58.14850000000001,-0.011229000890059892,-4.026480516612597,-96.36849999999998,-0.011787627256445334,-2.5165931492695064,-89.63849999999996,0.0,5.901997734475116
2024-05-26,478.3926,485.1056,47308537.23,167538097.51,7471674.08,0.7997211532759195,435.95814285714283,309.49,312.68,341.03,387.75,394.96,356.74,363.47,472.3432000000001,294.29699999999997,94968886.56,18114.688,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,155061866.8874,1.6327649244306355,0.04157422885409769,-162.85320000000007,0.0,-0.65900821837148,-159.66320000000007,0.0,-3.836077707878673,-131.3132000000001,0.0,-5.23079695529081,-84.59320000000008,0.0,5.420174943548265,-77.3832000000001,0.0,-6.692209896677177,-115.60320000000007,0.0,-3.238783731641217,-108.87320000000005,0.0,4.602426756784274
2024-05-27,369.7357,396.4974,39605765.5,152117495.79,10602630.72,0.8093255746584026,429.04640000000006,309.49,312.68,341.03,387.75,394.96,356.74,363.47,264.28560000000004,294.29699999999997,84773544.83,14343.055,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,157906563.8733,1.8626868109615653,-0.5806755034224036,45.204399999999964,0.0,-0.7139412062190584,48.39439999999996,0.0,-4.459713985583924,76.74439999999993,0.0,-5.663570849704567,123.46439999999996,0.0,5.586925424830213,130.67439999999993,0.0,-9.805299385260366,92.45439999999996,0.0,-3.940552371908819,99.18439999999998,0.0,
2024-05-28,452.0851,394.3324,42818458.72,172604989.04,7530863.03,0.8173318655432035,426.1046285714286,300.77,340.11,344.21,387.75,409.45,370.34,363.47,437.9327,294.29699999999997,98653330.23,20361.322,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,154704682.7102,1.5681648287951566,0.5050349090180516,-137.16270000000003,-0.02857992836559861,-0.6966471263497592,-97.8227,0.08408879134548734,0.314259779107016,-93.72270000000003,0.009281486278249668,-4.42808996161381,-50.18270000000001,0.0,5.384154155832431,-28.482700000000023,0.036030301765589745,3.40309203897466,-67.59270000000004,0.03741427747951249,-0.34057704157617613,-74.46269999999998,0.0,
2024-05-29,431.0393,539.2084,38585740.72,180964228.59,9201728.52,0.8173318655432035,441.021,299.57,351.99,347.26,387.75,388.98,351.82,342.5,405.6332,294.29699999999997,100938412.87,21195.85,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,158613107.0816,1.5713849918155545,-0.07661594263207647,-106.0632,-0.003997739941339959,-0.6487018518363473,-53.64319999999998,0.034333671406025064,0.2754900811465145,-58.3732,0.008821842684344687,-4.106717686408031,-17.883199999999988,0.0,5.231722202834912,-16.65319999999997,-0.051286867301237826,2.7408513729050354,-53.813199999999995,-0.05130182143891039,0.4767318997396786,-63.13319999999999,-0.05942510491632207,2.116865585244385
2024-05-30,468.4079,894.4206,38829657.08,181314514.58,6424279.63,0.8179191935727054,509.8333714285714,295.1,351.99,347.26,387.75,369.53,344.79,342.5,427.6263,294.29699999999997,99540689.64,20624.778,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,154640971.9772,1.5535453143480953,0.05280038036941132,-132.5263,-0.01503383116912743,-0.6476905926864954,-75.6363,0.0,0.22398479923311415,-80.36630000000002,0.0,-4.208063929043926,-39.876300000000015,0.0,5.27720934098756,-58.09630000000004,-0.05129600052412127,1.7200377541456806,-82.8363,-0.02018414512198235,0.3902411106049069,-85.12630000000001,0.0,2.0335462370550252
2024-05-31,345.8353,719.6792,36567860.35,181414159.12,8203782.59,0.8161441723658928,554.6976,288.79,337.91,345.0,340.0,340.0,340.0,340.0,304.5315,294.29699999999997,99761463.55,21502.729,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,154353681.7113,1.5472275187095528,-0.33947515326450795,-15.741499999999974,-0.02161450156849881,-0.6586819905158425,33.37850000000003,-0.04082317826670606,0.7747509518838249,40.468500000000006,-0.0065293618846319675,-4.143433616829129,35.468500000000006,-0.13141518444644118,3.2623809245102207,35.468500000000006,-0.08328631028063099,3.1185561066067615,35.468500000000006,-0.013989918438569985,0.7816955868600968,35.468500000000006,-0.007326040092072898,2.6217394786500137
2024-06-01,223.2481,796.4166,26447887.16,190415714.73,9334380.97,0.8167871318794283,603.6657428571428,282.91,324.39,344.39,340.0,340.0,340.0,340.0,216.2543,294.29699999999997,99889021.67,20393.89,487344.9,532300.315,549628.188,550716.448,584258.875,540246.131,159894982.4325,1.6007262836224352,-0.3423195000680495,66.65570000000002,-0.020570954518036783,-0.6788117927847076,108.13569999999999,-0.04083309221138077,1.2828234032655088,128.13569999999999,-0.0017696809039828205,-4.385315106853355,123.7457,0.0,3.191753679361684,123.7457,0.0,2.9567239189211656,123.7457,0.0,0.5922134668528852,123.7457,0.0,2.3463684582041484
2024-06-02,237.3173,549.1258,26106587.35,181901677.77,12367906.91,0.7960498761740913,612.8114857142857,282.91,324.39,344.39,340.0,340.0,340.0,340.0,194.675,300.39099999999996,96299394.9,15672.985,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,165358187.2,1.7171259214215475,-0.10512352854431056,88.23500000000001,0.0,-6.27404926612543,129.71499999999997,0.0,2.1379627227685876,149.71499999999997,0.0,-5.600194223411938,145.325,0.0,2.5917777676386042,145.325,0.0,3.493291460688176,145.325,0.0,4.484693589323303,145.325,0.0,2.0474507791061627
2024-06-03,241.6065,436.4294,31893537.44,160242662.96,10920713.39,0.782732160476174,618.5160571428571,282.91,324.39,344.39,340.0,340.0,340.0,340.0,194.434,300.39099999999996,84762900.63,11457.941,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,163602953.5,1.9301245271695702,-0.001238727610087672,88.47600000000003,0.0,-5.489288312691841,129.956,0.0,1.9989080444414256,149.956,0.0,-3.479104915959719,145.566,0.0,2.471136140045972,145.566,0.0,3.365585914520057,145.566,0.0,4.342479726643765,145.566,0.0,1.797211991532285
2024-06-04,259.1107,472.2612,32578206.14,162000453.66,9670704.14,0.7827321604761741,629.6487428571428,282.91,324.39,344.39,340.0,340.0,340.0,340.0,222.1063,300.39099999999996,86212982.19,11907.975,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,160226173.26,1.8584924125102926,0.1330633222462042,60.80370000000002,0.0,-5.442528584428105,102.28369999999998,0.0,2.005226821897392,122.28369999999998,0.0,-3.434882234560743,117.8937,0.0,2.476618210882092,117.8937,0.0,3.371388976566128,117.8937,0.0,4.348942060455442,117.8937,0.0,1.8085830811536636
2024-06-05,311.4934,1143.309,36603552.08,178471104.71,7531318.66,0.7516262769181684,715.9488285714286,318.07,341.36,357.0,340.0,340.0,340.0,342.5,318.87829999999997,300.39099999999996,97991322.76,18515.809,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,151977889.02,1.5509321105117002,0.36165342919205085,-0.8082999999999743,0.11714265847985617,1.1246866536081628,22.481700000000046,0.050991143254189124,2.663278877428615,38.12170000000003,0.035961045652262096,4.209312961625868,21.121700000000033,0.0,2.6079405522620513,21.121700000000033,0.0,3.510400623413539,21.121700000000033,0.0,4.503746482415225,23.621700000000033,0.007326040092072881,2.780061432731724
2024-06-06,405.9845,673.6142,39859375.5,176081577.18,8173203.78,0.7611690337582904,684.4050571428571,312.45,338.63,374.85,340.0,340.0,340.0,342.5,349.3079,300.39099999999996,98607718.17,18402.254,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,151876588.71,1.540209950383035,0.09114424292771167,-36.85790000000003,-0.017827027967123623,1.0894962779249568,-10.677900000000022,-0.008029572987334766,2.6499467239640637,25.542100000000005,0.04879016416943205,3.0071278030774824,-9.307900000000018,0.0,2.6283526283799863,-9.307900000000018,0.0,3.5320078860233255,-9.307900000000018,0.0,4.98823303089798,-6.807900000000018,0.0,2.81684960509174
2024-06-07,362.1025,550.9676,37630688.94,181761067.93,5333416.31,0.7611690337582905,660.3034,310.43,338.63,374.85,340.0,340.0,340.0,342.5,373.4392,300.39099999999996,99769677.99,19601.158000000003,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,148157827.74,1.4849985559224719,0.06680143863189501,-63.00920000000002,-0.006486023251751389,1.0587560969632575,-34.80920000000003,0.0,2.625714645879004,1.4107999999999947,0.0,3.0012259956740137,-33.43920000000003,0.0,2.6756861567256407,-33.43920000000003,0.0,3.5821129302776784,-33.43920000000003,0.0,5.060155199294558,-30.939200000000028,0.0,2.9021576349622373
2024-06-08,356.1909,461.3994,40274316.03,176930826.95,8038629.75,0.7544443175541243,612.4438,308.69,338.63,374.85,340.0,340.0,340.0,342.5,353.2484,300.39099999999996,100239438.78,19323.928,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,153840384.89,1.5347291122373539,-0.05558371466657904,-44.558400000000006,-0.005620896049864576,1.0912098205798595,-14.618400000000008,0.0,2.690465045868349,21.60160000000002,0.0,3.1315206525623203,-13.248400000000004,0.0,2.639462665094561,-13.248400000000004,0.0,3.5437684477373432,-13.248400000000004,0.0,5.030528264025314,-10.748400000000004,0.0,2.8368729453546533
2024-06-09,377.3845,486.4546,43524990.23,165470314.08,7886045.45,0.7495860526258118,603.4907714285715,308.69,338.63,374.85,340.0,340.0,340.0,342.5,371.93,300.39099999999996,96383577.96,16044.214000000002,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,144271730.88,1.4968497116788297,0.051534172339310944,-63.24000000000001,0.0,1.0305835310009555,-33.30000000000001,0.0,2.6293088614094144,2.920000000000016,0.0,2.943446691939823,-31.930000000000007,0.0,2.6923726150217298,-31.930000000000007,0.0,3.5997764292940304,-31.930000000000007,0.0,5.062460977361624,-29.430000000000007,0.0,2.9322312198503213
2024-06-10,311.345,563.9194,42554650.52,143364902.45,8567957.83,0.7652242930322082,621.7036285714286,308.69,338.63,374.85,340.0,340.0,340.0,342.5,269.6783,300.39099999999996,81674079.55,11295.978,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,146717829.29,1.796381790873822,-0.3214758973850473,39.01170000000002,0.0,0.8593259713404677,68.95170000000002,0.0,2.5372264610653024,105.17170000000004,0.0,2.846401516804493,70.32170000000002,0.0,2.6221513373627023,70.32170000000002,0.0,3.525443491360284,70.32170000000002,0.0,5.020080367803651,72.82170000000002,0.0,2.805673173969283
2024-06-11,306.8993,554.7916,42981645.55,145214272.96,9251023.21,0.7809227668364292,633.4936857142857,308.69,338.63,374.85,340.0,340.0,340.0,342.5,270.0059,300.39099999999996,85491950.03,12097.327,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,153738895.2,1.7982850449200356,0.0012140434729699476,38.6841,0.0,0.892926890666601,68.6241,0.0,2.5504864669291343,104.84410000000003,0.0,2.8209592869127373,69.9941,0.0,2.6583584243139793,69.9941,0.0,3.563770608679048,69.9941,0.0,5.041932411321922,72.4941,0.0,2.8709282978342845
2024-06-12,309.734,655.9674,49183871.06,161825007.53,7762607.76,0.7809227668364291,563.8734571428571,308.15,338.63,374.85,340.0,348.53,340.0,351.22,311.81620000000004,300.39099999999996,97562073.94,17972.854,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,148912572.7,1.526336686852108,0.14397010104480812,-3.6662000000000603,-0.0017508596652225873,1.102847730086699,26.813799999999958,0.0,2.6368206154112177,63.033799999999985,0.0,2.6553082852656305,28.183799999999962,0.0,2.894097989820631,36.713799999999935,0.024778692099197468,3.7902223724849975,28.183799999999962,0.0,5.1842081832270654,39.40379999999999,0.02514115004542876,3.4062427366988115
2024-06-13,337.7336,459.7866,44297671.82,170069194.76,8766014.34,0.7957681986984024,533.3266571428571,307.62,338.63,374.85,340.0,352.99,340.0,355.73,353.13469999999995,300.39099999999996,99706984.96,18182.869,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,150030786.54,1.5047169122623523,0.12443565889370063,-45.51469999999995,-0.0017214223845878087,1.010856678425891,-14.504699999999957,0.0,2.6040013341144856,21.71530000000007,0.0,2.7182792754905476,-13.134699999999953,0.0,2.804483355876129,-0.14469999999994343,0.01271541821073153,3.7436511592578894,-13.134699999999953,0.0,5.130123111885526,2.5953000000000657,0.012759208386796794,3.482105090423598
2024-06-14,363.0072,446.9204,45404842.28,165059572.32,9385422.79,0.8029727656635094,518.4627714285715,307.45,338.63,374.85,340.0,357.46,340.0,360.26,367.1921,300.39099999999996,99946045.9,18969.763000000003,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,152543330.85,1.5262567866129058,0.03903557380369523,-59.74209999999999,-0.0005527826241855916,1.2279519141857878,-28.562099999999987,0.0,3.107422043153185,7.657900000000041,0.0,3.4647303614328533,-27.192099999999982,0.0,2.8436187265227373,-9.732100000000003,0.012583739842096358,3.672859363891528,-27.192099999999982,0.0,5.104575943391248,-6.932099999999991,0.01265397686090699,3.3873472900878974
2024-06-15,372.0906,496.66,46035458.1,163551419.15,8235118.97,0.7919977725760842,523.5,306.64,338.63,374.85,340.0,361.69,340.0,364.59,371.2883000000001,300.39099999999996,100012697.52,18725.553,532300.315,549628.188,550716.448,584258.875,540246.131,544217.459,149374438.8,1.4935547435877221,0.011093705425251323,-64.64830000000012,-0.00263805132717906,1.1059486885996976,-32.65830000000011,0.0,3.222126614912058,3.5616999999999166,0.0,3.2169754020195076,-31.288300000000106,0.0,2.816858357359436,-9.598300000000108,0.011764023592174152,3.6358328553895904,-31.288300000000106,0.0,5.1256484224016745,-6.698300000000131,0.011947441555406167,3.2634193998491328
