Fecha,Precio_Ponderado_COP/kWh,AportesHidricos_GWh,Generacion_Termica_kWh,Generacion_Hidraulica_kWh,Generacion_Solar_kWh,Tipo_noticia,AportesHidricos_GWh_MA7,NTB_Vencimiento_00Meses,NTB_Vencimiento_01Meses,NTB_Vencimiento_02Meses,NTB_Vencimiento_03Meses,NTB_Vencimiento_04Meses,NTB_Vencimiento_05Meses,NTB_Vencimiento_06Meses,Precio_COP/kWh_17-23,Precio_Bilateral_COP/kWh_17-23,Demanda_kWh_17-23,Demanda_kWh_17-23_Comprador,Demanda_Comprador_17-23_01Meses_Adelante,Demanda_Comprador_17-23_02Meses_Adelante,Demanda_Comprador_17-23_03Meses_Adelante,Demanda_Comprador_17-23_04Meses_Adelante,Demanda_Comprador_17-23_05Meses_Adelante,Demanda_Comprador_17-23_06Meses_Adelante,Disponibilidad_kWh_17-23,Ratio_Cobertura_17-23,Retorno_Precio_17-23,Base_NTB_Vencimiento_00Meses,Retorno_NTB_Vencimiento_00Meses,Beta_MA30_NTB_Vencimiento_00Meses,Base_NTB_Vencimiento_01Meses,Retorno_NTB_Vencimiento_01Meses,Beta_MA30_NTB_Vencimiento_01Meses,Base_NTB_Vencimiento_02Meses,Retorno_NTB_Vencimiento_02Meses,Beta_MA30_NTB_Vencimiento_02Meses,Base_NTB_Vencimiento_03Meses,Retorno_NTB_Vencimiento_03Meses,Beta_MA30_NTB_Vencimiento_03Meses,Base_NTB_Vencimiento_04Meses,Retorno_NTB_Vencimiento_04Meses,Beta_MA30_NTB_Vencimiento_04Meses,Base_NTB_Vencimiento_05Meses,Retorno_NTB_Vencimiento_05Meses,Beta_MA30_NTB_Vencimiento_05Meses,Base_NTB_Vencimiento_06Meses,Retorno_NTB_Vencimiento_06Meses,Beta_MA30_NTB_Vencimiento_06Meses
2022-03-20,211.6803,237.059,36113362.5,166606118.0,1322236.44,0.8254543654472499,277.89077142857144,256.54,239.56,239.06,238.82,238.5,249.1,266.46,218.3860857142857,249.4257142857143,63600435.74,10177.802,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,101669195.5188,1.5985613044292015,-0.09900685941909566,38.15391428571431,0.0,-0.06258599772766886,21.17391428571429,0.0,-0.13724391142246567,20.67391428571429,0.0,0.1418966722197012,20.43391428571428,0.0,-0.3338663062596182,20.113914285714287,0.0,1.8587287395354335,30.71391428571428,0.0,-2.917404282091959,48.07391428571427,0.0,1.0934046734752374
2022-03-21,208.1701,291.0474,31659858.0,150979409.05,1054434.81,0.8254691226448958,280.43591428571426,256.54,239.56,239.06,238.82,238.5,249.1,266.46,213.2604428571429,249.4257142857143,58917296.15,9084.712,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,101410410.5266,1.7212332736453997,-0.023750376547182765,43.27955714285713,0.0,-0.06506819544701407,26.29955714285711,0.0,-0.13796058073190423,25.79955714285711,0.0,0.13985889112501082,25.559557142857102,0.0,-0.3349757530594259,25.23955714285711,0.0,1.8541414858756111,35.8395571428571,0.0,-2.919289519562969,53.19955714285709,0.0,1.0948764091654437
2022-03-22,212.0958,259.3036,29399781.85,156669214.4,1205153.2,0.8254740417107779,273.22774285714286,256.54,239.56,239.06,238.82,238.5,249.1,266.46,224.3434857142857,249.4257142857143,61451863.61,10051.319,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,102295045.1845,1.66463698861451,0.05066414054237229,32.19651428571433,0.0,-0.025524684655396694,15.216514285714311,0.0,-0.09961149819991355,14.716514285714311,0.0,0.24890086397527178,14.476514285714302,0.0,-0.2756090879457675,14.156514285714309,0.0,2.0996061191156095,24.756514285714303,0.0,-2.8184101789577496,42.11651428571429,0.0,1.016123611039884
2022-03-23,219.9319,290.84,28487798.25,181611186.44,1118327.6,0.8254887989084239,270.2454285714286,253.97,239.56,239.06,238.82,238.5,249.1,266.46,225.1757428571429,249.4257142857143,67085656.15,11624.398,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,100201994.3125,1.4936426065275952,0.0037028809488204788,28.794257142857106,-0.01006844806495183,0.033126550495299424,14.384257142857109,0.0,-0.04051438006610715,13.884257142857109,0.0,0.4169379049057705,13.6442571428571,0.0,-0.1841232272734737,13.324257142857107,0.0,2.4778746843714945,23.9242571428571,0.0,-2.662952005896272,41.284257142857086,0.0,0.8947631218988044
2022-03-24,217.1842,265.5682,31161656.86,183539958.81,1167937.55,0.8254887989084237,268.93145714285714,253.97,239.56,239.06,238.82,238.5,249.1,266.46,239.53777142857143,249.4257142857143,67281706.85,11010.406,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,100968476.1475,1.5006824421473488,0.061829937244239214,14.432228571428567,0.0,0.06113165015835573,0.022228571428570376,0.0,-0.01199698042341108,-0.4777714285714296,0.0,0.49754101864829614,-0.7177714285714387,0.0,-0.15039702540269498,-1.037771428571432,0.0,2.6173231401157975,9.562228571428562,0.0,-2.605642453484511,26.922228571428548,0.0,0.8500236580534578
2022-03-25,238.9453,245.8014,31334718.22,182622556.03,1377159.9300000002,0.8180391181458297,264.43571428571425,251.43,239.56,239.06,238.82,238.5,249.1,266.46,239.7085857142857,249.4257142857143,68375193.84,10985.999,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,101228703.6535,1.4804887265164937,0.0007128454516206472,11.721414285714303,-0.010051529027828299,0.05569167286157468,-0.14858571428570144,0.0,-0.012238856312181884,-0.6485857142857014,0.0,0.44358135683126826,-0.8885857142857105,0.0,-0.18100119641015583,-1.2085857142857037,0.0,2.4907834128533977,9.39141428571429,0.0,-2.6576468668213766,26.751414285714276,0.0,0.8906215945644
2022-03-26,245.2683,271.9064,30974149.09,187617344.75,1236131.82,0.8180243609481838,265.93228571428574,248.5,246.98,239.06,238.82,238.5,249.1,258.11,247.49117142857145,249.4257142857143,68241468.25,11129.185,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,101824788.5374,1.4921248201221111,0.03195095099522829,1.0088285714285519,-0.011721775242241102,0.07218947359452584,-0.5111714285714584,0.030503454293414625,0.03598293578953047,-8.431171428571446,0.0,0.5865652745681093,-8.671171428571455,0.0,0.4355154652719687,-8.991171428571448,0.0,2.8260921480096983,1.6088285714285462,0.0,-2.5198440246959892,10.618828571428566,-0.031838287885445564,-0.00487048487016982
2022-03-27,248.002,275.3478,28492014.28,174905061.23,915903.48,0.8180096037505378,271.4021142857143,248.5,246.98,239.06,238.82,238.5,249.1,258.11,249.01714285714283,249.4257142857143,63295725.37,10007.871,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,99408008.5503,1.570532732964239,0.006146830533860139,-0.5171428571428294,0.0,0.07482209203524168,-2.0371428571428396,0.0,0.03871778324479559,-9.957142857142827,0.0,0.5920190770373998,-10.197142857142836,0.0,0.44035080355687006,-10.51714285714283,0.0,2.8388817514610163,0.08285714285716494,0.0,-2.514587842794177,9.092857142857184,0.0,-0.005247104272351898
2022-03-28,249.9417,399.1068,25792981.77,159126140.24,818632.81,0.8179800893552459,286.83917142857143,248.5,246.98,239.06,238.82,238.5,249.1,258.11,251.25512857142857,249.4257142857143,59136058.57,8635.494,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,101192877.8153,1.7111873916236213,0.008947130478841098,-2.755128571428571,0.0,0.08480664257720189,-4.275128571428581,0.0,0.03980775014920624,-12.195128571428569,0.0,0.6711086173070635,-12.435128571428578,0.0,0.5104715466814205,-12.755128571428571,0.0,3.0243530557284144,-2.155128571428577,0.0,-2.4383641415272352,6.8548714285714425,0.0,-0.010708735041515293
2022-03-29,274.8877,335.2938,30736522.38,174636560.42000002,791817.54,0.786650069054014,297.6949142857143,246.0,252.62,243.8,238.82,238.5,249.1,258.11,287.68928571428575,249.4257142857143,65477871.63,10302.911,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,97233605.1952,1.4849842057274578,0.13541215730064057,-41.689285714285745,-0.010111309604320566,0.10522566786575652,-35.06928571428574,0.02257902165615298,0.15971609967545383,-43.889285714285734,0.019633650597336266,1.1978650880303678,-48.86928571428575,0.0,0.6428969763061205,-49.189285714285745,0.0,3.3746219783928186,-38.58928571428575,0.0,-2.2944130660240787,-29.57928571428573,0.0,-0.021023212168109224
2022-03-30,281.7218,374.7482,34860534.86,170988755.94,815133.37,0.755320048752782,309.6818,246.0,260.2,249.1,242.74,238.5,249.1,251.22,302.0474571428571,249.4257142857143,66254887.21,10287.469,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,95503962.4713,1.4414629092732856,0.048703119196176176,-56.04745714285713,0.0,0.09813328079908978,-41.84745714285714,0.029564182732575637,0.1842900485922452,-52.94745714285713,0.021506205220963463,1.2097514787510395,-59.30745714285712,0.0162807815729769,0.7348749227790266,-63.54745714285713,0.0,3.328351720538793,-52.94745714285713,0.0,-2.3134288934381395,-50.82745714285713,-0.027056801387513305,-0.4021926368960341
2022-03-31,282.632,390.9486,36267943.17,171399372.37,1289890.36,0.7553052915551361,327.59328571428574,246.0,268.18,253.13,242.74,238.5,249.1,258.11,309.2069571428571,249.4257142857143,66689374.44,11696.026,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,97536101.2882,1.462543352778824,0.023426669035789945,-63.20695714285711,0.0,0.10179107895733513,-41.0269571428571,0.030207830773091207,0.2125646957895347,-56.07695714285711,0.016048768483998947,1.1665392445942084,-66.4669571428571,0.0,0.7090333927545536,-70.7069571428571,0.0,3.242619665920116,-60.10695714285711,0.0,-2.3486624544791175,-51.09695714285709,0.027056801387513294,-0.18603641674533614
2022-04-01,312.875,403.3606,39370751.79,169532307.62,1229182.33,0.7864111751131417,350.1017428571428,245.0,275.6,253.13,242.74,238.5,249.1,265.0,333.05264285714287,249.4257142857143,66741981.11,11186.96,312529.022,317285.447,299338.175,311728.896,321303.158,315017.81200000003,99686229.9899,1.4936060981708548,0.07428974722199454,-88.05264285714287,-0.004073325387635786,1.031667523692206,-57.45264285714285,0.027292142288007554,1.182538084569764,-79.92264285714288,0.0,1.8495527345204767,-90.31264285714286,0.0,3.1411242670753814,-94.55264285714287,0.0,3.425972399947772,-83.95264285714288,0.0,-2.2733094284128756,-68.05264285714287,0.026343975339601852,0.25891074931324554
2022-04-02,283.2582,441.9766,33612445.37,174760619.42,1179235.54,0.7863292839759237,374.3974857142857,275.6,253.13,242.74,238.5,249.1,265.0,275.6,292.6446142857143,252.21285714285713,67088861.47,11219.327,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,100467355.6975,1.4975266161347187,-0.12934161183710682,-17.04461428571426,0.11769232859477667,-0.5328146354572451,-39.51461428571429,-0.08504734838736995,1.371585460873022,-49.904614285714274,-0.04191227907391825,2.294146427359774,-54.14461428571428,-0.01762160134981956,4.186142945373957,-43.54461428571429,0.04348511193973889,-1.03521403169673,-27.644614285714283,0.06187540371808745,-2.175461901934903,-17.04461428571426,0.03922071315328133,-0.8592600853970705
2022-04-03,239.91,396.8552,28634820.94,177089291.56,1209826.24,0.7863292839759237,391.75568571428573,275.6,253.13,242.74,238.5,249.1,265.0,275.6,241.22642857142856,252.21285714285713,63702023.83,10524.317,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,100877357.4695,1.5835816729890544,-0.19322292226483828,34.373571428571466,0.0,-0.6864612253667911,11.90357142857144,0.0,1.285543095761622,1.5135714285714528,0.0,2.0752620224602745,-2.7264285714285563,0.0,3.6136441639142505,7.873571428571438,0.0,-1.3676362868383631,23.773571428571444,0.0,-2.36784135314021,34.373571428571466,0.0,-0.9995767095386184
2022-04-04,150.9825,300.2102,28407607.63,160218455.35,1017017.91,0.7862997695806317,377.6276,275.6,253.13,242.74,238.5,249.1,265.0,275.6,165.53495714285714,252.21285714285713,59470822.21,9305.933,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,103359243.4163,1.737982418526579,-0.37655363612219783,110.06504285714288,0.0,-0.9324250751721367,87.59504285714286,0.0,1.1407047641374652,77.20504285714287,0.0,1.6362866089330945,72.96504285714286,0.0,3.215867746641805,83.56504285714286,0.0,-1.4273119337682254,99.46504285714286,0.0,-2.286280497923692,110.06504285714288,0.0,-0.9128196175835416
2022-04-05,182.4767,351.7526,33269398.99,174995727.51,1154781.44,0.7862997695806319,379.9788571428572,270.09,253.13,242.74,238.5,249.1,265.0,275.6,206.59234285714288,252.21285714285713,65991917.35,10476.31,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,101593770.1194,1.5394880797382984,0.22156509943175592,63.49765714285709,-0.02019530235100851,-1.0774712877154455,46.537657142857114,0.0,1.197204058056105,36.14765714285713,0.0,1.7811115896984449,31.90765714285712,0.0,3.67711831530635,42.50765714285711,0.0,-1.358113698562213,58.40765714285712,0.0,-2.380856217387772,69.00765714285714,0.0,-1.013420749934113
2022-04-06,201.7526,349.3332,32030325.42,178732095.67,1072180.57,0.7862997695806319,376.3481428571428,264.69,253.13,242.74,238.5,249.1,265.0,275.6,216.32834285714287,252.21285714285713,67384491.28,10570.262,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,103852765.5652,1.5411968480056468,0.046049865961167974,48.361657142857126,-0.020195906886371996,-1.0922635246513333,36.801657142857124,0.0,1.2108768784776116,26.411657142857138,0.0,1.8161592127254553,22.17165714285713,0.0,3.7887408818423087,32.77165714285712,0.0,-1.3413677363061285,48.67165714285713,0.0,-2.4037435269235203,59.27165714285715,0.0,-1.0377662084598482
2022-04-07,195.4456,359.7066,28684958.529999997,186822790.35,1215168.21,0.7862997695806317,371.88500000000005,256.75,253.13,242.74,238.5,249.1,265.0,275.6,208.14184285714285,252.21285714285713,68314477.09,11342.096,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,103424559.6709,1.5139479079177418,-0.03857757521168175,48.60815714285715,-0.030456481093455372,-0.8283740648324414,44.98815714285715,0.0,1.4249693450428695,34.59815714285716,0.0,2.5386561675329693,30.358157142857152,0.0,4.410286790776575,40.95815714285715,0.0,-0.9632536623276193,56.85815714285715,0.0,-2.090625909273862,67.45815714285717,0.0,-0.963942117367136
2022-04-08,274.7551,575.9482,30569927.89,184257548.11,816931.72,0.7862997695806319,396.5403714285714,246.48,249.03,242.74,238.5,249.1,265.0,275.6,164.38834285714287,252.21285714285713,67625936.98,10862.042,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,104849672.127,1.5504357767051526,-0.23598821118820001,82.09165714285712,-0.040821994520255166,-0.5075959966883173,84.64165714285713,-0.01632981961707979,2.112716987095751,78.35165714285714,0.0,3.8423705214737756,74.11165714285713,0.0,4.150680665712481,84.71165714285712,0.0,-1.0128465897764543,100.61165714285713,0.0,-2.0385063171299027,111.21165714285715,0.0,-0.8895688780064145
2022-04-09,156.2066,429.3774,28598658.42,184661722.49,1117976.35,0.7776838003782219,394.7404857142857,241.0,243.8,242.74,238.5,249.1,265.0,275.6,157.28772857142857,252.21285714285713,67447613.67999999,11113.861,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,104309469.7968,1.5465257272360775,-0.04415477878817764,83.71227142857143,-0.022483920797757437,-0.46294546782936546,86.51227142857144,-0.021225154087882708,2.1058066514983196,85.45227142857144,0.0,3.8351996028080615,81.21227142857143,0.0,5.642294761246086,91.81227142857142,0.0,-1.0268197132163286,107.71227142857143,0.0,-2.2477225236178318,118.31227142857145,0.0,-0.873374586708768
2022-04-10,138.4214,369.9906,27072898.02,181471565.65,1243183.4200000002,0.7690678311758121,390.9026857142857,241.0,243.8,242.74,238.5,249.1,265.0,275.6,143.6936142857143,252.21285714285713,64831242.62,10745.5,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,104982686.9193,1.6193224543703804,-0.09039343984416334,97.30638571428571,0.0,-0.691709250203485,100.10638571428572,0.0,1.8446407752820455,99.04638571428572,0.0,2.9865272163291436,94.80638571428571,0.0,3.0903496931458934,105.4063857142857,0.0,-2.8892457311584128,121.30638571428571,0.0,-2.2873711509387404,131.90638571428573,0.0,-0.9177871444621133
2022-04-11,125.2806,345.4004,25979280.64,167224806.59,1300660.37,0.7906077541818367,397.3584285714286,241.0,243.8,242.74,238.5,249.1,265.0,275.6,129.44885714285712,252.21285714285713,61826237.99,9693.76,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,105281598.1651,1.7028627583992515,-0.10439747668252816,111.55114285714288,0.0,-0.7183521250949034,114.35114285714289,0.0,1.8678607604059936,113.29114285714289,0.0,2.9898517127085644,109.05114285714288,0.0,3.0293078038229613,119.65114285714287,0.0,-2.8435590937127304,135.55114285714288,0.0,-2.2580612364503847,146.1511428571429,0.0,-0.9399706748407407
2022-04-12,140.2537,290.1274,34333259.25,181687511.65,1035455.14,0.8207636463902711,388.5548285714285,231.36,239.73,242.74,238.5,249.1,265.0,275.6,147.84544285714284,252.21285714285713,68050059.54,11189.856,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,106338223.0545,1.5626470244598993,0.13288154548021366,83.51455714285717,-0.04082199452025505,-0.9372151511457469,91.88455714285715,-0.016834926992690156,1.6416927741647964,94.89455714285717,0.0,2.9849366448729353,90.65455714285716,0.0,3.1195545638117577,101.25455714285715,0.0,-2.911104037848441,117.15455714285716,0.0,-2.3013941812111405,127.75455714285718,0.0,-0.974963639215201
2022-04-13,130.1812,368.3784,33936576.41,182008616.09,1321497.77,0.8509195385987057,391.27557142857137,226.73,237.33,242.74,238.5,249.1,265.0,275.6,131.63398571428573,252.21285714285713,68196949.69,11201.045,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,106453573.4723,1.5609726528268715,-0.1161421874194436,95.09601428571426,-0.020215056731848785,-0.8700823510125362,105.69601428571428,-0.010061712353066323,1.7003652501010142,111.10601428571428,0.0,2.991421659972731,106.86601428571427,0.0,3.0004816189802477,117.46601428571427,0.0,-2.821984213405797,133.36601428571427,0.0,-2.2442200362166287,143.9660142857143,0.0,-0.9287933909207647
2022-04-14,133.3539,312.3572,31196694.32,181202374.46,1442890.86,0.8810754308071401,384.5113714285714,219.93,232.59,242.74,238.5,249.1,265.0,275.6,137.17125714285714,252.21285714285713,65594194.61,10758.171,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,106327450.5041,1.6209887343885476,0.04120496164215635,82.75874285714286,-0.030450568334946214,-0.8974249404456788,95.41874285714286,-0.020174330802437385,1.6767637517819876,105.56874285714287,0.0,3.405501083914919,101.32874285714286,0.0,5.534848507809714,111.92874285714285,0.0,-2.73792657328865,127.82874285714286,0.0,-2.1672331265265945,138.42874285714288,0.0,-0.9281133772977783
2022-04-15,122.402,228.0322,27915259.88,161164496.67,1405914.07,0.8810754308071401,334.8090857142857,219.93,232.59,242.74,238.5,249.1,265.0,275.6,125.20162857142856,252.21285714285713,59796009.88,9108.737,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,106220155.9777,1.7763753165280598,-0.09130473096069619,94.72837142857145,0.0,-0.8922020774445174,107.38837142857145,0.0,1.658982693766957,117.53837142857145,0.0,3.4382332133059794,113.29837142857144,0.0,5.2905149378196175,123.89837142857144,0.0,-2.592429122941496,139.79837142857144,0.0,-1.8219205667016312,150.39837142857147,0.0,-0.8839640635963283
2022-04-16,107.0963,235.6394,27145283.55,152924434.18,1365934.97,0.88107543080714,307.1322285714286,219.93,232.59,242.74,238.5,249.1,265.0,275.6,107.92752857142855,252.21285714285713,58188774.46,8100.835000000001,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,106494455.464,1.8301546381116205,-0.1484654962047953,112.00247142857145,0.0,-0.9290493731522955,124.66247142857145,0.0,1.6358854030272696,134.81247142857146,0.0,3.4807516904649485,130.57247142857145,0.0,5.2720059547473115,141.17247142857144,0.0,-2.4034304193935605,157.07247142857145,0.0,-1.689095093470092,167.67247142857147,0.0,-0.8266148589731809
2022-04-17,120.3949,273.8028,27004130.17,163362773.2,809246.0599999999,0.8810754308071401,293.39111428571425,219.93,232.59,242.74,238.5,249.1,265.0,275.6,126.33431428571429,252.21285714285713,59848171.57,8528.947,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,106206020.705,1.7745909009229903,0.1574717110431263,93.59568571428572,0.0,-0.8876279160162798,106.25568571428572,0.0,1.6977205011139445,116.40568571428572,0.0,3.4697042345215965,112.16568571428571,0.0,5.276815091591113,122.76568571428571,0.0,-2.4525374192277734,138.6656857142857,0.0,-1.7236067613784705,149.26568571428572,0.0,-0.8415157409848232
2022-04-18,110.6506,317.7398,26242522.86,156165404.24,1100668.96,0.8810754308071401,289.4396,219.93,232.59,242.74,238.5,249.1,265.0,275.6,125.41684285714288,252.21285714285713,59624208.85,8194.300000000001,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,106212089.9439,1.781358478250064,-0.007288748943747626,94.51315714285712,0.0,-0.9102309453510958,107.17315714285712,0.0,1.6914408021072929,117.32315714285713,0.0,3.4458346094027754,113.08315714285712,0.0,5.287205926747667,123.68315714285711,0.0,-2.558640189201529,139.58315714285712,0.0,-1.7981742074422833,150.18315714285714,0.0,-0.8737112500125576
2022-04-19,140.9741,383.9156,27796350.48,178353423.12,863490.25,0.8810754308071401,302.83791428571425,213.95,228.33,242.74,238.5,249.1,265.0,275.6,151.97674285714288,252.21285714285713,66013834.84,10408.298,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,103657064.7454,1.5702324368314184,0.1920845693856397,61.97325714285711,-0.02756697104077916,-1.0884679408021716,76.35325714285713,-0.018485295951567404,1.3844090493499441,90.76325714285713,0.0,3.3939056399603063,86.52325714285712,0.0,5.309811449818953,97.12325714285711,0.0,-2.7894694323212295,113.02325714285712,0.0,-1.960397560711349,123.62325714285714,0.0,-0.9437533891816252
2022-04-20,189.8773,511.4224,25407231.82,182877250.65,838456.6,0.8810754308071401,323.27277142857145,207.96,223.76,242.74,238.5,249.1,265.0,275.6,178.61254285714287,252.21285714285713,64499528.78,10668.494,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,101176185.0129,1.5686344834859116,0.1614913931192375,29.347457142857138,-0.028396589347310687,-1.2365712696713234,45.14745714285712,-0.02021790205370565,1.1180087383181143,64.12745714285714,0.0,3.360859616461864,59.88745714285713,0.0,5.324196920099388,70.48745714285712,0.0,-2.9363621720416297,86.38745714285713,0.0,-2.0636315898415596,96.98745714285715,0.0,-0.988326085341646
2022-04-21,147.7788,569.4704,29652031.8,177499912.1,1070571.77,0.850455107931641,360.0032285714286,201.72,219.28,242.74,238.5,249.1,265.0,275.6,154.25858571428572,252.21285714285713,65191395.08,11764.463,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,102830748.0457,1.577366888981447,-0.1465885724707466,47.461414285714284,-0.030465156306990544,-1.0857478746332379,65.02141428571429,-0.020224596899173893,1.2593786882903093,88.4814142857143,0.0,3.396048320397813,84.24141428571428,0.0,5.3088787062543386,94.84141428571428,0.0,-2.7799450125426866,110.74141428571428,0.0,-1.9537039403817267,121.34141428571431,0.0,-0.9408633275645738
2022-04-22,136.0578,661.371,25238552.51,181945864.93,907987.18,0.819824946924378,421.9087714285714,194.26,214.89,239.1,234.93,245.37,262.35,272.84,141.15782857142855,252.21285714285713,65263375.89,10933.396,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,103387973.6521,1.5841652725160613,-0.08875170632740706,53.10217142857144,-0.03768312923434013,-0.9473343147289719,73.73217142857143,-0.0202231827000609,1.3212817243165687,97.94217142857144,-0.015109037213936466,3.509674215024556,93.77217142857145,-0.015081712897439927,5.232666685605814,104.21217142857145,-0.015087146853142224,-1.8374378100614381,121.19217142857147,-0.010050335853501338,-1.6417330711737121,131.68217142857142,-0.01006499635298504,-0.7418173683774167
2022-04-23,116.272,699.4078,26670621.6,182683759.4,1062927.85,0.8198249469243781,488.16139999999996,185.13,210.59,234.32,230.23,240.46,259.73,270.12,118.08837142857143,252.21285714285713,65173604.05,10970.756,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,106592785.3511,1.635520804854124,-0.1784453613578996,67.04162857142856,-0.048139186973099324,-0.6719700723271328,92.50162857142857,-0.02021315410278252,1.4579200542250192,116.23162857142856,-0.020194171944800974,4.010247571763923,112.14162857142856,-0.020208788174677174,6.131094819532052,122.37162857142857,-0.020213519868229373,-0.1922665543400636,141.64162857142858,-0.01003686023042209,-1.0913239015614131,152.03162857142857,-0.010019238079877306,-0.36981361840211585
2022-04-24,114.6682,651.4488,25911595.35,175804085.87,1194262.51,0.8272893848846181,542.1108285714286,185.13,210.59,234.32,230.23,240.46,259.73,270.12,117.93692857142857,252.21285714285713,62626884.37,10623.073,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,105233681.3571,1.680327584801741,-0.001283276648103962,67.19307142857143,0.0,-0.6597059477639154,92.65307142857144,0.0,1.4573134088945348,116.38307142857143,0.0,4.0098651995906,112.29307142857142,0.0,6.129005736382912,122.52307142857144,0.0,-0.1920508764310004,141.79307142857147,0.0,-1.0906239002070632,152.18307142857145,0.0,-0.3696285810203063
2022-04-25,103.5511,512.0208,28179060.53,159661486.65,1376586.96,0.82731889927991,569.8652571428572,185.13,210.59,234.32,230.23,240.46,259.73,270.12,109.58898571428573,252.21285714285713,60104059.25,8320.331,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,105606478.0493,1.7570606605792602,-0.07341310377940387,75.54101428571427,0.0,-0.6728347217862443,101.00101428571428,0.0,1.4207262153526854,124.73101428571427,0.0,3.989681923918247,120.64101428571426,0.0,6.018734790840422,130.8710142857143,0.0,-0.18066645308969492,150.14101428571428,0.0,-1.0536747671594278,160.53101428571426,0.0,0.03042264076190838
2022-04-26,102.0605,663.4224,28250835.85,179676934.27,1156954.21,0.8273484136752018,609.7947999999999,175.87,206.38,230.02,225.25,236.38,251.94,265.0,91.8674,252.21285714285713,64954532.07,10335.574,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,104685689.4756,1.611676447192055,-0.17639064113332392,84.0026,-0.05131319525281238,-0.41712972362423933,114.51259999999999,-0.02019398550411873,1.5479528735256638,138.1526,-0.018521440855042606,4.333888100854876,133.3826,-0.021867912767831545,6.302254162621706,144.5126,-0.01711307596266855,0.7252846697779319,160.0726,-0.030451665978141876,0.0864382411913332,173.1326,-0.01913647872041895,0.7386255539435617
2022-04-27,106.941,445.1266,27421628.58,185276787.42,1179803.3,0.8202348201979095,600.3239714285713,167.08,200.72,230.02,225.25,231.65,251.22,265.0,109.27522857142856,252.21285714285713,66892320.28,10870.775,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,105968273.6442,1.5841620263826195,0.17352349943254036,57.804771428571456,-0.05127234611929822,-0.7067244356987953,91.44477142857144,-0.027808227629401456,1.159004507220444,120.74477142857145,0.0,4.389658826218393,115.97477142857144,0.0,6.505938808183208,122.37477142857145,-0.02021306772143706,-0.6174613747108054,141.94477142857144,-0.0028619146650499553,-0.04232379234390894,155.72477142857144,0.0,0.7045500920315765
2022-04-28,103.1771,564.8066,27359253.55,187062199.35,407657.93,0.8444217326265571,599.6577142857142,158.73,196.71,230.02,225.25,227.9,251.22,265.0,105.47955714285716,252.21285714285713,66678414.31,11638.364,317285.447,299338.175,311728.896,321303.158,315017.81200000003,311247.993,105718659.3298,1.5855005015310477,-0.03535256947321512,53.25044285714283,-0.051268094044824714,-0.6884436437521809,91.23044285714285,-0.02018033911452911,0.8390766117305686,124.54044285714285,0.0,3.9216085626347956,119.77044285714284,0.0,6.29459526555635,122.42044285714285,-0.016320675611018843,-0.616102544879911,145.74044285714285,0.0,-0.032604894689873265,159.52044285714283,0.0,0.7399068505995705
