Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2024-05-27,315.9327,437.9327,570.6465571428571,441.057575
2024-05-28,305.5332,405.6332,555.6760571428571,420.19986666666665
2024-05-29,352.7343,427.6263,612.7130142857142,459.766425
2024-05-30,230.40961428571427,304.5315,489.4876142857143,336.85814999999997
2024-05-31,97.28772857142856,216.2543,326.68487142857145,213.76463333333336
2024-06-01,172.5107142857143,194.675,347.4421428571428,232.7675
2024-06-02,200.5217142857143,194.434,334.8074285714286,237.15183333333337
2024-06-03,198.72058571428573,222.1063,355.1491571428572,254.08963333333335
2024-06-04,227.51844285714287,318.87829999999997,364.9925857142857,305.681675
2024-06-05,274.3953285714286,349.3079,578.1083285714286,394.19185833333336
2024-06-06,330.15348571428575,373.4392,370.4392000000001,359.9392
2024-06-07,268.9341142857143,353.2484,425.21982857142854,349.6484
2024-06-08,263.63,371.93,474.4871428571428,370.25499999999994
2024-06-09,271.7217,269.6783,398.8645571428571,307.9536166666667
2024-06-10,237.91304285714287,270.0059,409.2701857142858,301.2642333333333
2024-06-11,260.8090571428571,311.81620000000004,340.52334285714284,305.3120333333333
2024-06-12,266.2347,353.13469999999995,369.2347,332.4847
2024-06-13,326.1421,367.1921,384.0706714285715,360.1421
2024-06-14,363.5811571428572,371.2883000000001,378.9383000000001,371.27163333333334
2024-06-15,234.27472857142857,295.27830000000006,343.29258571428574,291.4897583333333
2024-06-16,243.84782857142855,244.3044,347.44725714285715,274.2545666666667
2024-06-17,145.66888571428572,241.8191,371.66888571428575,251.64814166666667
2024-06-18,174.0127857142857,237.8533,303.69849999999997,238.438
2024-06-19,191.3913428571429,352.5942,368.1084857142857,310.1017
2024-06-20,208.611,354.611,364.89671428571427,315.0276666666667
2024-06-21,142.8359,240.2579,262.11504285714284,218.21815
2024-06-22,205.5244,259.0598,316.8101142857143,260.28915
2024-06-23,183.47142857142856,189.9708,199.475,190.84720833333333
2024-06-24,158.5852,239.9042,300.1613428571428,233.76115833333336
2024-06-25,206.19571428571427,268.51,322.90999999999997,266.20166666666665
2024-06-26,203.7574,261.9415,325.47168571428574,263.50077500000003
2024-06-27,209.23888571428571,293.9616,326.3187428571428,278.68830833333334
2024-06-28,133.212,216.7521,292.41785714285714,214.45541666666665
2024-06-29,120.67981428571429,164.4921,322.96552857142854,197.93493333333333
