Query,Titulo,Fuente,Fecha,url,Hora,Año,Mes,Dia,Titulo_norm
medidas gobierno crisis energética Colombia,"Gobierno, gremios y empresas privadas definen agenda para enfrentar la crisis energética en la Región Caribe - La FM",La FM,2025-12-06,https://news.google.com/rss/articles/CBMixgFBVV95cUxPdzNTaGxra0NXN0pqN2ZkMGtWOVVtZXVTb2c2QXJQOERyX3d4RFJWaXJzODdOVENuX0RvejRydnFXWEN3NkU4SlF1LVZQMTZrNThPWUozQ0ptUlBNM3BjQ2VXcmRsR1NuZC1Qb3VUQXQxQ2hkRVNhT2Vra3dISG9kNnB2Mk9XT1U1MFd2WnNyamFmYWN0YklsM1JvTkNZOVBYU0dIdEFGM0VEcFl2U1pXY3VKNlFEbnlsN25JRmw4YVM1WnQ2NmfSAcYBQVVfeXFMTVJMUW1QTmx0MERSTE9ielVLOGVNSGwxeHZuajcwcW5nY2lEZ3RZVWV3Zkl2eG5UNTkxN1BhUTQ2VGFQejhUckVwR0p2eDVmaUN2eUhzOGxzNHNhV1ZzUTh1djVuYVU2U3FsVDZSVjhuTTg3ZWc3QzRjbk9VNjdVdUxCMU03QXpBRDlkdjM5RVBfT3ZHbGhGbWQwanRNcEtYamwydUxYTzU1RUFTVl9pcm0tMW94cUVaR1pMc3FOWmdXdGEwWl9B?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2025,Diciembre,Sábado,gobierno gremios y empresas privadas definen agenda para enfrentar la crisis energetica en la region caribe la fm
medidas gobierno crisis energética Colombia,Colombia ante la amenaza de un apagón: por qué podría ocurrir y qué pasaría - Eluniversal.com.co,Eluniversal.com.co,2025-12-09,https://news.google.com/rss/articles/CBMixAFBVV95cUxOTUtaVjByTzJhcTRkU05abzRJd00wVlNhVk11RkgyQ1R1VndzUFpLcXNvOURZbzVjdGJ2dHpqZnlfQXNTazNJdWRpTjZpUDBWN3dpRy03TUJFRG00U0YtV0pSUE1nbG81T2RMeFo2RVRfYWZaQ28tNDBqYzNRV19xUDBEaXVuRm04WGpQVjNRR3Rmbl8tX2tVTFlKYmlISU43ZEMtZzl4bk1iR1JKaVRpdlZjWDRfTEQ2VW90V3I2NEt4WkVT?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2025,Diciembre,Martes,colombia ante la amenaza de un apagon por que podria ocurrir y que pasaria eluniversal com co
medidas gobierno crisis energética Colombia,Acolgen: “Ecuador se quedará sin el 8 % de energía; apagón dependería de si hay sequía” - Blu Radio,Blu Radio,2026-01-22,https://news.google.com/rss/articles/CBMivAFBVV95cUxNM0EzZHNlSDZxMUdaSVhWeVFmV2xJallOdUdKUVRaSWxLZWdueFdqR252NWp6Q1owMG05cUJaZ0lEdU1QcXM0QUNTUDc5RFNLMVNlQWtaMGtvaDREYzZ6LVdMY2tKQk9XcHdoRWxlenU0Q2VwM1JZU3QxalVVSHpfRWtCWGQyZHZMRUoxSm5fd2pwNkh3RXJYdTV6YTdjREduSlZ0REFUaDRrMjJveDhTbU9wejVOU1E0NDBLbNIBygFBVV95cUxQSXVlSkl4YnJjYXpOTXRvWTRGQXQyUGNaN2RlZGsxN0h2RS0tMjhfQmdqaFBjbVQyX1FGZnpqWWphNW9Jc1dqVmgwMFk0UEVVbndxMTZ6bHB2LXNzRGVsczRmbTJYeWxHaGhRdHg4bEUxQWo4Y2FvR0kwWkluaVA5RjF3dk5RMk5hNkVtTjhTUGxOeWJvb1ZzX0ZJalpqX3JZUHNqTm9KLS1EU29jTE1LU201a3ZJamxKdHRvU3ZpZ0Q0c0tDVGVfQ2dn?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2026,Enero,Jueves,acolgen ecuador se quedara sin el 8 de energia apagon dependeria de si hay sequia blu radio
medidas gobierno crisis energética Colombia,Álvaro Uribe advirtió el riesgo de la desintegración de Comunidad Andina tras crisis entre Colombia y Ecuador: “Me preocupa mucho” - Infobae,Infobae,2026-01-22,https://news.google.com/rss/articles/CBMiggJBVV95cUxQMnRZUVBLQ2JocVFHc3VGcHVFNHRVWmlPckU0OXMxWldFbWR5MmhsYmJvN0wyZ2tVR3dNaVprMTdQUjd1UzhoMDBBWW8zdk5vRWdlX3dOTzhZVHNDREc1ODk1VmZFb2VueUVZb1ZCbkJhLV9tSkhkS0lPMW81eklhcG9mYks3by1sdFAzaUFUZ1ItZlNvbEdXR3VxU3JQTFFFVGlhajJJYmRWNkEzNzlReWJRWWRjZlI1YnJHTXZSUUR6MFg0b3p4Nkd6QjFSNXA4M0p5VExpSjBySXBxN0tvTURkVUtXc050ZW9DTGtZMGo5c19CaWdWdWtVQno5V2dWQlHSAZwCQVVfeXFMTTVuUUNnWS1YcVlES2lqdDFRbGlmUzlodkQxeFRpRXZUb2ZkVUo0Ukpva1AtNU5ubkRpYU9VRWQ5NjlzLTBrcXBTMi1vRExBYkpHSVF0cktYTEtUYkFGc0luTzl5dWkwV3hOMkh1UF9LUjNIZnhJbThpVUtUZ2tuQ2lKcDVpUG10M0FES2RmLVlBT3UxV0hDSUc5YnpYVUd6eHJnajJZTFJJUVdrSFQxaWxCaTJFSG5fU3E3MXNMVUVPQ2p6d1hfQzVSS2cxU2EzUmZvSUcxMHZFSzF5N05kSUpwSDFxZmRkdHlqcU9kMzhCNHBtZGJablFpdmJ4ZUZZQU0yWFFGVF9zRGJSalFUMWNJa0lmd1JYTnRWMVQ?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2026,Enero,Jueves,alvaro uribe advirtio el riesgo de la desintegracion de comunidad andina tras crisis entre colombia y ecuador me preocupa mucho infobae
medidas gobierno crisis energética Colombia,"Bajo la presión de EE.UU., Cuba decreta medidas de emergencia ante la crisis energética | El Colombiano - El Colombiano",El Colombiano,2026-02-07,https://news.google.com/rss/articles/CBMitgFBVV95cUxQeXkxa3g4a2t3aVY0OXo2ckhHV0lSeGtaQ1pNSDBHcHlzZXoxNmF2N19yTzI4dDBlbWM3eTFsdWxQWGNUUFRuUlpDWTBaTFgxNjdSSW5FLUV1LWlMaktqdEJVaUhnNXVDNF9FYklZTVk5dkwtSDJnV0w2Z2FDOG0xZnB1ZGZOdnpsb1lnWDg4bnh2UUp2b19tRGNCRTRlNG1PUFZGaTFJelQ1d2t0anZmSFRlYXB1QdIBuwFBVV95cUxPQ1lZN3FWUEdMMVlQNXZxMDZxTUp3QnpQRkdCMllRemJqMjdVdlBlSXFyelFJWnMtbnIxSEt3NWtYcjY0LUpWaFh2X0dBVlIxb01PQ0hEdnVvZXozMEJKWThKdHp0Nk9pZHk4OG4wUjFvNXZOa2YxTVpCR2FzUDR5LTVoMHN3N0UxeU1JMzJWdlFfNmNsWW1WcE5vdXh6Q0ZDNjhxSWpxX3M0SXlmZ2lvOXQ1TVloTkpjNlJV?oc=5&hl=en-US&gl=US&ceid=US:en,17:03:45,2026,Febrero,Sábado,bajo la presion de ee uu cuba decreta medidas de emergencia ante la crisis energetica el colombiano el colombiano
medidas gobierno crisis energética Colombia,Cuba cierra hoteles y reubica turistas tras decretar emergencia por crisis energética - Caracol Radio,Caracol Radio,2026-02-08,https://news.google.com/rss/articles/CBMivAFBVV95cUxONGp4V2NaZ3Y4YWNNcHRFM3A3MXdMTUZIMmtvZGtibHZHVmt0NS1POFBkc0tNZGdQRlhqQXBxY2dkRk9JV0hpWjh5SEotUEc4ZU00WW5yeHFNU091UDJkRlZTTDBVdC1WTTMxaTBKeVprVWh3d0RiNVBUQ09fWndXV2VaeVB0cUd3bXZfeXVZeDJKX1p1cVRhYWdoRzQ1ek5YNDhrdXloOEU4eXp1ZGJtd1M3MlU5SDhkckcyWtIB0AFBVV95cUxORWpUVE52VC0tX2ZITEVFdXFHQTNhb2laQjNITkFTY1J0NzAxT0hLWm1QUTFaLVpPV0dOaEhzSXVObTJkU2VCT1FDS0hYeEp6SE04MlAxZy00M2NTTHNFdzgwNWZ0QXU3ZTJsakp0QWZrS0hBX2RVVWtVUnJZNDVmalJWVlRxNWpRZlJhUlF2c2ZibkdWNUVQMUV0d1BLT24yY3lXT0JKM183LWVST2otSVlGcWNaMUxYaGxsZW52WUJBazJKVjdCRVRmUms0eld6?oc=5&hl=en-US&gl=US&ceid=US:en,08:58:53,2026,Febrero,Domingo,cuba cierra hoteles y reubica turistas tras decretar emergencia por crisis energetica caracol radio
medidas gobierno crisis energética Colombia,"Amenaza de apagones y falta de combustible agravan la crisis energética en Cuba e impactan en el turismo, principal generador de divisas de la isla - ELTIEMPO.COM",ELTIEMPO.COM,2026-02-10,https://news.google.com/rss/articles/CBMipgJBVV95cUxOeXVPa3h3M3FsZkRWcHNFanVFUWtKTlVNWjFSdENUQUU5WVJnUXhyM2pKNWVEdHVaSENQakxPWlk0Sk5lYXU2ekZ4Q1BxVDVjYjJPZnpMWElDLURQLUliQVZZSW10X3dIWjFFa0ZSVE1xZEpfZ09jWkhQaGV3LUxtb3lWUmVwQzhidXpZR09TamVZRHBmSnBCUlVvQVAySjBsbk9ianhELUpvUkZQdE5NUHdwUWE5S01PczlRWkJ2aXlBZ3pDMzZLN3A4Nml4UjUxTGh3TUJoNzZTUVlCY3JVdHFCMTZJVGpFVDRrNkE5Y3FpTkFUX3JSbW42OHAzYVJDdWQ0X1l0RFM5bVhfTzZDQlB4TldGMGc1NEhvamZjS1RWWmN0aHc?oc=5&hl=en-US&gl=US&ceid=US:en,20:04:11,2026,Febrero,Martes,amenaza de apagones y falta de combustible agravan la crisis energetica en cuba e impactan en el turismo principal generador de divisas de la isla eltiempo com
medidas gobierno crisis energética Colombia,Cuba decreta medidas de emergencia por crisis energética - Eluniversal.com.co,Eluniversal.com.co,2026-02-08,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNTU9fOWd5MDFwSzBLSmdvTkVOcU4zWnRLV0pWV3U0Q2N1Mk1FSV9rVnlVcS1fcHYyMjBUS3UtNmhCLUctUUl5WWxySmh1OXpBaVJJQW4zbUtCeUN6STBDR29SUGJPVEJFU0wwWmhpVXpBUThYaWZLcFpQckVBa1VGRlJ4Z2hIM0s3NXM1VEhnbGVmNk9YV2hJa3ZkYTVGYUVDbmpXTDRWSTU?oc=5&hl=en-US&gl=US&ceid=US:en,11:57:00,2026,Febrero,Domingo,cuba decreta medidas de emergencia por crisis energetica eluniversal com co
medidas gobierno crisis energética Colombia,"Cuba decreta medidas de emergencia ante la crisis energética, bajo la presión de Estados Unidos - RFI",RFI,2026-02-07,https://news.google.com/rss/articles/CBMi4wFBVV95cUxObGpVN1JpYlotVzBCOXpaQXRIR3liXzhaYU5CRzZqVWY5aXJsYVNiTmk1UFgydVJtb0dpNkFxLUt0MlZKSlg1LVBvendNR1docWlyYWpXRllQWEZ6djlCN3F2SHBtYVFZZFRjUWxoWnl0VkJmbGUyZUJCY1dCbXpjNmFSQTJUWFR3SmpoZy1kc3NnV2hpUF81NDVCcmxsaWljaTlrSkFBQ3B6TXItUlk5V2ZPV2VQek1JZUpZSDVzOWVoY3ZsT1FkMDFQa3ZDeWRiNmFZY0p3cFNuT1hLdmM0dkVYSQ?oc=5&hl=en-US&gl=US&ceid=US:en,10:53:14,2026,Febrero,Sábado,cuba decreta medidas de emergencia ante la crisis energetica bajo la presion de estados unidos rfi
medidas gobierno crisis energética Colombia,"Cuba adopta medidas de emergencia ante la crisis energética, incluida la semana laboral de cuatro días - Pulzo",Pulzo,2026-02-07,https://news.google.com/rss/articles/CBMiowFBVV95cUxPUWh4eEgzazFRbkgtZHZnWTh4S3o0Qnp3TlFwa1ZGNzd4akQ2bWZ2c092N1RYdVgzWUxqdkpjdTJucUFSYWd6aWZpT3BGNVZIaGRlVllHcENoQUhpY3IzYW5URUJWaUtSRDBFLTNBdVZGcU8xZFRVLVg2TGlDZVNuc2JrNUJqdnh3Q1FpNTA2V1RfU2tvd0djWUVySm1UNEgzLVNv0gGoAUFVX3lxTFByNW4yOTduVWNxNk1DdVVweVJJT1RWTkU0NENxV2ZiekFheHA0QmFqNFhBb19xNHNQdm9PSFBKV1RJYm16YkVYY1AzWVVicENSV3hEdVh2RFFHY1o1NFliV0puV3d5b1p1NjNZU2dYSjRmTElpSWFLRDRWUEkxU1NOTVFBdjlhVDlFOExJV0Q3cWtYUUJkT0ZmazVFOURXb0xLZG1HTi1JYw?oc=5&hl=en-US&gl=US&ceid=US:en,14:35:43,2026,Febrero,Sábado,cuba adopta medidas de emergencia ante la crisis energetica incluida la semana laboral de cuatro dias pulzo
medidas gobierno crisis energética Colombia,Cuba reduce la semana laboral a cuatro días para hacer frente a la grave crisis energética - TRT Español,TRT Español,2026-02-07,https://news.google.com/rss/articles/CBMiW0FVX3lxTE1Zb2tyU1czZlRoQ2UtYUQzaXpWQlFBOFYxMmJQcmE3akFULWZJY0NZMnV3dS1BZnpibmxvRjh1c3B3TVFkWDhxY2JIbVlXaHVqTWc1MWliN3g1TVHSAWBBVV95cUxPVE1mcEJVWVV0dlY4X0gwMUtPcUhtc1hjSHAyanRfaUdhcGRmUUtjcThmOEFkN3Eta1BidXREcDBPdU9BeHB1NXRBdDU5R2hmWWVyTlVobllvM1RHekpDWjc?oc=5&hl=en-US&gl=US&ceid=US:en,13:18:15,2026,Febrero,Sábado,cuba reduce la semana laboral a cuatro dias para hacer frente a la grave crisis energetica trt espanol
medidas gobierno crisis energética Colombia,Cuba suspende suministro de combustible a aerolíneas por un mes en medio de la crisis energética - Portafolio.co,Portafolio.co,2026-02-09,https://news.google.com/rss/articles/CBMi2wFBVV95cUxPMVdQcS13dmN3MzBkaXdFNXByczV6S00yOXNSWG5Kb2ExdF9KcDl1ZjRzY3ItT2t6ZDBzQjFlN3pUcUxNQUJfWEE1dFhyMXdfbVBFeUltcXkyNWYzWXJqckdCRVgyVUQ0TWZ0eV9kMVVPNWU4YUV6ZmJPNE5jSUxMU1Z5WVdVNDVCS1VWVGxnVnlWYjRLTkdCaHNaRUhzX3lrVk8yV0Z5NjBnbElpTk81blVNV0ppaXVyUTV6OFVVZXJ6VFNHQ3l3X0lZZ1c2MVR0YVkwVGgtcTFPdEHSAeABQVVfeXFMT0dxeXh0WVA3N29vZUhTYjZsdlF1YVc3djZsUTdVWjlmZUFudlZWb1BUS0U1TWFkSEI4Ny1XVzRod2NCVldWNXBPMS1JTjhZQkNQb2s1RW9WQXdpSzVEN2NNQ1pwa3Z1NWxtTU91M3h2a0ljRnJNMk5ITnBBZ0EtSjY3M3VRX3E3YXpnUmg3cUIxNlRkR2hGczRKdWNieXB2d25JYXpSb2pnYm9aR0ZWUjNmQloyRnR6eVhoNzJaQ05iZEtmYzM0MFRVVjU4Wl81RUxJV2lqSzdHUFo1WUpUS0k?oc=5&hl=en-US&gl=US&ceid=US:en,16:05:30,2026,Febrero,Lunes,cuba suspende suministro de combustible a aerolineas por un mes en medio de la crisis energetica portafolio co
medidas gobierno crisis energética Colombia,Crisis energética en Cuba: suspenden suministro de combustible a aerolíneas - City Tv,City Tv,2026-02-09,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQMnd0U25tYl9DV3dqN0ZGSUd1TmdqaDlfc3BYei03TWppNlFRejdIcndFLVRSNnhDQ0RfUUgwbzhKQUZnSmRfODJGZE56UU82OTl1Y2dJLWxYQ3lCb1dERDdaQkhmSlBwbkZYLVhUNW5VODUwVWVScTk2ZlRjdGFreW5HelNEZWxlbjBCNnBvdEdvOEZBYzZLaWlHQzlhQnBQUGV6Q2RQdTZGWG9KRS1ZbThDQWkwUXpzRHoxdUVaOUNLZThGbDdRadIB0AFBVV95cUxNeV83bHQ0ektsOHppQVZKZGFaUko3Wno2OThiQzYxRGNEbmtrd1l5SVdjQl93QkpuVmVhWS1iTzVxNVo3UXNPVVp1WENHYTBDeFR5R1AyQklic3Z3WDBqcWFPNnRqQ2lZN0JuSW5HWndRc3hYREpWbFpDUm8yN2RzZWhuU090RVFmWFVrekJtSjVJY2ZnUTM4NWNYdmJoaC0wbGdzSjZ6MjNNNmR4X1kwYkdLbm92OEIyUVU4clpMV29QY0hDaF94VUhlaVNTODlh?oc=5&hl=en-US&gl=US&ceid=US:en,21:01:26,2026,Febrero,Lunes,crisis energetica en cuba suspenden suministro de combustible a aerolineas city tv
medidas gobierno crisis energética Colombia,Cuba estima un apagón récord para este martes en pleno asedio petrolero de Estados Unidos - Caracol Radio,Caracol Radio,2026-02-10,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPRkxJX2x0bmhsNXdORWZOY0dqNXN2RXprRU1zc2U1S05xUk5JNXV2T3NSYm4wbDFPZzEtbTJrMXNhaW1OXzBydjYzU0lGajdiNGYyM1RoWnhvOHI4Q2dTZ3I1QXNZWlY5V3l2QXNTTktQZ2FVVkhiOWNKX0hXaUpYTHR3UVJoR2pGblphU3hZbjktMThXRUlCWXlVbGNKaTQxNlpvVlc0MWIxUnRTeVZ5Tzl5VnFVNUd2bVNQYnJ3T0NBQdIB1gFBVV95cUxNMVlPS2JRT2tWNVFteGoteTV3VDM4dlhYOEtZMGZOSXJLcE9sUV9RSHhFZUtrMmlndlFoMC1TMXBsdjRuVWRoNXdpOHc4TTBmdkFNVnYxY3hCOHQxd0JXczExZ0tYNFRQSzNEaXVmcTc3LTJVSkM0MzZDbHhhd1N4ajJ3Mk4wZlhyaHlGQ2tIUlNob1l6N1dSeFdSQTFJVDNiUDU0bWtwR1V2cFpqWmdtU0ZYUl93Y0Q2S3Z0SWRKMzMxZjAwbGZZUFJQaEh3Ynk3YmtKN3h3?oc=5&hl=en-US&gl=US&ceid=US:en,10:27:32,2026,Febrero,Martes,cuba estima un apagon record para este martes en pleno asedio petrolero de estados unidos caracol radio
medidas gobierno crisis energética Colombia,“Opción cero”: las medidas anunciadas por el régimen cubano para hacer frente a la profunda crisis energética - Infobae,Infobae,2026-02-07,https://news.google.com/rss/articles/CBMi-AFBVV95cUxOcTYwZ3g2XzV3SW4xMzFnblVJXzJpOXRIS1VMZGg1bmpJQ1JvU2w1bm9nSG9mSzhzTjdNemRnREVfRFdEX1dTa0thTHowX2xSVGt1cFdHV2o2WHc3dUFIS1U0MVlnVjZVb2Y4czB6eTNnRnhyYzI5MnFKOU5nY0ZxTS1mUmR4SldTaTlZellfckRQNDl1UkpBT3o0OEF0bzVYbTRwa3k2NHFHa09VMnRKVVRmaDE0TWtwMjNYazIxOHlldTV2XzRpdE9LVHM2emt0Q2E2VXN4NW1WRjcwWGVGR3ZYblg1VVQ1bDhBeTJRYURDMTMtc0tsTdIBkwJBVV95cUxPS3oybElyZk95R3o4cW1Cay1tcG5NeXFXT1VabUFTWnVSZk04c00wZksydlNhRWo0TDlTamJlM0xpYk9tWFhXSW1NcVZiMWhYbnVlUWNvLWRMY3RYMzM0ZkNIZmkwSDFwN3BZVTZUcl9RXzFJRVpIUVhQYkpQOGhob21IU2pmRmx0SVREUnNzbW5ZRHJWcUFtOWhINXdpbWViME9uak9kTU5QR0l5OFRzRjVPUC1NMUl3R2xYY2s5VEE5ZGhQRXAzY0JKdy03bkdQVE1oZnRfdVNReDI4UVpiYzNTRmRDS29FWnBvUVQ0cjBUS1FMYl93RzBZZHVoUmRCSTlta25Sa1Vsa2NEdmw1SUhMNA?oc=5&hl=en-US&gl=US&ceid=US:en,12:10:00,2026,Febrero,Sábado,opcion cero las medidas anunciadas por el regimen cubano para hacer frente a la profunda crisis energetica infobae
medidas gobierno crisis energética Colombia,El régimen cubano anunció un nuevo paquete de medidas de emergencia ante la crisis energética - Infobae,Infobae,2026-02-07,https://news.google.com/rss/articles/CBMi5wFBVV95cUxOWW0yTmVVeDNodFhmNHdVbjNOYV9TSjlGeE1kNUY3QS0zTVlZTkh0QzNNRVkxSVJKcEk1UWx1alNDcTdsdDVQUV9sVlZvQl9sNGZQMnNYTUgwR3lxcGY1Q05Qakd0VmVkZE5seThtXy1iR1ZVOXNtcWVOYzdOdThxNGNqVWEyc1hWVkdZUVRuSXl6dHRvdDRXOGdfcGlKVWZkN3hHRDgzTDR6RHRFY2VXYVNQS3JaRDhIMmVQWFd5WU53TGR0ZXNyYTBnYkt2QlFOVm5JQlBOV2V3YmNYNWgtLWxqVVFQcnfSAYICQVVfeXFMTnFvZGRMaHl5aVhuNWRZNXBtNVozM0M3ODEwRDNxa2FzcWM2MjJrU0hFdWJPbEFuSEl1MjFBQ2lmc3JGaEtKU1N6U0lwT2FjTXVOUWx5S0toeTFfZ1FIWGZZT21aRWFIMmNROWozemNveTBfVk9ROVJjdHNwN1daYTlmNk1TMVVVam5Rajh3dkx4Qks4NXBxU1N2ck9FeGRZWDlGaVpxaV9oSjgwR3p3a28xbHNMbnh1a3JTcWV6Qzd1RzdEQ3BNZndUSjR2bjhQUng4Y0ZhaFFUcHd2VEtiZ3pNR2hCS0RSd0VsOVlBR0J1MFF4UDFDcUhWMkpsVElhcTBB?oc=5&hl=en-US&gl=US&ceid=US:en,07:18:00,2026,Febrero,Sábado,el regimen cubano anuncio un nuevo paquete de medidas de emergencia ante la crisis energetica infobae
medidas gobierno crisis energética Colombia,"Rusia acusa a EEUU de ""asfixiar"" a Cuba en plena crisis energética - France 24",France 24,2026-02-09,https://news.google.com/rss/articles/CBMivwFBVV95cUxOcUZaVkVsX2JVZmd6aHh5SXNxWVlvWC14NUVyeEhoRTZfa0kwYzBlQWdXdl94X0pxT0pZWmwxeEpwd0cwc2lUVWZ6YzlvSjQzMWczU3B3Y1R5elNpd2RlUkFUZ1NCTUEzTWYwWEc0TFJ5VzZjMDdQLVl2VkJnbGwwTm9yYVlybnQ2b1ZZWjl3SndpZ2Vyd2pZVVc0bTlxQ1lfTUpmYlFjT21MbFN2SG1Xc3VOblVFczlBdzlaTFBsRQ?oc=5&hl=en-US&gl=US&ceid=US:en,11:53:10,2026,Febrero,Lunes,rusia acusa a eeuu de asfixiar a cuba en plena crisis energetica france 24
medidas gobierno crisis energética Colombia,"Bajo la presión de EEUU, Cuba decreta medidas de emergencia ante la crisis energética - RFI",RFI,2026-02-07,https://news.google.com/rss/articles/CBMisgFBVV95cUxNbjNsTVZXSXJCak5fVnZwN0VhVlBibU4wanIwRUhyVEtYanA2Z3dZSnltVlN3VHhFQmZ2Y2p2VFZ3SXhFVmNaUlVaRWwxMWh3YXMzNDRrZWw5d3dZNzZBcVBVRFFUbHVKWUxnY3BhSGp0WmVnZnV2QjBHdDRfaURYbV9pT29rNXppMmNiajgzaE5zQkR6Qmw2UTllU3BRX2VoVThnMm5nLVRqRm1sUGExeEtR?oc=5&hl=en-US&gl=US&ceid=US:en,03:20:14,2026,Febrero,Sábado,bajo la presion de eeuu cuba decreta medidas de emergencia ante la crisis energetica rfi
medidas gobierno crisis energética Colombia,La crisis energética complica aún más la rutina diaria en Cuba - France 24,France 24,2026-02-09,https://news.google.com/rss/articles/CBMixwFBVV95cUxNZ2tlNXBXdDRkdDcwajJyUDBFdEZKWktXZkhEZUlhTWxXd29ackJNVjUtRkc5a0ljVmMxaFhwNDdkNmhFcUlBS0VQS1RVSUw2UEZSSkwyTmxISDM5Snloak4wMWIwT2EwTTZ0ZW5NbjJNSi1LZDN4dzZWLW00YWl6UHFlRnVBSnppcWFkanEyMzdwMElXSGJVZzU4T3V6eXpnZDhaTV93Sk54TUtVLXVKVExUYkctUDJ0MHBBODc2Q25IdDNWdnM4?oc=5&hl=en-US&gl=US&ceid=US:en,13:53:10,2026,Febrero,Lunes,la crisis energetica complica aun mas la rutina diaria en cuba france 24
medidas gobierno crisis energética Colombia,Cuba se enfrenta a escasez de combustible y apagones récord - Forbes Colombia,Forbes Colombia,2026-02-10,https://news.google.com/rss/articles/CBMiogFBVV95cUxNSkFXVUJrQW5jT214Yy03amhtdW9GOGg1R3RmYW1vQUphTC1iX05URlEteFNJbFhMN2otMDBoTEpPRl8wUFBRQ2FJX3pvTU9lUVRlcDJrTEQ5S0dTck5CcXZKbkNaS0s2eUpPaWEtTUFDZ0JjT2Exdm8yS3F1ZXc0ZDM1ZWhic1BaNWd2NC1GcFVQYlg3SGZOYm5ybmxxSEx5dmc?oc=5&hl=en-US&gl=US&ceid=US:en,21:03:15,2026,Febrero,Martes,cuba se enfrenta a escasez de combustible y apagones record forbes colombia
medidas gobierno crisis energética Colombia,Gobierno de Claudia Sheinbaum envía ayuda humanitaria a Cuba ante crisis energética - Infobae,Infobae,2026-02-08,https://news.google.com/rss/articles/CBMixAFBVV95cUxOYV9pbHY0UENibWFvM3lPRFBMTHpFQVVabVRKekpxcGI3SDRPdW40QzcyRVZHdm5wZ25PWUV5S2M4X1dKWjNJLWNnYVhCSTVlS3c1aXVtNV9aaWZQWHhEY3Ywa3hBTlpuQm44TFc5Y1N5OEtIM1BOVHU4NE9VM09wQ3NSNE0xZlo0QTI5STVRUmlWSHVIU0pUT3FpY0NjdzlqRTZjeXRhZzdZTks1WWxkNzNPTURwTHVka21aaXI1VVJMNGFC0gHfAUFVX3lxTE9NU1FZdFEzN1JaRUJOR2xNNW9CX2N4N0twRVVnRE9RNDVtZTl2d0J3amEtdGtCSE5hNTJray1lYjY3dGFwMmwwQTBkQ2E5YUZjVWRhaHM1UmVqZHhRYl9YbnF0MjRodDdzRW93eXR1TWk0UW91Z3VUOFhCTHQwZFYwYlV3dnJYOEZjXzl1UWdjQlphczdiVEpXc0JIRU1zc29BeHpUdEg2bFMxNUdnMjYxbzR1eE5DZHdDS2hlYmVmeFdobUo5aXNfb05PcEFFSkdmLWhHZEFsZGlLcnpZSWc?oc=5&hl=en-US&gl=US&ceid=US:en,21:52:00,2026,Febrero,Domingo,gobierno de claudia sheinbaum envia ayuda humanitaria a cuba ante crisis energetica infobae
medidas gobierno crisis energética Colombia,Cuba adopta paquete de medidas para enfrentar crisis energética - El Nacional,El Nacional,2026-02-07,https://news.google.com/rss/articles/CBMioAFBVV95cUxPS09zaGNTWVpTZ19jRm80ejZXZVEwLU8xOVVhRk1MTE9FVHFKWDhJQ09MbE1jd2RhdVZUM0JCRnY0dkhJOTJHTUJUYUZhMmRvbjhLQmJCQl9QYXE2Rmpfak1uZHRHRjJIZXFvV3BSYktWMlIxZERjVUdqTXF2bXRmOUh6eUpYbDVMWW1JNm9MZjVjS3pEanN0UlU1NUJQTGh1?oc=5&hl=en-US&gl=US&ceid=US:en,11:08:54,2026,Febrero,Sábado,cuba adopta paquete de medidas para enfrentar crisis energetica el nacional
