Query,Titulo,Fuente,Fecha,url,Hora,Año,Mes,Dia,Dia_semana
fenómeno del Niño Colombia,Petro le aceptó la renuncia a Andrés Camacho: sale del Ministerio de Minas y Energía,bloomberglinea.com,2025-02-25,https://news.google.com/rss/articles/CBMi1AFBVV95cUxNckpxMk8waGhYaEE0VHYxb0w4M0JtcHE0amNmeXRjVWRheFQtclQ1c2ZvV1pFVUlsYkVnM3VUV194VGVSVW51R19kRS04eDYtQWN6cGRBbFlOUjZ0bHZfbUtvbEppNVZwLWd4VzF5c0FmeHBnMVlsbTlMZHoyU2t6SGRwNFpEeF81VTFrOV9BQWZwQVBpam1VcW9ma19OTktldC0xRmdvV1RPYlltRy1DY0tTdVNlN2hqMUNiQWFOSXZmdmZVc1dZME1SSkNSX1ZvcHlCStIB6AFBVV95cUxORFJSUUx1YlNGaGlnOUF3WXFRVXRWM0FjV0ZoeFdGNV9nQmZON2JjYmhSRTVEenMtU1VmYXVnb3UyX3JkLWg3b2NtMTV3SFp1U3RBemd5Nzh1QjhaTXJSYVZiYkFDb3FCVDVabWgtd2REQVRETUVTZGFFQ1ZWTkZiWWxUZVVzMUdGQzMxeXE4SlFtMktzTUxoT2Q4UUZ2Z3lBMW9lRWNhZU1kM2liUTdZRTM0a21IanFNb0lyeHFKR2xkZE5nODBRVFhtVDJIM0RFdjRvSnU3MERJUlhtNUVJSURZUG9jYklj?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2025,Febrero,25,Martes
fenómeno del Niño Colombia,"A pesar de que las lluvias no paran en Bogotá, cuatro embalses siguen bajando de nivel: cuál es la razón",Infobae,2025-02-19,https://news.google.com/rss/articles/CBMixgFBVV95cUxOR0ZkRDh6QlB5dTQ2Qm1md1F0VkdkUzItQUdLcmc4ZTBwWHA1MXpTeW90czA4STlKel9PenVpdTJRdWxFNWdHSHo1VEliZGF0VTZrdW0zX0Y2ZFlnUHoxMU5Wc3Q2MlNjTFpKR1BiMVl2Z1pqV3JoUnNnT3owQXlhU2RkRXY1VGJ5Z0diLTJjZ1RhZUdGWEVrWHdQUlRNamZoa2JWWW5IMGFMZFJtNXZnSE9rVW45R0NSVi1WU2VPd3dtTFJ5WVHSAeABQVVfeXFMUFV5by1Vam1XWGdkdXNSdGt1U2FsZmZwaTFDUUtEazJxbW5ORGdWZzgwbElTTzNLNDNtUU1YLU5vbW1lVEN1QmtteGZLbms5XzlMdW5JdEJyQlJoSTdjQU1Wck9ydmVBRmJCcHRrZDZMTmFBd0dWOWVPamw2SHRSYm9UVzc1RDRDVmtlTnJHYlg1d2VQWnB1a1ppelFZMzFDeExfNnpxbjNYaUZ6WndtYkpQX1NhRkN6cUhJT25WME5BUlRjWGxTelNPQXRTUFBsMm9iLWEwaWk5WENWeHBGUUY?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2025,Febrero,19,Miércoles
fenómeno del Niño Colombia,Reacciones tras la renuncia de Andrés Camacho al Ministerio de Minas y Energía: el oficialismo aplaudió su gestión,Infobae,2025-02-25,https://news.google.com/rss/articles/CBMi7wFBVV95cUxQcXRvWlI4U19FbThEckJiTUdRZ3AwckthUDIyV0xDLWFaNUlhVGdBMVVsTWJ6R1Z1WVpTYng0NF96cmNCbkdYM1VvekJiYVVZTlZmUVVjeGNsLTU2eUpDcFQ3YWxUTUhRT3h5T1hnd2FJUjA3bHh3Mm9oeGVNeWJiSXhCNW9pd2NHd25nZnZuR0FWaDFvQjJVUWtkTUh4UjI2bUE1eWhGdExSY2NfTGc3STdsV2VnWTZJc2I3UHlMMXgyU1Z1Z1MwVlMzNlk5d3F5Nmp3d1k3YmtjcUJ3OUc0ZE0tUXVvZHZ6WU1Jc1ljc9IBigJBVV95cUxQQ3ZxcENSandrMUsyWldKZ2NjelRTTzM0MVJOUzNXeGdSY0JQbEVtV0w3VDRPRVJ1SE02aERHa2Y1aHlIdkcxejNRV3FDaUdiTmFYRF9HbkFHOGJxVlZiZnZrN1ZxcDdkdnJmYlVsT1NtSWpNYlItWUEyUjQzWHBXY25feGNrR1RGTGFjaUlRUDdBaUpDdHdCYjc3OE80LVBoZ3h5emZYSTJDcV8wWjNhY1pmeUpxZFh6MDZaUFVscGZrbmFRUnJ0OWlpNjFEaWR1MzYxNGZ5NC1jXzh3MzNrVFlRWDlTYm5WZGdHeTZBb0Z0NXFMZ2o1Vk9GQlBHeThZbjAwZTJzWm9vdw?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2025,Febrero,25,Martes
fenómeno del Niño Colombia,"“El gas barato se acabó y la solución real no llegará antes de 2027”: Tomás González, exministro de Minas | El Colombiano",El Colombiano,2025-02-12,https://news.google.com/rss/articles/CBMiywFBVV95cUxNYzQ1YVVybGhLWjJVS0lxOHUxX3lGS3BXbDl4R1hvZDh2MzV1UDRLaGZ0MDBudG9HWGxJTW1YWmxFY2c0N2hPREZpdUNZbkpKZDFEQmlva0E0NXEyWXljZVJGZm1oOXBFeTgzeGE5QmdfV0ZqMzEzQU03RDVVOUtCdXpMX01KYXo2WmI4endjN1FDUE1xSW40dmdTNFMtazRGb0lBX2JjOHNOZnNzZFRESUxvbVRwd24yX29mUzBYelZNRC05OWJuMUZFUdIB0AFBVV95cUxPVmVTOHZtREpsZnBBNWI1WjU1S2NBdmR6QXBvekVOZm5RUl9lMkpiSFZ5eXpUWHpwdHl0dTdvU3RwN0ZwRGZEOEhMYmNBTEZhQjFMZlJxT2JnTjNMM3psRzVpWkxvc21ZRHU3UW5leC1VeGZrMVVENVNpSUEwZm1RQWJfWlpjMHlUUjAxcVJJRzdHdjJqWFlmcno2dTFtYld0QW9xZ00yX0JLN3VfTTlmTWtnaUVCT1lSVGJWbWY1RDdwaUtHandWR2lTODBJa24t?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2025,Febrero,12,Miércoles
fenómeno del Niño Colombia,"Autoridades responden ante rumores de fallas estructurales en el embalse del Sara Brut, en el norte del Valle; esto dijeron",elpais.com.co,2025-02-17,https://news.google.com/rss/articles/CBMi9gFBVV95cUxQbzBPb1F5LS1aQXc0eTY1ZFcxYWJibEdVWlRtLWFDclVSaW96RWJoN2Y4VkNnLWJsOFAyMDR6R0k1MWluQ3dWV051bHBOdzZnOWZZcTRhQlJDNFBhUi1FT1Mta2FJT3l3SU5VbzFjODgzd0dieDRVbUVzWUdEQzIwVVp0V3Z0LUdudUV1bXhSb1lVRDlCU2d6X1BBSmh5djA4QlhBQjRJdHJ1eWxKQlhkNENlX2dhV2o4bjJPRUtRQmFaQUx0UmNpWXBUQl9QVE9ETDE4VG95M2lwMkVQVVlmYmtNSUR0M2QtUDBwc2hJVjY5RGQ3NWfSAfsBQVVfeXFMTVZfYy1TZzBSX0lPUDJOa1dvTGZwcTdlX1JlZjlxSlNMT3VKY1JyaDJCcVU0dEQ3b3lHQ3g5MUs1bWV4UWJnRVdRUTFTUWxLRmt4dUdmNWpIYWdRbnlaTS1PMkw0bW5HbFoyOEltakdMQ3hrTlgzM2pOQnBfS2Z4VVVkWjNtUWRBaDlFcG5wQjRfMnZDOUFLU18tR3A3cEZpV1hKdTR4Z1gtWGdoOGxKUFVFU3BydkhVZ2N4MXFPbnlJd05VMzZaOXUxdTJjSEc2M25sanMtZ3Ezc2pBbmJYRldwQW56dExnbVRDSHpSX1ZuREhjMjN0WmNIX0E?oc=5&hl=en-US&gl=US&ceid=US:en,08:00:00,2025,Febrero,17,Lunes
fenómeno del Niño Colombia,Inesperado anuncio del Ideam sobre el fenómeno de La Niña y las lluvias en Colombia: así será el clima en c...,redmas.com.co,2025-03-14,https://news.google.com/rss/articles/CBMi_wFBVV95cUxPOHIyWjJfb3BhbUxqRmhRZTB4R1VhUnBJcFhYNTRHNGt0SWd2b2Q2WVJtMVNmQ0ZISzZOR3MyWDd1Zi0yX01ISjhMQ1I0VHBDZEtoVVlhV3FoMEpxcXVWWUk5MFFqTlZ3dzFmWWpEanVldTdXOXEzV3U0MkRWSGhiZUl5UHBoYkxYazZCOEN6X2F2bEFUc2Y4b25KR2lMdjBaWnRDTDNKSUpvVmhBOXZYTFBpTzRlMXlXSTBRelloNnVLSzlQQTdvT1FDYmE5bFNHRkIzM0o0ZjRxbG9MbE5Hem5kSjRYblBtd1l1V1VMTFQxSlVSS193WVdUUlNzbUXSAYQCQVVfeXFMTXE3Q05BUC1nNkVuUm10MVBUcWpJMFY5bmpwNXdlaXBSaE1pbnUzcm56dG5SRmpBR2t4eTR3NjZLeTN1SmlLZ1FGVi1MbE5jOGFpdjFrT1RlZ3B0OVJ4VUZaenZMRi1lZnpqYzJmbGYzbW5lZkFPcFdGM1ZHT1RaVGNsblpPYmNVSmZFaHFqWlllank2ZHZFeVl2V3l0STYya2RLSkFOcXpfOG9FNFliQ3BhWXlGSkpaUzI3VHVqSnE0UWVMV3ZNVTJrUG9nLVJRei1EY3BlSEdwa0syTEFQNVNrenhwMmE2OTJnQmdfM09QVm56dFNLWkp6OHhzUkdmTHR0Nng?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Marzo,14,Viernes
fenómeno del Niño Colombia,"Así quedó el nivel del embalse de Chingaza al finalizar marzo 2025, según la CAR: Sigue siendo bajo",Caracol Radio,2025-03-31,https://news.google.com/rss/articles/CBMizAFBVV95cUxPT1RCQ3k1dmJUVHF1Z3BUZEh4VEdSeGdaV1FYMFl0SUZxdzROOWpSSDZnVFdWZHp6NUc3bUJIMThSajFVNy1TemhWSWlRdW1jeWdEVHN5bHlLRkNodWFwd0w3dHZtcUJ6MjlTc0VSYXVzRlh6QVNHZFVaZm9taG94N1lnakFvc1JjTVRnX3NaZVFTRFF5XzVKOUhNYnN6VUR4bzBGTWVMVW9EMnFTZ0Y2VjFLTC0zOTVqNlBheW9PanZtMmFvQjM4em9jM3rSAeABQVVfeXFMUFgzaWZvT0ZRMTJwcjY2ZEJGVjctR0FWM0lDWHRaWFJSXzA0UXZxNFlvdF9tcUgtLVl6dWhPZUM3SkMyQ3hlYWxFNldaeG1adXNReVRWNklwejlLSFZvUk9NbmRWSDUzeWl3N1Z2NVFFb3ZJVTZSbHJUUmh0VUR4a3ppZkJKeS1idTRRcW14UXdSWTZIZ1NnZDN4bjFrZ3A4cGs1cVoyblcwcWJyeTZ3MmppMVJQUEJLMzJ2UEdrRFUwOHl1c0k3QTZlVFplSXZ2TVJySS1Lam1MbUk2b1N2cGs?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Marzo,31,Lunes
fenómeno del Niño Colombia,Hay temor de apagón en el país por negativa del Gobierno Petro a pagar subsidios de energía para estos estratos,Infobae,2025-04-01,https://news.google.com/rss/articles/CBMi7AFBVV95cUxOdzNuUXNXS2hBcGNFa3FGV1pybklRQXUtb0RrcFYxbXlfc3BSRHhjdGxVTXlHYXY1VllTR0xnQXRmcnRRODQ2N0ZvNGRxa2V3UU0xODVmbGRFeDZ3aV91TU02ZG1JcXpIXzhzWThmazctUEsxSFhILWZRdHNxWkRjdmVjNzU1VjlVelVabkRBaG1ocFRLemdJM3R3dlVBRUY5ZjhVMzhoMWd5d3BJa0JjR2Q3eVFhNEhWV3JPNGF3TF9pTks4STZudWk5UWIwV3h5c2UzYVdDWFJKSmdlYUNIUmNWemtmOUhTU25teNIBhwJBVV95cUxQRjVMTnIySlNxOWFEN1lJUWQ0SW5iMWpWdmdiMWVZRGZlSHZWcjhOWEJsQ3FDM2dKckFHNUhNU1o3SEtYd1RuUU5EVkpLanlycFpPdFpOMzJEbm4tZ2pHaW1pTTlWUk1jS3cwcWJ1TkZSTEV6Y0llbGxOMHhmZWNjZ0pNWkQ4Uk1WQUV3cWx6V0k5clY1czBaWVNrMzdvYzc3M0t6cUtXTnpwdlFTZ1hpQXd1NTFmMFZWaFR5UXBiTG82RVoxcnZZMkQ0WjdnY2NCVHVJUVVOM05VeU9mdm1qalE3RmVNendaMFRBVjNfTmllMEF1LURQUWJMUTByQWR0SzMwNDNscw?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Abril,1,Martes
fenómeno del Niño Colombia,CREG archiva propuesta de ajuste al precio de escasez de energía en el cargo por confiabilidad,Valora Analitik,2025-03-26,https://news.google.com/rss/articles/CBMixAFBVV95cUxOWmkxcThubVJKcHliOEp6SjY0Q1ZGaWpiOHhzQWtHQjdTMjV3ZW5mUnVrRnNVcG5UZ19PSnliOHlqSW10WEtuZEFBZURzWHlaa19zSzdCWTFPUmp1dy1YU3VnbDhaVkx4NHRkTHhBaEVHQnkycDJqTld6UXU0X1RjTGpBZ2dQbTBidFI1WFRPWWdfbEFXR2ZfVTdwM0lkcVgxNkNER3QxWHJEek9oQ3g4M2U3WGRzaW5yaW5EdWdZcWI3TjJV0gHKAUFVX3lxTE42OVhjVnh1X2xLcEJhT0kxb0dwVjhNR1lxRlhIamRhS0pMb1FSRUpXOUpucE1xYlg2dDRwa3R1d2RnYmFfN2ZxdjJ5Q1RFWmZwb0ZqdGdwdThicnZUUW9jTXRmYlZ5MmdjM1BfRmhiMWVCb0dJYi1MbmVmd1pmOXM0Q2ZGWXdlWS1BNHRKaUtpVmxJUmhFY1pIemJOMkhoYWxqQ1NtVFhYTl9XXzVJa0lIMDRPM3dpbVk0TUlvWnlOMUx3SXlYenpfZXc?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Marzo,26,Miércoles
fenómeno del Niño Colombia,Colombia se prepara para nuevo fenómeno de El Niño: Max Henríquez vaticina fecha de otra sequía por el camb...,redmas.com.co,2025-04-04,https://news.google.com/rss/articles/CBMi_AFBVV95cUxOZkRUeHhlYkkyLTJ2alV5dGJXMExVa0x2Rm9sZnhKWGxjaFJjVXprWWZNYUNOVUFQeUNFYmNGbXF5UHM3czBGTTRhei00eGozbDBma1dRMTlpR011RVlZajlaS01qa0h0LTVwTTZzd1hvOGhOVmQzeW9lT2RTc2VZSGVTYVRDbU9pOWNWS3pDQmk5MDIzYTAyQXV2UVZLLW56QmJ6bXdEOUtpNEpjdzJvMTU4ZDdlUktORnBTcVBjZEVORnlJdDM3OUthUWwzRXo5ZkdiQjlCMEJIZ2ZYV25mSDZVZm1iUzBZdG5oVXNVbnBmZUlLY2t5S0VYd2rSAYICQVVfeXFMT0lOMlBEakxKMlJXNlE1ZmNsZWZVTVN3SzRiUGpSVXRKMjFmME9mdVpMQndFUkJUTHRzbkVwOXA5cS0wak53QnpZSWt1MWd1TUJnYWx5QTR1OFJVVWlNR2UzQy15REFSR1FtT0RyLWc1U3Z1dVJYZmZTVWVZeXZlQk5BNDR2a0JWNmM2cXZnNWd2a1ZLMTJJR3VoWDl5RERLZG1IZHA3clJqX2lCcTRHdnNzQzg1eTNfNWFORWxEYU9NalpEYS1hcmIwc3FRNnRQNFluZWIyRHl0aFVna1lTbFR1UUFKaVZwNktaRk50Q21YMnRMamlhMTM1SnNjWi1heVNB?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Abril,4,Viernes
fenómeno del Niño Colombia,Apagón masivo en Europa evidencia vulnerabilidades energéticas: ¿Está Colombia preparada?,pares.com.co,2025-04-29,https://news.google.com/rss/articles/CBMisgFBVV95cUxPRGNMT2dBWGRCb2hsWGZiSEV0d3NaOVFvMHozcEt2S2Q3empwejdvSDA5NW5uajFMOFJFTEtEVUtON0c2ZzBJT2dBUmF4NlVsZ0NDZ1Jzd1dGaUtDSy16ZFJLaFlUcWFUcVFqcEE0cHpOcmtfVG04R1RjX2Q1SHVqbktEYnJpRzhQeUpVY0tUNXM2MkhoRURXenFXRDNNLU02QjBMNDhVRUpvZWxnUlVQeEt3?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Abril,29,Martes
fenómeno del Niño Colombia,Ultimátum de Max Henríquez a Bogotá por situación de embalses a pesar del racionamiento: plantea 'cerrar la...,redmas.com.co,2025-04-02,https://news.google.com/rss/articles/CBMi9AFBVV95cUxPdW93elRCc3hDcTd0dWlKVExoMXlCNF9nSzF3OXk5QkpPdWMxTTI1QmFBWEJXNGUtYkJ6bXV2ZEhDT2xiQ2EyQ2lLUmc5b3dyUHVLSk9IR1JaN0NRc3ZZV010QlQxWllLdDZzNEZLUVQzTk5mcFRHcGhaa0pQRGZCU3hwOHhiY3hCaTEzbDQyOTdUOV9LcjAxMlhwYnRETFVnZnpqd2dDZC12X0VIWjM1bzZNLUFnN29LWVpfLVRSSFVtdU9WRjJBYUZoNXNxTFFlS3d5blhuTVFHdy14S2VwYkVETm85Mk9pcjQwVjlLeUtSOXhZ0gH6AUFVX3lxTFAwdUdJMHNCaFVQN1oxa1R0ZFNvN2NqNm51TjVpYlFOVGwxN0xhdWs5bXdLelZjZXdaaUNZcDNwSTlQcHdNdTBoNkFybzFCUi1JYWtFalJ5MlZ1ZVVCZHZJQW1jcmE3UHpBUVFjajE0LXBCdEVWb2V6X2hOQnp0VWFUb1BQOG1SV1dyY3JvaTcxTEc5ZFdBbzdTWWl6VDBEbjVxTmc2SWdWajRGQ3pXOUczUnoxVjJQdHhZMW1IUTY1VTduRGFrYU44dFhiZG5IbzUzeFhFLWZkTVVtekl3NmgxU0l0NzJuU0dXRlpxWG01Y1otVTBVRXljZFE?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Abril,2,Miércoles
fenómeno del Niño Colombia,Bogotá recibe la noticia más esperada después del fin del racionamiento de agua: Max Henríquez hace anuncio...,redmas.com.co,2025-04-19,https://news.google.com/rss/articles/CBMi9wFBVV95cUxNNndVVjd6RUpiajludDVzWlJONTB5dExKVzdTR3VZRHM3Vld6cUpqTk5YNG54LUY1YnpUSnlzWHNVeTh5SGFzQVEwSGF6NHl4MEpEVmR6UUw2OXhwTTNtcktKSXpIUlp6cExId1doVjdPeUVpdHdSN1ppWlloNFVFMjY0YnFxZERwYVV6Tl84dXFJQnkyaE1FUnN6LTdQVjJ6RmZubnFFSDJCLURNeVNINUp4eTBQdEhCcXVBZWJrNlNRenl0dTNLbmdPVmRSSTNNOW1ycVQxcG1oWThWdzRVZkhYMldTWHpHRWRwdE15bVB2LWxDUWw00gH8AUFVX3lxTFBUU0dJa0t6TEFoWjUzNXZaOGFmTmZsSXYweWJKaE12NWFud1NUNG5RVUtwbS1DZnRBdWlIM3NKWFZqZl9Td1ZoN2d5cmpWSGdSTDAxdTVyalludGlIWUkzUkNKX0p5VDlkODJNQ2M1bERJek5ha3cwc3RYWHV4TE1WaC1DcEdlY0Q4NGhyejEzTC1mVEZYNkhkNVR2LWlCR3ZtOEVSbnlQeTNkdTJMTlJBZDFyUHF4SkdfWjBZT0pNbDkyRzJYMk5tZXFFSmhNa21BOUlWeHlPamNzTXoyRF91WDZ2RjNiSGw4d1NIRktzaGhia0M5Ykp3Qk1pbg?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Abril,19,Sábado
fenómeno del Niño Colombia,Alerta por medida que quiere Petro y elevaría el precio de la energía en Colombia: empresas alertan por la situación,Infobae,2025-04-09,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPQVJBWDBYSWZ6M1dlZlFGQXRoQzV5cmJRcDNqNFZZMUJldnFtVFRHbk5IX0lCNUd3a3J5QnlXdjFOekJHMlk2YVFtQ0VWZWtoNldxOVQwamt4QXpiNjZwdEpoclhJVEZCekZDSUUySklwY0NvWm5Qa2ZfT1BJQkljbXJSUERvaHVyaHFMVHMzc0NubVM3andNSGdlTEloeHNxTEI2WVMzREdBaHM1NG0zRl85Z01obmdaSWl1ODB4NkRhRjN4Y3lsMGJrVlE1RTVpcU9zM0daWkh5Q1RHQkpfWW1OdFg2UEMzem9VaDhRZzJuUdIBjAJBVV95cUxNOXNmT015b1h1QXJjb09XYUFjLXdGdW9hNjA4RU5KcWFVZDN1RzJMZGtLSUtlN0tuRjNLODQwYTBtdXctbW1GTE12Qi1QT0VvdkxYYjd0UHN6U1h3RzkxUkdyOWZRT0p6RHNBbVQ2Wi1pUzRzeWlIUVEtYmp0S005UVJuSC0ydHA2OEZsZjVuZVBYWWdKQmFyc2ZWMDBrbGdZdnF6bjhRZnFQaXcwM20wdHlCcVA4M3QtWEItaGFUR1ctb1VvRHZDd2hoUERZWWFaQlpEcW1LOVFEelEwTDVDZkVEdGVuRTRyZkl6WGJtNDNsSjlTTGYxd2NVMENCNFVEeDNscU8tZHR6eE9I?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Abril,9,Miércoles
fenómeno del Niño Colombia,"Tras un año de racionamiento de agua, el Acueducto no alcanzó a llenar Chingaza",LaRepublica.co,2025-04-11,https://news.google.com/rss/articles/CBMivwFBVV95cUxNX0Nrd0xMSm5RTTF5N2ljVUpoQ2NlSzRncVlFakJtd1dxLXl5UUFEbkhtLVE4djZpb1ZXNXRmZG1INXNYNl9EVVFEZzlVZ2NfWU9fM1g1MkxHTE1KWW9GSjNlUFNzTVRuVHBiUmZ2WWV4MWhiNFo4YlBZUkhnSlVwdC1OY2ZtZ0tRT3ZkUFJMSWNQTnJTLXRON0c5c0w4UTRFRUN5dHpwUHg0MVZMaW5qLXdYS1hvMk5wX1l4RjlnNNIBvwFBVV95cUxOeWY3T1BWbjRCYWpreklMWUwtckdOUDFMMmdkT0htLURkS2tyRUpqRDNzWlMwOW1mbHh0SFk2M01vLWpZQXhfUTNZWG9wZkh2d1lWRk50Y0hzNVZ2cHp3ZmNIZmdOWVoteXp5aUtSSW5HM1U0UVExVzRxWWNHelB3Tmg2alB6MHVyV2tiUU9BVWFQM0dCZjJ4aDJKSjRwTld0Y29zMlh2YlVaTlg2ZUhoT3dMWFEyeTR2bTkwdF9nZw?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Abril,11,Viernes
fenómeno del Niño Colombia,Inesperada respuesta de Galán sobre el agua en Bogotá: aclara teorías tras quitar el racionamiento,redmas.com.co,2025-04-29,https://news.google.com/rss/articles/CBMi_AFBVV95cUxNcVhVZ1BVWHhtZk5fQ2dXenNvcDJNcFpGS25MTVY2WEc1bW5IcHJKZy1BV25YWF82d2tBNHYta1RNazFaOHlsWEpmYXQ2Q3BjeDZ3QTlyWjNPVDdzWlZxZTJicUxNUTJSR0YwVkV3MldPalFsaE9rY0phOC1veDg5elJIYmR1N05sU0gyaTRjbmJ1dlZMQU9uRVR1WDhkWWNaU1E5dE8zNE90UlB2VWFvb1pHYm84aFczUjJYQVVibVQ4U2cwOFBYTFFfZ0IwejNKOUdERzJTTkhCTW10VWVodFoyYlRfREh3UnJsWkY2aWVLVU5CbjI3clF0NnTSAYICQVVfeXFMUGVUM1dGbmZNdUx1RjEyYmw4ODUtU25NUTBoaWw0bkwyazlxa2c2UDUxeXVlbi0zRExqMi1qd2IwbEVOU0RQVWZIcWJ6SmZtaGpmTnpNLXFfWkRZTW9QUi1WSmY3cWVNWFpFQ1NsR3VVTHZHODZPeGI4NHVYaDJwVzVwYVg5MFMweEV6eGlaQ3g1TmxfUlpteDN1R0x1YmN2aUN6LVdFXzBleVVpSnY0TXk3blVTXy1pYTQwVW9QNmJCbC1mYWhfNnBFc0VYNkM0dEExQ3VzbHJ5M2g1R2Z2QkJWWnhnYXY3cXVYc0xLSXpaUV9VaWI1MjdsR193TWVwbnZB?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Abril,29,Martes
fenómeno del Niño Colombia,Así es como una generación de niños se pierde en la adicción a las pantallas,Las2orillas,2025-04-07,https://news.google.com/rss/articles/CBMipwFBVV95cUxQYkRzQmRTdlEyaVV6SUZIWU9ObHkwWmRrWThIbktEMTg5SGJ1SkllRHI2Q0dOT3VRTkFPYVAyMEJZRG1Kb1FqdDdQR0Qwb3dNLUtBaEZSZ0w0YTEtdmdyT0s2MzQwVDR3elhWOXRkcG4yX2I0c2dGNGt6QUJoY1BBb1YzcklYT1JoUXozT1FWSWFaLUVWUi1SY25sOHpjOWl5YVp4TDZoQQ?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Abril,7,Lunes
fenómeno del Niño Colombia,Carder confirma que lluvias en Risaralda no son por La Niña,El Pereirano,2025-04-03,https://news.google.com/rss/articles/CBMimwFBVV95cUxNalJfUmN5OUUzWGZSaGlWdDNfTWI1SllaTHRlSVZfNWlrMmJ2MzB0M2pGM0I2RkY0MnRyRjZrMWpDVjdYdG0tYk96c2VKVnVwQ0RLZ2F4YnljTGRqR0tBOFoweE5wTEI3eUtSdmpiTklUWUw3X0V6aUtRVVI3VEp1X2tqODZfSXU0VHoxSWw5QlNHcWlMZ2hqTkV6Yw?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Abril,3,Jueves
fenómeno del Niño Colombia,Ideam confirma el fin del fenómeno de La Niña: Colombia entra en fase climática neutral,Infobae,2025-05-14,https://news.google.com/rss/articles/CBMiywFBVV95cUxQM0RRaVN0U29yWDI1akxPWm1WUExjeW1DNVNEcTFrcV9WV0U5SlN3SXg0akVBZnFpWFRnUXk0ZVV0YW5SYldwMlhrZFNQcldyWC1nMUczeWc2U21HMXZwNHR5ZGlOWno1dmM3cDZ1MWdUZXhqcDJwYUU3V3BmVmt6Q200eDllZlpvUERUd21VTkh0SkppaFZ5dC1qZU5vYVJWRnVSUzRsNFVXWVFLc2pxQ3V1Qmw0NmNFLTRQNlV4dFVvMjRGUWRXbFFNRdIB5gFBVV95cUxNZkxxVGRDeHFocGlNRFBlYm1vM29PN0ZIS2NxeGd0MUNzTmt6UjhVY0hOLWFqT2FhaWx3WFM5QWJWZXlwbXhrd3FYRnVSV3J4NkVWejEtaTBCSmExbmF1Ry05STliOVBiUHM4di1lYnpncmNlRUllUHB6VmhidTJQNk1nVWxBaU9Ub2t2MHMxTW9LUXo3bWhoRlRMVE84a3hhTGFvZ0lNY0k2a3pJV0hwMjIzNzN0Q3FSNTlxZkdCc3FmTXdmNVdFRzdCcFBYRWI5cHN1TFp6ZGZ2bnYxTkg2YThmRG1iZw?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Mayo,14,Miércoles
fenómeno del Niño Colombia,IDEAM confirma fin del fenómeno La Niña: proyecciones del clima y lluvias para resto del 2025,Caracol Radio,2025-05-19,https://news.google.com/rss/articles/CBMiyAFBVV95cUxOZUZYeXlQZW04SlFkcF9FV2pwTkZ2OHpoTkJCbjNXWUJZZVpjLXZUQkEyUXA0Vk5BOUxPaWVyYmNtb0hpVHdYRVNsVWFwNlJRVFYzcmVpbmNwN0xVdHpsUWRqa29SQnVIbmN6QTc3SlZoR1FKbHAyUnJyZnpFTlVPUnpmNzljVVJ5RUlid05rRmlGZ05lVG5HdU1hZXVjWDVkVFV2a3hfT0ZzZFhGQWhDenF5dUNxdkNnZEs5TDNOcXkxbGFsekpVQtIB3AFBVV95cUxPQzJsYWZEN3lqT1p3NnlpSlJXeUZUQWxOakxveHU5YjllWkt4S2JkTVA3RjdYcUJRaEdUUFNCUmRWODdmNF9lTTlEMHFmM3NDRTdwcy1zVUVobGowLTNsMGJQT3JGY1lRTXJuRkVmVmI3MmoxMFVZR2R3SHVCbUZfWlJJcWFpdUh1TFBYTnZ6bmw5cGlNNzBQdm0zMkxYUXNfRk02dkhvM0R2ZEtRbVVaVzNrWngwRG90TzZsTUtZQkNiS1E2Y0tfUnJOQWZOMVU2NUlVOFZ0X2I4S3JZ?oc=5&hl=en-US&gl=US&ceid=US:en,07:00:00,2025,Mayo,19,Lunes
