Fecha,reward,pnl_step,pnl_acumulado,margen_inicial,capital_actual,margin_balance_total,sobre_cobertura_kwh,spot_price,future_price_t1,future_price_t2,future_price_t3,future_price_t4,future_price_t5,future_price_t6,covered_kwh_total,action_cont_1,action_cont_2,action_cont_3,action_cont_4,action_cont_5,action_cont_6,action_disc_raw_1,action_disc_raw_2,action_disc_raw_3,action_disc_raw_4,action_disc_raw_5,action_disc_raw_6,action_disc_exec_1,action_disc_exec_2,action_disc_exec_3,action_disc_exec_4,action_disc_exec_5,action_disc_exec_6,nem_slot_1,nem_slot_2,nem_slot_3,nem_slot_4,nem_slot_5,nem_slot_6,margin_calls_cost,transaction_costs,liquidacion_mtm,liquidacion_vencimiento,demanda_cubrir_kwh_1,demanda_cubrir_kwh_2,demanda_cubrir_kwh_3,demanda_cubrir_kwh_4,demanda_cubrir_kwh_5,demanda_cubrir_kwh_6,contratos_netos_1,contratos_netos_2,contratos_netos_3,contratos_netos_4,contratos_netos_5,contratos_netos_6,terminated,truncated,terminated_reason
2026-01-13,-1.5713152712618847,-11044800.000000024,-594266844.508707,4402999862.691294,4176612062.6912937,226387800.0,0.0,145.00768333333335,385.78,398.8,365.49,325.51,247.24,367.06,3600000.0,0.35547688603401184,0.03404621779918671,0.13281449675559998,0.05381428822875023,-0.7304573059082031,0.4544380009174347,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-11044800.000000024,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-14,-1.6206331348786134,-13658399.999999898,-607925244.5087069,4389341462.691294,4176612062.6912937,212729400.00000012,0.0,137.46183333333332,379.22,393.66,362.02,323.13,245.93,365.11,3600000.0,0.33580976724624634,0.021527566015720367,0.13246294856071472,0.05854286998510361,-0.7293257117271423,0.46331512928009033,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-13658399.999999898,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-15,-2.369303721376381,-14126400.000000045,-622051644.5087069,4375215062.691294,4138192862.6912937,237022200.0000001,0.0,143.19950833333334,372.32,388.38,358.54,320.77,244.6,363.17,3600000.0,0.32203996181488037,0.015706419944763184,0.139839768409729,0.06382579356431961,-0.7272081971168518,0.47118079662323,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,38419200.000000015,0.0,-14126400.000000045,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-16,-5.115621741054581,-108288000.00000001,-730339644.5087069,4266927062.6912937,4034052062.6912937,232875000.00000006,0.0,117.61296666666664,300.0,383.02,355.06,318.4,243.28,361.25,3600000.0,0.2984025180339813,-0.00544181652367115,0.12266655266284943,0.04730437323451042,-0.7383602261543274,0.468580961227417,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,104140799.99999999,0.0,-108288000.00000001,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-19,-1.7235932685925202,-25725600.000000052,-756065244.5087069,4241201462.6912937,4034052062.6912937,207149400.0,0.0,147.51685,285.0,377.66,351.58,316.01,241.97,359.34,3600000.0,0.44929039478302,0.05673602223396301,0.11390911787748337,0.03255186602473259,-0.7902820706367493,0.47074177861213684,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-25725600.000000052,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-20,-1.9086629649885503,-4190399.9999999953,-760255644.5087069,4237011062.6912937,4003833662.6912937,233177400.0,0.0,176.72193333333334,285.0,310.0,300.0,313.64,240.64,357.4,3600000.0,0.49007734656333923,0.0757560133934021,0.11722978204488754,0.0215397197753191,-0.7959284782409668,0.44410884380340576,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,30218400.0,0.0,-4190399.9999999953,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-21,-1.0086443834020573,13831200.000000108,-746424444.5087068,4250842262.6912937,4003833662.6912937,247008600.00000012,0.0,181.46936666666667,297.5,300.0,300.0,311.26,239.32,355.47,3600000.0,0.48613226413726807,0.07076290994882584,0.1110358014702797,0.009898991324007511,-0.7933149933815002,0.423980176448822,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,13831200.000000108,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-22,-0.7942794041614523,31384799.99999994,-715039644.5087068,4282227062.6912937,4031049662.6912937,251177400.0,0.0,188.178,297.5,310.0,300.0,370.0,370.0,370.0,3600000.0,0.46153223514556885,0.06041335314512253,0.09658733755350113,0.002827986842021346,-0.7897828817367554,0.4082629680633545,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,31384799.99999994,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-23,-1.1583052963162537,0.0,-715039644.5087068,4282227062.6912937,4031049662.6912937,251177400.0,0.0,202.59423333333336,297.5,307.5,300.0,370.0,370.0,370.0,3600000.0,0.42406997084617615,0.05104915425181389,0.08240509033203125,0.0344981849193573,-0.7847321033477783,0.37414059042930603,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-26,-1.0295452601614516,0.0,-715039644.5087068,4282227062.6912937,4031049662.6912937,251177400.0,0.0,248.15596666666667,297.5,310.0,300.0,370.0,370.0,370.0,3600000.0,0.2896045744419098,-0.0071979970671236515,0.047414880245923996,0.061017852276563644,-0.7742128968238831,0.306245356798172,1,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-27,-0.9870312883162536,0.0,-715039644.5087068,4282227062.6912937,4031049662.6912937,251177400.0,0.0,262.064375,297.5,307.5,300.0,370.0,370.0,370.0,3600000.0,0.1481046974658966,-0.03045118972659111,0.06100362166762352,0.07173647731542587,-0.7223516702651978,0.321803480386734,0,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-28,-1.1293795777630335,-10800000.0,-725839644.5087068,4271427062.6912937,4031049662.6912937,240377400.0,0.0,258.02823333333333,290.0,295.0,300.0,370.0,370.0,370.0,3600000.0,0.022887252271175385,-0.0799606665968895,0.0019454964203760028,0.10908035933971405,-0.7104518413543701,0.2795599699020386,0,0,0,0,-1,1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-10800000.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-29,-1.0750380351205209,-4320000.0,-730159644.5087068,4267107062.6912937,4031049662.6912937,236057400.0,0.0,246.27239166666664,287.0,295.0,300.0,370.0,370.0,370.0,3600000.0,-0.10537578165531158,-0.15032608807086945,-0.08032414317131042,0.1061767041683197,-0.707101583480835,0.18486368656158447,0,0,0,0,-1,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-4320000.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running
2026-01-30,-1.183382762756986,-3909600.0000000047,-734069244.5087068,4263197462.6912937,4031049662.6912937,232147800.0,0.0,206.1265,287.0,295.0,300.0,367.3,367.67,368.19,3600000.0,-0.1842861920595169,-0.19142809510231018,-0.1395655870437622,0.11235712468624115,-0.7028782367706299,0.09810943901538849,0,0,0,0,-1,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-3909600.0000000047,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,1,0,timeline_end
