Fecha,reward,pnl_step,pnl_acumulado,margen_inicial,capital_actual,margin_balance_total,sobre_cobertura_kwh,spot_price,future_price_t1,future_price_t2,future_price_t3,future_price_t4,future_price_t5,future_price_t6,covered_kwh_total,action_cont_1,action_cont_2,action_cont_3,action_cont_4,action_cont_5,action_cont_6,action_disc_raw_1,action_disc_raw_2,action_disc_raw_3,action_disc_raw_4,action_disc_raw_5,action_disc_raw_6,action_disc_exec_1,action_disc_exec_2,action_disc_exec_3,action_disc_exec_4,action_disc_exec_5,action_disc_exec_6,nem_slot_1,nem_slot_2,nem_slot_3,nem_slot_4,nem_slot_5,nem_slot_6,margin_calls_cost,transaction_costs,liquidacion_mtm,liquidacion_vencimiento,demanda_cubrir_kwh_1,demanda_cubrir_kwh_2,demanda_cubrir_kwh_3,demanda_cubrir_kwh_4,demanda_cubrir_kwh_5,demanda_cubrir_kwh_6,contratos_netos_1,contratos_netos_2,contratos_netos_3,contratos_netos_4,contratos_netos_5,contratos_netos_6,terminated,truncated,terminated_reason,spot_cost,strategy_cost_daily
2025-12-22,-0.7010040917904627,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,437.8349333333333,321.6,380.5,380.5,373.0,333.4,251.0,0.0,-0.30039286613464355,-0.20346499979496002,-0.09413670003414154,0.06633138656616211,-0.0980815440416336,-0.24344350397586823,-1,-1,0,0,0,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running,29895833.35302933,29895833.35302933
2025-12-23,-0.5003633641229976,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,435.147525,393.0,381.0,381.0,373.0,332.87,251.0,0.0,-0.3369273245334625,-0.1948726624250412,-0.06841385364532471,0.06921305507421494,-0.12225761264562607,-0.23254022002220154,-1,0,0,0,0,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running,28603015.723926675,28603015.723926675
2025-12-24,-0.5003907878303937,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,270.67695,393.0,381.0,381.0,373.0,332.3,251.0,0.0,-0.3598729372024536,-0.19854316115379333,-0.05506865680217743,0.05190766975283623,-0.13132143020629883,-0.22021636366844177,-1,0,0,0,0,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running,14448602.68861755,14448602.68861755
2025-12-26,-0.5004319233914878,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,253.2591666666667,393.0,381.0,381.0,373.0,331.67,251.0,0.0,-0.36320483684539795,-0.19852939248085022,-0.0489002987742424,0.04304688796401024,-0.13044339418411255,-0.20865927636623383,-1,0,0,0,0,-1,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running,13773473.6934725,13773473.6934725
2025-12-29,-0.3014058595711183,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,320.7418,393.0,399.0,402.0,372.1,330.94,250.55,0.0,-0.36780625581741333,-0.16950537264347076,-0.041843995451927185,0.06598445028066635,-0.133216992020607,-0.19049422442913055,-1,0,0,0,0,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running,18537386.194339003,18537386.194339003
2025-12-30,-0.3013991409674439,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,298.5135166666667,393.0,399.0,402.0,371.21,330.21,250.1,0.0,-0.35495468974113464,-0.10031872987747192,-0.023875944316387177,0.10191681981086731,-0.13140952587127686,-0.17016758024692535,-1,0,0,0,0,0,0,0,0,0,0,0,ELMF26F,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,0.0,0.0,0.0,0.0,2079545.434,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,0,0,0,0,0,0,0,0,running,16696238.606765252,16696238.606765252
2026-01-02,-0.3017308632114155,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,334.41450000000003,399.0,402.0,370.43,329.58,249.72,371.39,0.0,-0.2428697943687439,-0.03614368662238121,-0.031066609546542168,0.10390990227460861,-0.07757078111171722,-0.09809532016515732,-1,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,16487357.854149,16487357.854149
2026-01-05,-0.10166795653913324,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,324.7563666666667,399.0,402.0,369.69,328.95,249.35,370.72,0.0,-0.18494632840156555,0.00393392238765955,-0.058863088488578796,0.10222692787647247,-0.10320372134447098,-0.10216503590345383,0,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,19249196.761970703,19249196.761970703
2026-01-06,-0.3016679565391333,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,317.9762,399.0,402.0,368.95,328.32,248.98,370.05,0.0,-0.20383968949317932,0.021714968606829643,-0.102371446788311,0.10593000799417496,-0.1352842152118683,-0.1267523169517517,-1,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,21650059.2023766,21650059.2023766
2026-01-07,-0.3016611006122843,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,274.1542083333333,399.0,402.0,368.21,327.7,248.61,369.38,0.0,-0.23900310695171356,0.026630613952875137,-0.13785286247730255,0.10993547737598419,-0.16593948006629944,-0.14979581534862518,-1,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,19352722.94402279,19352722.94402279
2026-01-08,-0.30427569487338185,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,194.06564166666664,395.81,401.08,367.4,327.08,248.21,368.68,0.0,-0.2819051146507263,0.024273455142974854,-0.16154006123542786,0.11739420145750046,-0.18680505454540253,-0.17603753507137299,-1,0,0,0,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,13939107.432631515,13939107.432631515
2026-01-09,-0.5047391823775749,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,196.36796666666663,392.13,400.08,366.55,326.39,247.79,367.94,0.0,-0.3151801526546478,0.017171911895275116,-0.17632441222667694,0.1156340092420578,-0.20386025309562683,-0.19308702647686005,-1,0,0,0,-1,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,14439810.230083698,14439810.230083698
2026-01-13,-0.7069781126506496,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,145.00768333333335,385.78,398.8,365.49,325.51,247.24,367.06,0.0,-0.36085066199302673,0.03266407549381256,-0.14752152562141418,0.16639064252376556,-0.21427923440933228,-0.2270779311656952,-1,0,0,0,-1,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,9453698.480813768,9453698.480813768
2026-01-14,-0.513688836075745,0.0,0.0,5000000000.0,5000000000.0,0.0,0.0,137.46183333333332,379.22,393.66,362.02,323.13,245.93,365.11,0.0,-0.39618781208992004,0.011719774454832077,-0.11890046298503876,0.19140680134296417,-0.19128060340881348,-0.21929645538330078,-1,0,0,0,0,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,9346496.868719334,9346496.868719334
2026-01-15,-0.6838200133153616,0.0,0.0,4999653568.4,4918588574.0,81064994.4,0.0,143.19950833333334,372.32,388.38,358.54,320.77,244.6,363.17,1080000.0,-0.41578686237335205,-0.015859665349125862,-0.09887539595365524,0.20958077907562256,-0.16273656487464905,-0.21090713143348694,-1,0,0,1,0,-1,0,0,0,1,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,346431.60000000003,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,3,0,0,0,0,running,9938273.565551585,10284705.165551584
2026-01-16,-0.6821023965835127,-2559600.0000000047,-2559600.0000000047,4997093968.4,4918588574.0,78505394.4,0.0,117.61296666666664,300.0,383.02,355.06,318.4,243.28,361.25,1080000.0,-0.42491498589515686,-0.009554024785757065,-0.08146616816520691,0.2551826536655426,-0.13406506180763245,-0.2290702760219574,-1,0,0,1,0,-1,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-2559600.0000000047,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,8143108.402422165,10702708.40242217
2026-01-19,-0.42306930816843263,-2581199.999999985,-5140799.99999999,4994512768.4,4918588574.0,75924194.40000002,0.0,147.51685,285.0,377.66,351.58,316.01,241.97,359.34,1080000.0,-0.4677797853946686,-0.02304987609386444,-0.047607675194740295,0.2597399950027466,-0.0916154682636261,-0.19660887122154236,-1,0,0,1,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-2581199.999999985,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,10642169.296194151,13223369.296194136
2026-01-20,-0.46414376794497364,-2559600.0000000047,-7700399.999999994,4991953168.4,4918588574.0,73364594.40000002,0.0,176.72193333333334,285.0,310.0,300.0,313.64,240.64,357.4,1080000.0,-0.47206223011016846,-0.020256416872143745,-0.024296604096889496,0.28521406650543213,-0.03526867553591728,-0.16578473150730133,-1,0,0,1,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-2559600.0000000047,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,13816409.511639068,16376009.511639073
2026-01-21,-0.385199530714348,-2570399.9999999953,-10270799.999999989,4989382768.4,4918588574.0,70794194.40000002,0.0,181.46936666666667,297.5,300.0,300.0,311.26,239.32,355.47,1080000.0,-0.46395909786224365,-0.018223043531179428,-0.006256733555346727,0.3214276432991028,0.026107124984264374,-0.14297305047512054,-1,0,0,1,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-2570399.9999999953,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,14424366.083835566,16994766.08383556
2026-01-22,0.4489540546501389,63439200.000000015,53168400.00000003,5052821968.4,4971756974.0,81064994.4,0.0,188.178,297.5,310.0,300.0,370.0,370.0,370.0,1080000.0,-0.4557172954082489,-0.007047588471323252,0.009633626788854599,0.35598063468933105,0.09755097329616547,-0.10611221939325333,-1,0,0,1,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,63439200.000000015,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,15321873.902364003,-48117326.097636014
2026-01-23,-0.42927807722804046,0.0,53168400.00000003,5052821968.4,4971756974.0,81064994.4,0.0,202.59423333333336,297.5,307.5,300.0,370.0,370.0,370.0,1080000.0,-0.4510042369365692,-0.007538395468145609,0.029924705624580383,0.3535856008529663,0.15634343028068542,-0.05560905858874321,-1,0,0,1,0,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,16152065.529260736,16152065.529260736
2026-01-26,-0.6213092931042377,0.0,53168400.00000003,5052155968.4,4871190974.0,180964994.4,652573.4782450884,248.15596666666667,297.5,310.0,300.0,370.0,370.0,370.0,2880000.0,-0.42697975039482117,-0.013060393743216991,0.03457040712237358,0.3727461099624634,0.20685529708862305,-0.02821711264550686,-1,0,0,1,1,0,0,0,0,0,1,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,666000.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,5,0,0,0,running,18671191.652228504,19337191.652228504
2026-01-27,-0.5145545889499032,0.0,53168400.00000003,5052155968.4,4871190974.0,180964994.4,0.0,262.064375,297.5,307.5,300.0,370.0,370.0,370.0,2880000.0,-0.3962550759315491,-0.02597568929195404,0.027550097554922104,0.3798380196094513,0.2296944558620453,-0.011044925078749657,-1,0,0,1,1,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,20876820.15414875,20876820.15414875
2026-01-28,-0.5345814159752249,0.0,53168400.00000003,5052155968.4,4871190974.0,180964994.4,0.0,258.02823333333333,290.0,295.0,300.0,370.0,370.0,370.0,2880000.0,-0.35538381338119507,0.018979139626026154,0.03105960227549076,0.45881494879722595,0.3432809114456177,0.0616360642015934,-1,0,0,1,1,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,20630197.394927736,20630197.394927736
2026-01-29,-0.5487340251563041,0.0,53168400.00000003,5052155968.4,4871190974.0,180964994.4,0.0,246.27239166666664,287.0,295.0,300.0,370.0,370.0,370.0,2880000.0,-0.31624123454093933,-0.007243499159812927,0.007516168057918549,0.4313456118106842,0.31760138273239136,0.057542283087968826,-1,0,0,1,1,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,0.0,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,0,0,running,19836117.900371604,19836117.900371604
2026-01-30,-0.7330163794350011,-7109999.999999959,46058400.000000075,5045045968.4,4871190974.0,173854994.40000004,0.0,206.1265,287.0,295.0,300.0,367.3,367.67,368.19,2880000.0,-0.33392980694770813,-0.06940732896327972,-0.02635759487748146,0.3627846837043762,0.2193848192691803,-0.012489338405430317,-1,0,0,1,1,0,0,0,0,0,0,0,ELMG26F,ELMH26F,ELMJ26F,ELMK26F,ELMM26F,ELMN26F,0.0,0.0,-7109999.999999959,0.0,1980131.5984486917,2284488.30960406,2239534.55816113,2285308.949670708,2227426.5217549116,2445831.50158675,0,0,0,0,0,0,1,0,timeline_end,15997667.713633,23107667.71363296
