episode,episode_reward,episode_pnl,episode_tx_cost,episode_ahorro_cop,margin_calls_count,overhedging_penalty_kwh_sum,episode_time_sec,actor_loss,critic_loss,entropy,approx_kl
154,-273.98978554522387,17628188098.262165,404399768.40000004,17223788329.862167,63,2124523873.9551997,10.616747416999715,-0.04448073185132151,0.5994050696758287,1.7555837546076094,0.030642218383062365
155,-260.5885603643206,16592142113.643293,433361267.83736706,16158780845.80594,55,2355344085.9906034,10.178675333001593,-0.038607298434540936,0.5256163140720859,1.7525832653045654,0.03243001281114222
156,-294.98224364194374,16142853314.325512,400885982.5665102,15741967331.759003,58,2282185254.6540995,10.288737124999898,-0.04670240696162052,0.5799906027636358,1.7495827674865723,0.030323276470880955
157,-324.48760999276,17606172839.612244,387076869.24976504,17219095970.362476,76,2455770922.4647694,10.632883250000305,-0.05087435303388962,0.8627418576872774,1.7465815544128418,0.018909069819242827
158,-285.9698648973776,18322750791.499786,449096351.6497649,17873654439.85002,59,2561271175.4334483,9.760777625000628,-0.03559782817883759,0.46804709219354756,1.7435803413391113,0.03053782605423535
159,-266.61667408428536,15869229326.941849,414921399.4079999,15454307927.533852,55,2367579291.05837,10.83950916699905,-0.04643434118812106,0.6445542108666684,1.7405798435211182,0.02065319578562464
160,-310.92811844663515,17318791501.999027,397060045.20000005,16921731456.799013,70,2424468361.1137195,10.505772791999334,-0.03943765541937735,0.7333351435538914,1.737579345703125,0.025409657819857656
161,-248.70079137789327,16816060124.26404,398946654.0,16417113470.264044,44,2440684722.4032397,10.524307125000632,-0.04884692484749451,0.6159577869795381,1.7345788478851318,0.032565791359437365
162,-243.80595365612237,18660606885.59336,417053775.4373667,18243553110.15598,59,2535670729.8317556,10.220231541999965,-0.05621284831847463,0.39868880631402137,1.7315776262964522,0.02713738420840985
163,-278.2859446781978,16743532162.468983,446351418.0000001,16297180744.468985,53,2315737563.292269,9.86930870800279,-0.02771969242686672,0.7798068889283708,1.7285771369934082,0.03355854937607156
164,-273.4227757346073,16947234515.332281,425669257.0079998,16521565258.32429,58,2289566790.3595533,10.634979459002352,-0.04702207116439702,0.38048390945094446,1.725576639175415,0.030773626211734992
165,-239.782377901993,18180555195.524837,452652193.3665101,17727903002.158337,49,2675900624.0075865,10.507770459000312,-0.059403904021850654,0.4793416784277984,1.7225754261016846,0.031322202159624016
166,-281.041034768691,14592185156.337603,461120127.40800047,14131065028.929602,48,2342306808.7447567,10.015955999999278,-0.0383259456338627,0.9521999303783689,1.7195749367986406,0.033168187670941866
167,-252.4939190446661,19651749098.100307,425354994.0,19226394104.100307,51,2569604257.195446,10.370146417000797,-0.03982110016846231,0.321490802615881,1.716574421950749,0.025682248028793504
168,-290.1125189121171,19416940785.93785,426624181.19999987,18990316604.737835,71,2584495563.985601,10.641992000000755,-0.0590967680759994,0.3787352045465793,1.7135732173919678,0.027945207001175733
169,-259.8082491168212,16651677913.147589,426668623.2,16225009289.947603,53,2437948934.6082697,10.522731916000339,-0.051149316664252965,0.353790948380317,1.7105727195739746,0.0229585404773908
170,-307.9956913240975,15813066054.804796,435752972.91868335,15377313081.886103,74,2371827426.2604656,10.493980958002794,-0.04129706868635757,1.0019639362980213,1.7075715065002441,0.02399686296370679
171,-274.14178757315415,14467231912.248375,436190618.04976517,14031041294.198614,55,2290426948.481926,10.344834791998437,-0.03980181136726709,0.6510629737601866,1.704571008682251,0.03071502276090166
172,-271.28533220864585,16373996246.764679,445348736.91868347,15928647509.846006,61,2548865085.16077,9.98534333399948,-0.0377590990891414,0.6795714580054794,1.7015705108642578,0.0313012233070497
173,-305.47231312650956,14605886436.276798,445063457.8079998,14160822978.468807,68,2365604365.6691513,10.803783458999533,-0.040881524687366826,1.233224114802267,1.6985692892755782,0.009593815250575842
174,-290.3603695475186,16942043798.29369,451618153.2000002,16490425645.093683,64,2416045432.230663,9.79029808300038,-0.028293720246957883,1.5285788440101205,1.6955687999725342,0.034417441369788276
175,-248.59778995845105,17462721619.12237,442114786.7999999,17020606832.322372,53,2435706279.8272076,10.625749040998926,-0.04807832738650697,0.4905203369446099,1.692568302154541,0.024325036137763944
176,-258.7816671829252,19548920491.71587,429004519.03736687,19119915972.678497,62,2528491444.945555,9.509332417001133,-0.020194478953878086,1.0336976235821134,1.6895670890808105,0.03936035668898728
177,-261.14469653187746,18489013106.651215,426497727.43736696,18062515379.21385,54,2586655000.102341,9.51209637500142,-0.010766997800341674,1.2995903696864843,1.6865665997777666,0.03254193050088361
178,-275.5822919965995,16977164148.19043,437075076.84976506,16540089071.34065,56,2513491629.0523424,10.600224874997366,-0.04912814219881381,0.47899060319843034,1.683566084929875,0.030464001400728843
179,-294.56810998724137,17533576499.340885,429185442.16651016,17104391057.174383,75,2576338975.6670513,10.50835058300072,-0.05836973730474711,0.48137226392115867,1.6805648803710938,0.029194213569280692
180,-270.2028489414991,16410355247.816877,455849657.9999999,15954505589.816883,65,2395227237.5288067,10.62812112499887,-0.05243575772536652,0.5172811195254325,1.6775636758123125,0.031443684468311923
181,-267.8754060266433,16569381897.22074,481788892.63736737,16087593004.583376,61,2569122123.8201203,10.041483750002953,-0.048793218602255294,0.5036611550544597,1.674563160964421,0.030706012726058156
182,-265.48929843196885,18221994816.034588,431763247.00799996,17790231569.026585,61,2525349398.84315,10.464780375001283,-0.045674467412754896,0.502809919669692,1.671562671661377,0.012797187007631041
183,-280.6856761646102,16520148985.091482,448172593.037367,16071976392.054106,69,2514603345.8527546,10.331830166000145,-0.04994440345492746,0.4676158226361232,1.6685621738433838,0.024654050650549056
184,-241.44322480707825,18496180458.159977,429322312.25776523,18066858145.902233,49,2454503552.7841883,10.217460209001729,-0.04504307308899505,0.30390493893729786,1.6655616760253906,0.025449414438168918
185,-245.37416476117886,19664387051.941925,461715688.7999999,19202671363.14192,44,2616342192.026847,9.687423749997834,-0.023904727272955433,0.5333404443891985,1.6625604714666093,0.03069138097842889
186,-254.75053746168382,18869313033.02329,478960977.5999999,18390352055.42327,56,2400034480.468048,10.322408916999848,-0.028497777898244713,0.5297026911332291,1.6595599566187178,0.0302267111742831
187,-329.889233493017,14783072752.452469,462221450.9186834,14320851301.533787,74,2328341876.30046,10.605685583002924,-0.055131870967202956,1.856539177695023,1.6565587520599365,0.027348397892533936
188,-273.2645162784661,15518161299.03527,475786416.8497648,15042374882.185486,59,2248384788.0772905,10.066586332999577,-0.034227656644015086,1.0663748978238021,1.6535582542419434,0.030008018238558656
189,-269.8958015321821,14575329837.522617,444923251.1999999,14130406586.32261,71,2083065546.0160003,10.488036999999167,-0.0503594897662489,0.5957112993346527,1.6505577564239502,0.03190646887274592
190,-258.87568370702945,16466619960.801558,457553253.6000002,16009066707.201548,64,2216040772.7532554,10.542199625000649,-0.04999237291381827,0.28029865442908236,1.6475572671209062,0.024035815548683916
191,-248.03205736434427,18912503709.976746,422709779.8079997,18489793930.16874,59,2569922804.2470007,9.924160958998982,-0.03658936991907504,0.4875062002173188,1.6445560455322266,0.031958211778796146
192,-256.81843447015467,17413714685.20886,423089994.51868325,16990624690.69018,54,2472704555.156286,9.946751999999833,-0.040034820040573876,0.5607666834732707,1.6415555477142334,0.03417116872210778
193,-277.2683198924954,17033106456.30992,458260856.2079995,16574845600.101921,68,2363077951.3717713,10.343000832999678,-0.055136578496811646,0.2774311786650547,1.638554334640503,0.030706994302038635
194,-291.2197009914828,17284003007.75682,424110769.03736705,16859892238.71945,84,2545867486.0850616,9.801858667000488,-0.04180769245936155,0.9180086456923461,1.6355538368225098,0.03033233065115364
195,-251.31169176099525,20097488097.36178,455892803.1266835,19641595294.2351,64,2561244991.9557924,9.592192000000068,-0.037860169319347256,1.319421373307705,1.6325533390045166,0.03153819209131013
196,-256.445133907267,17242570128.540897,433693908.0000001,16808876220.540903,60,2281421408.1964803,10.395934374999342,-0.04746535670829519,0.4882773456676882,1.6295521344457353,0.03204710475568261
197,-273.5691377446751,17268828018.39902,424892354.3999995,16843935663.99902,58,2358607595.6516533,9.943165458000294,-0.03624890498550875,0.6367491409182549,1.6265516195978438,0.03214751238868173
198,-260.81455891058084,17477124246.42774,455272889.6497647,17021851356.777958,66,2340940678.9165754,9.71997412500059,-0.03613346204997934,0.37374099598703336,1.6235504150390625,0.030419554939132412
199,-310.25598706691846,14631345169.628674,450598947.40799963,14180746222.220655,77,2165658496.1819477,10.114677250003297,-0.04573242350158339,1.0613064601713298,1.6205499172210693,0.030517531392563666
200,-249.5269019450692,17864207069.80822,464054968.7999999,17400152101.00821,52,2433506024.301841,9.683523915999103,-0.035620201246014664,0.6850125386512705,1.6175494194030762,0.03465731844023269
