Fecha,CodigoDuracion,Hora,PrecioMinimo,Percentil5,PPP,PPS,Mediana,Percentil95,PrecioMaximo,LimiteInferiorIC95Ponderado,LimiteSuperiorIC95Ponderado,LimiteInferiorIC95Simple,LimiteSuperiorIC95Simple,TotalContratos,Version
2023-05-01,P1M,13,80.0,223.8,278.7,299.56,289.59,360.57,1261.45,272.7,284.69,292.07,307.06,532,TX5
2023-05-01,P1M,14,80.0,223.8,279.02,300.06,289.61,362.12,1261.45,272.97,285.07,292.46,307.67,529,TX5
2023-05-01,P1M,15,80.0,223.8,279.04,300.03,289.61,362.12,1261.45,273.04,285.05,292.44,307.63,529,TX5
2023-05-01,P1M,16,80.0,223.85,278.76,300.03,289.68,360.57,1261.45,272.8,284.72,292.46,307.59,527,TX5
2023-05-01,P1M,17,80.0,219.18,275.73,301.28,288.59,369.09,1197.08,270.63,280.83,292.99,309.57,471,TX5
2023-05-01,P1M,18,80.0,219.18,275.87,301.84,288.59,369.25,1261.45,270.83,280.9,293.36,310.32,471,TX5
2023-05-01,P1M,19,80.0,219.18,275.99,302.96,289.0,369.83,1261.45,270.85,281.13,294.2,311.71,471,TX5
2023-05-01,P1M,20,80.0,219.18,275.9,302.29,288.59,369.83,1261.45,270.83,280.98,293.73,310.86,472,TX5
2023-05-01,P1M,21,80.0,219.18,275.76,300.8,288.55,369.09,1197.08,270.84,280.68,292.6,309.0,473,TX5
2023-05-01,P1M,22,80.0,219.18,275.85,300.07,288.52,369.09,1195.57,271.01,280.7,291.98,308.16,475,TX5
2023-05-01,P1M,23,80.0,219.18,275.83,299.44,288.52,363.13,1185.71,271.07,280.58,291.54,307.33,475,TX5
2023-04-01,P1M,17,80.0,204.09,273.28,286.16,287.92,347.8,483.33,269.57,276.98,282.12,290.2,457,TX6
2023-04-01,P1M,18,80.0,208.77,273.58,286.64,287.98,347.8,486.7,269.9,277.26,282.64,290.64,457,TX6
2023-04-01,P1M,19,80.0,208.77,273.6,287.33,288.1,349.05,615.54,269.9,277.31,283.24,291.42,457,TX6
2023-04-01,P1M,20,80.0,208.77,273.56,286.59,287.98,347.8,486.7,269.86,277.26,282.59,290.59,458,TX6
2023-04-01,P1M,21,80.0,204.14,273.54,285.8,287.47,347.8,483.33,269.83,277.25,281.77,289.83,459,TX6
2023-04-01,P1M,22,80.0,204.09,273.72,285.42,287.42,347.8,469.92,270.01,277.42,281.4,289.44,461,TX6
2023-04-01,P1M,23,80.0,203.12,273.79,285.18,287.42,345.41,469.92,270.08,277.51,281.12,289.24,461,TX6
2023-04-01,P1M,0,80.0,198.0,273.69,284.22,287.32,345.12,455.06,269.96,277.42,280.09,288.35,467,TX6
2023-04-01,P1M,1,80.0,198.0,273.93,284.24,287.32,345.12,455.06,270.2,277.66,280.11,288.37,467,TX6
2023-04-01,P1M,2,80.0,198.0,274.03,284.17,287.32,345.12,455.06,270.29,277.76,280.03,288.32,467,TX6
2023-04-01,P1M,3,80.0,198.0,274.08,284.21,287.32,345.12,448.3,270.33,277.82,280.06,288.36,466,TX6
2023-04-01,P1M,4,80.0,198.0,274.08,284.32,287.32,345.12,448.3,270.34,277.83,280.17,288.47,465,TX6
2023-04-01,P1M,5,80.0,198.0,274.11,284.61,287.42,345.12,441.63,270.34,277.87,280.45,288.77,461,TX6
2023-04-01,P1M,6,80.0,198.0,273.77,284.44,287.42,345.12,442.31,270.0,277.55,280.28,288.59,464,TX6
2023-04-01,P1M,7,80.0,209.01,272.88,286.76,288.52,342.89,459.68,269.26,276.5,282.96,290.56,514,TX6
2023-04-01,P1M,8,80.0,209.62,272.29,287.03,288.52,342.89,459.68,268.73,275.85,283.28,290.78,515,TX6
2023-04-01,P1M,9,80.0,209.62,272.19,287.08,288.52,342.89,459.68,268.64,275.75,283.34,290.81,515,TX6
2023-04-01,P1M,10,80.0,210.04,272.32,287.22,288.58,344.2,483.33,268.76,275.88,283.49,290.95,515,TX6
2023-04-01,P1M,11,80.0,210.83,272.45,287.47,288.79,344.2,483.33,268.9,276.0,283.78,291.17,518,TX6
2023-04-01,P1M,12,80.0,211.99,272.41,287.67,288.79,344.2,606.75,268.83,275.98,283.94,291.39,518,TX6
2023-04-01,P1M,13,80.0,210.83,272.33,287.47,288.58,344.2,483.33,268.78,275.88,283.77,291.16,518,TX6
2023-04-01,P1M,14,80.0,210.83,272.84,288.13,288.79,345.41,657.54,269.21,276.46,284.32,291.94,515,TX6
2023-04-01,P1M,15,80.0,210.83,272.97,288.34,288.79,345.41,657.54,269.33,276.61,284.5,292.18,515,TX6
2023-04-01,P1M,16,80.0,210.83,272.92,288.22,288.79,345.41,615.54,269.34,276.51,284.46,291.99,513,TX6
2023-03-01,P1M,23,80.0,209.01,276.79,289.76,289.31,357.76,669.32,273.06,280.52,285.38,294.13,468,TX6
2023-03-01,P1M,22,80.0,209.01,276.78,290.58,289.61,360.31,677.69,273.04,280.52,286.24,294.93,468,TX6
2023-03-01,P1M,21,80.0,213.4,276.61,291.65,289.85,360.31,680.43,272.86,280.36,287.32,295.97,466,TX6
2023-03-01,P1M,20,80.0,216.0,276.69,292.75,290.0,363.35,680.43,272.94,280.43,288.41,297.09,465,TX6
2023-03-01,P1M,19,80.0,222.9,276.85,293.57,290.79,363.52,822.62,273.08,280.62,289.08,298.05,464,TX6
2023-03-01,P1M,18,80.0,216.0,276.84,292.77,290.16,363.52,710.52,273.11,280.57,288.38,297.17,464,TX6
2023-03-01,P1M,17,80.0,211.32,276.55,291.9,290.0,360.31,710.52,272.8,280.3,287.5,296.3,464,TX6
2023-03-01,P1M,16,80.0,223.6,276.74,293.15,291.44,357.76,751.98,273.01,280.48,289.1,297.21,518,TX6
2023-03-01,P1M,15,80.0,223.3,276.9,293.49,291.44,360.17,764.73,273.12,280.67,289.38,297.59,520,TX6
2023-03-01,P1M,14,80.0,223.3,276.78,293.31,291.44,359.36,710.52,273.03,280.53,289.27,297.36,520,TX6
2023-03-01,P1M,13,80.0,222.9,276.27,292.48,291.35,355.16,680.43,272.57,279.98,288.48,296.47,523,TX6
2023-03-01,P1M,12,80.0,222.9,276.28,292.61,291.35,357.76,680.43,272.57,280.0,288.6,296.62,523,TX6
2023-03-01,P1M,11,80.0,222.9,276.48,292.77,291.35,355.83,680.43,272.77,280.19,288.77,296.76,523,TX6
2023-03-01,P1M,10,80.0,218.3,276.16,292.11,291.35,355.16,678.89,272.45,279.87,288.09,296.13,520,TX6
2023-03-01,P1M,9,80.0,216.0,276.02,291.66,290.98,355.09,678.89,272.32,279.71,287.64,295.67,520,TX6
2023-03-01,P1M,8,80.0,211.32,275.8,291.04,290.98,355.09,677.69,272.08,279.52,286.97,295.12,520,TX6
2023-03-01,P1M,7,80.0,211.32,276.41,290.81,290.98,354.21,677.52,272.67,280.15,286.73,294.89,519,TX6
2023-03-01,P1M,6,80.0,205.6,276.85,289.44,289.28,357.76,677.52,273.06,280.64,285.04,293.83,472,TX6
2023-03-01,P1M,5,80.0,205.6,277.16,289.35,289.28,357.76,677.52,273.39,280.94,284.96,293.74,469,TX6
2023-03-01,P1M,4,80.0,202.12,277.2,288.46,289.0,355.16,664.7,273.44,280.96,284.06,292.87,472,TX6
2023-03-01,P1M,3,80.0,198.0,277.12,288.07,288.86,355.16,654.44,273.36,280.87,283.65,292.49,473,TX6
2023-03-01,P1M,2,80.0,198.0,277.07,288.01,288.86,355.16,664.7,273.33,280.82,283.59,292.43,474,TX6
2023-03-01,P1M,1,80.0,198.0,276.95,288.29,288.86,355.16,669.32,273.2,280.7,283.84,292.74,474,TX6
2023-03-01,P1M,0,80.0,202.25,276.89,288.43,288.86,355.16,664.7,273.15,280.63,284.01,292.85,474,TX6
2023-02-01,P1M,23,80.0,223.69,278.68,296.85,289.18,363.49,1136.71,274.62,282.75,290.85,302.84,456,TX6
2023-02-01,P1M,22,80.0,223.69,278.79,298.09,289.4,363.66,1179.12,274.61,282.98,291.7,304.49,456,TX6
2023-02-01,P1M,21,80.0,223.69,278.75,299.33,289.63,363.66,1179.12,274.45,283.05,292.52,306.15,453,TX6
2023-02-01,P1M,20,80.0,223.69,278.76,300.62,289.63,364.09,1179.12,274.34,283.19,293.31,307.94,453,TX6
2023-02-01,P1M,19,80.0,223.69,278.81,301.03,289.96,368.18,1179.12,274.34,283.28,293.58,308.48,452,TX6
2023-02-01,P1M,18,80.0,223.69,278.8,300.44,289.96,364.09,1179.12,274.43,283.16,293.26,307.62,452,TX6
2023-02-01,P1M,17,80.0,223.69,278.89,299.39,290.87,364.09,1101.45,274.51,283.28,292.64,306.13,448,TX6
2023-02-01,P1M,9,80.0,223.69,280.94,299.01,291.55,360.45,1101.45,275.95,285.93,293.02,305.0,504,TX6
2023-02-01,P1M,8,80.0,223.69,280.79,298.44,291.35,360.45,1101.45,275.95,285.62,292.68,304.2,504,TX6
2023-02-01,P1M,7,80.0,223.69,280.5,297.46,291.35,360.45,1082.73,275.91,285.09,292.06,302.86,503,TX6
2023-02-01,P1M,6,80.0,222.43,278.59,295.77,289.4,361.93,1082.73,274.49,282.69,290.02,301.51,456,TX6
2023-02-01,P1M,5,80.0,223.69,278.9,296.54,289.63,363.49,1082.73,274.83,282.97,290.68,302.4,453,TX6
2023-02-01,P1M,4,80.0,222.43,278.68,294.76,289.18,360.45,1073.26,274.72,282.64,289.27,300.26,457,TX6
2023-02-01,P1M,3,80.0,222.43,278.61,294.43,289.0,359.95,1073.26,274.66,282.55,288.97,299.89,458,TX6
2023-02-01,P1M,16,80.0,227.16,281.34,300.13,291.61,361.93,1122.67,276.2,286.48,293.86,306.41,502,TX6
2023-02-01,P1M,15,80.0,223.69,281.42,300.11,291.55,361.93,1184.24,276.18,286.66,293.71,306.51,507,TX6
2023-02-01,P1M,14,80.0,223.69,281.37,300.17,291.55,361.93,1122.67,276.09,286.65,293.74,306.6,504,TX6
2023-02-01,P1M,13,80.0,227.15,281.05,299.74,291.35,361.93,1136.71,275.9,286.2,293.49,306.0,510,TX6
2023-02-01,P1M,12,80.0,227.15,280.92,299.76,291.35,361.93,1136.71,275.76,286.08,293.51,306.01,511,TX6
2023-02-01,P1M,11,80.0,227.15,281.05,299.81,291.35,361.93,1140.52,275.87,286.24,293.52,306.09,512,TX6
2023-02-01,P1M,10,80.0,223.69,281.14,299.66,291.55,361.93,1185.49,276.0,286.28,293.43,305.9,509,TX6
2023-02-01,P1M,2,80.0,222.43,278.56,294.65,289.0,360.45,1073.26,274.6,282.52,289.13,300.18,459,TX6
2023-02-01,P1M,1,80.0,222.43,278.55,295.03,289.0,361.93,1073.26,274.58,282.51,289.48,300.58,459,TX6
2023-02-01,P1M,0,80.0,222.43,278.46,295.65,289.0,361.93,1082.73,274.41,282.51,289.76,301.54,459,TX6
2023-01-01,P1M,0,80.0,208.29,273.3,284.3,284.19,341.87,891.32,269.63,276.97,279.8,288.8,479,TX6
2023-01-01,P1M,1,80.0,208.29,273.39,284.22,284.29,341.87,891.32,269.71,277.06,279.71,288.73,479,TX6
2023-01-01,P1M,2,80.0,208.29,273.47,283.98,284.29,341.87,871.09,269.8,277.14,279.5,288.45,479,TX6
2023-01-01,P1M,3,80.0,205.6,273.54,283.88,284.35,341.87,749.95,269.87,277.2,279.47,288.29,478,TX6
2023-01-01,P1M,4,80.0,205.6,273.51,283.93,284.35,341.87,837.39,269.83,277.2,279.45,288.42,477,TX6
2023-01-01,P1M,5,80.0,205.6,273.44,284.05,284.35,341.87,837.39,269.75,277.14,279.53,288.57,474,TX6
2023-01-01,P1M,6,80.0,208.29,273.3,284.33,284.35,341.87,837.39,269.6,277.01,279.88,288.78,477,TX6
2023-01-01,P1M,7,80.0,216.0,273.5,286.32,285.14,340.42,837.39,269.71,277.28,282.18,290.45,524,TX6
2023-01-01,P1M,8,80.0,218.3,273.79,287.07,285.14,341.87,877.83,269.96,277.62,282.9,291.24,525,TX6
2023-01-01,P1M,9,80.0,218.3,273.9,287.38,285.37,341.87,941.19,270.03,277.78,283.15,291.61,525,TX6
2023-01-01,P1M,10,80.0,218.3,273.92,287.53,285.37,341.87,941.19,270.02,277.83,283.26,291.8,525,TX6
2023-01-01,P1M,11,80.0,218.3,274.01,287.77,285.14,341.87,941.19,270.09,277.94,283.48,292.06,528,TX6
2023-01-01,P1M,12,80.0,218.3,273.91,287.8,285.14,341.87,941.19,269.98,277.85,283.51,292.1,528,TX6
2023-01-01,P1M,13,80.0,218.3,274.06,287.86,285.14,341.87,941.19,270.12,278.0,283.55,292.18,528,TX6
2023-01-01,P1M,14,80.0,218.3,274.14,288.04,285.7,341.87,992.42,270.14,278.13,283.65,292.44,525,TX6
2023-01-01,P1M,15,80.0,218.3,274.14,288.03,285.7,341.87,992.42,270.15,278.13,283.63,292.42,525,TX6
2023-01-01,P1M,16,80.0,219.44,274.26,288.19,285.7,341.87,992.42,270.28,278.24,283.79,292.59,523,TX6
2023-01-01,P1M,17,80.0,216.0,272.86,286.89,284.56,344.33,941.19,269.03,276.69,282.2,291.59,469,TX6
2023-01-01,P1M,18,80.0,216.0,272.77,287.43,284.56,347.72,992.42,268.96,276.59,282.57,292.29,469,TX6
2023-01-01,P1M,19,80.0,216.0,272.84,287.71,284.56,347.72,992.42,269.01,276.67,282.84,292.59,469,TX6
2023-01-01,P1M,20,80.0,216.0,272.82,287.35,284.55,347.72,992.42,269.01,276.63,282.54,292.17,470,TX6
2023-01-01,P1M,21,80.0,216.0,272.89,286.87,284.35,344.33,941.19,269.09,276.68,282.16,291.57,471,TX6
2023-01-01,P1M,22,80.0,216.0,272.94,286.2,284.35,344.33,837.39,269.19,276.69,281.65,290.75,473,TX6
2023-01-01,P1M,23,80.0,211.12,272.93,285.64,284.35,342.1,837.39,269.19,276.67,281.12,290.17,473,TX6
2024-12-01,P1M,1,1.0,234.73,313.5,344.61,308.96,577.94,1257.73,305.61,321.39,335.04,354.17,628,TX7
2024-12-01,P1M,1,1.0,234.7,313.59,343.83,308.96,577.94,1385.2,305.6,321.58,334.17,353.49,628,TXF
2024-12-01,P1M,1,1.0,233.45,311.09,341.23,306.29,573.02,1373.43,303.11,319.07,331.58,350.89,627,TXR
2024-12-01,P1M,2,1.0,234.73,313.37,344.23,308.96,584.87,1257.73,305.59,321.15,334.77,353.7,628,TX6
2024-12-01,P1M,3,1.0,234.73,313.4,344.08,308.92,593.7,1257.73,305.62,321.19,334.6,353.56,627,TX5
2024-12-01,P1M,3,1.0,234.73,313.4,344.07,308.96,593.7,1257.73,305.62,321.19,334.59,353.54,627,TX6
2024-12-01,P1M,3,1.0,234.73,313.4,344.07,308.96,593.7,1257.73,305.62,321.19,334.59,353.54,627,TX7
2024-12-01,P1M,3,1.0,233.38,311.04,340.76,306.29,573.02,1373.43,303.19,318.9,331.23,350.3,626,TXR
2024-12-01,P1M,4,1.0,234.73,313.64,344.33,308.96,584.87,1257.73,305.84,321.44,334.83,353.84,626,TX4
2024-12-01,P1M,4,1.0,234.65,313.84,343.75,308.96,577.94,1385.2,305.91,321.77,334.12,353.37,626,TXF
2024-12-01,P1M,4,1.0,233.38,311.32,341.15,306.29,573.02,1373.43,303.42,319.22,331.54,350.75,625,TXR
2024-12-01,P1M,5,1.0,235.38,314.18,345.56,309.67,584.87,1257.73,306.22,322.14,335.87,355.25,624,TX4
2024-12-01,P1M,5,1.0,235.38,314.12,345.43,309.67,584.87,1257.73,306.16,322.08,335.74,355.12,624,TX7
2024-12-01,P1M,6,1.0,234.4,313.78,345.0,308.96,593.7,1257.73,305.73,321.84,335.33,354.67,629,TX4
2024-12-01,P1M,6,1.0,234.4,313.67,344.76,308.96,593.7,1257.73,305.61,321.73,335.08,354.45,629,TX7
2024-12-01,P1M,6,1.0,234.4,313.99,344.37,308.92,584.87,1385.2,305.79,322.18,334.57,354.16,629,TXF
2024-12-01,P1M,6,1.0,233.09,311.43,341.65,306.29,579.89,1373.43,303.27,319.59,331.87,351.43,628,TXR
2024-12-01,P1M,7,1.0,234.7,313.75,342.46,312.22,577.94,1257.73,305.62,321.88,333.33,351.59,668,TX4
2024-12-01,P1M,7,1.0,234.7,313.75,342.46,312.22,577.94,1257.73,305.62,321.88,333.33,351.6,668,TX5
2024-12-01,P1M,7,1.0,234.7,313.75,342.45,312.22,577.94,1257.73,305.62,321.88,333.32,351.59,668,TX6
2024-12-01,P1M,7,1.0,234.7,313.75,342.45,312.22,577.94,1257.73,305.62,321.88,333.32,351.59,668,TX7
2024-12-01,P1M,8,1.0,235.38,313.8,342.72,312.22,577.94,1257.73,305.52,322.09,333.6,351.84,669,TX6
2024-12-01,P1M,8,1.0,234.4,311.54,339.63,309.55,573.02,1373.43,303.17,319.91,330.42,348.84,668,TXR
2024-12-01,P1M,9,1.0,235.38,314.03,343.26,312.22,577.94,1257.73,305.6,322.46,334.05,352.46,671,TX4
2024-12-01,P1M,9,1.0,235.38,314.01,343.21,312.22,577.94,1257.73,305.57,322.45,334.0,352.43,671,TX7
2024-12-01,P1M,9,1.0,234.7,314.19,342.63,311.52,577.94,1385.2,305.63,322.74,333.3,351.96,671,TXF
2024-12-01,P1M,10,1.0,234.7,314.63,343.48,311.89,577.94,1460.37,305.92,323.33,334.01,352.96,671,TXF
2024-12-01,P1M,10,1.0,234.4,312.22,341.0,309.55,573.02,1447.95,303.54,320.89,331.56,350.45,670,TXR
2024-12-01,P1M,11,1.0,236.98,315.48,345.79,312.22,582.34,1302.61,306.7,324.25,336.2,355.39,672,TX6
2024-12-01,P1M,11,1.0,236.98,315.48,345.79,312.22,582.34,1302.61,306.7,324.25,336.2,355.39,672,TX7
2024-12-01,P1M,12,1.0,236.98,315.73,346.19,312.22,584.87,1302.19,306.93,324.52,336.57,355.81,672,TX4
2024-12-01,P1M,12,1.0,236.98,315.72,346.19,312.22,584.87,1302.61,306.93,324.52,336.57,355.81,672,TX6
2024-12-01,P1M,12,1.0,236.98,315.72,346.19,312.22,584.87,1302.61,306.93,324.52,336.57,355.81,672,TX7
2024-12-01,P1M,13,1.0,237.76,315.88,346.61,312.3,584.87,1302.61,307.05,324.7,336.94,356.28,672,TX7
2024-12-01,P1M,13,1.0,234.96,313.66,343.44,309.56,579.89,1796.25,304.72,322.6,333.66,353.22,671,TXR
2024-12-01,P1M,14,1.0,237.76,316.25,347.03,312.68,584.87,1309.61,307.35,325.15,337.29,356.77,671,TX6
2024-12-01,P1M,14,1.0,237.76,316.25,347.03,312.68,584.87,1309.61,307.35,325.15,337.29,356.77,671,TX7
2024-12-01,P1M,15,1.0,237.76,316.67,347.8,312.85,584.87,1347.69,307.74,325.59,337.83,357.77,669,TX4
2024-12-01,P1M,15,1.0,237.76,316.65,347.79,312.85,584.87,1347.67,307.72,325.58,337.82,357.75,669,TX5
2024-12-01,P1M,15,1.0,237.76,316.65,347.78,312.85,584.87,1347.67,307.72,325.58,337.81,357.75,669,TX7
2024-12-01,P1M,15,1.0,237.21,316.87,347.08,312.22,584.87,1875.13,307.79,325.96,336.98,357.19,669,TXF
2024-12-01,P1M,15,1.0,234.96,314.44,344.6,309.64,579.89,1859.18,305.38,323.5,334.52,354.69,668,TXR
2024-12-01,P1M,16,1.0,240.6,317.21,348.83,313.11,593.7,1357.09,308.37,326.06,338.74,358.93,667,TX4
2024-12-01,P1M,16,1.0,240.6,317.21,348.84,313.11,593.7,1357.07,308.37,326.06,338.75,358.94,667,TX7
2024-12-01,P1M,16,1.0,239.07,317.45,348.11,312.68,584.87,1888.21,308.43,326.46,337.87,358.35,667,TXF
2024-12-01,P1M,16,1.0,239.07,314.98,345.62,310.19,579.89,1872.15,305.99,323.97,335.4,355.84,666,TXR
2024-12-01,P1M,17,1.0,237.76,317.57,352.79,312.22,607.89,1347.69,308.61,326.54,341.84,363.73,621,TX4
2024-12-01,P1M,17,1.0,237.76,317.57,352.8,312.22,607.89,1347.67,308.61,326.54,341.85,363.74,621,TX5
2024-12-01,P1M,17,1.0,234.96,315.33,349.48,309.55,601.51,1859.18,306.2,324.46,338.4,360.57,620,TXR
2024-12-01,P1M,18,1.0,239.07,316.46,353.72,312.22,625.07,1357.07,307.66,325.25,342.47,364.97,618,TX5
2024-12-01,P1M,18,1.0,237.76,316.72,352.91,311.52,607.89,1888.21,307.7,325.73,341.49,364.32,618,TXF
2024-12-01,P1M,19,1.0,239.07,315.69,353.9,312.22,625.07,1357.07,307.04,324.33,342.62,365.18,617,TX5
2024-12-01,P1M,19,1.0,237.76,315.95,353.09,311.52,607.89,1888.21,307.08,324.82,341.65,364.53,617,TXF
2024-12-01,P1M,19,1.0,235.73,313.45,350.58,309.55,602.71,1872.15,304.61,322.28,339.16,362.01,616,TXR
2024-12-01,P1M,20,1.0,238.93,315.37,353.03,312.21,625.07,1309.19,306.82,323.92,341.92,364.14,618,TX4
2024-12-01,P1M,20,1.0,238.74,315.37,353.04,312.21,625.07,1309.61,306.82,323.92,341.93,364.15,618,TX5
2024-12-01,P1M,20,1.0,237.76,315.61,352.24,311.35,607.89,1821.39,306.85,324.37,340.97,363.51,618,TXF
2024-12-01,P1M,20,1.0,235.73,313.11,349.73,308.87,602.71,1805.9,304.39,321.84,338.48,360.99,617,TXR
2024-12-01,P1M,21,1.0,237.76,315.25,351.81,312.08,607.89,1302.19,306.8,323.69,341.0,362.61,620,TX4
2024-12-01,P1M,21,1.0,237.76,315.25,351.81,312.08,607.89,1302.61,306.8,323.69,341.01,362.62,620,TX6
2024-12-01,P1M,21,1.0,237.76,315.25,351.81,312.08,607.89,1302.61,306.8,323.69,341.01,362.62,620,TX7
2024-12-01,P1M,21,1.0,236.98,315.48,351.03,311.1,598.95,1811.65,306.83,324.12,340.07,362.0,620,TXF
2024-12-01,P1M,21,1.0,234.96,312.92,348.35,308.7,593.86,1796.25,304.33,321.51,337.44,359.26,619,TXR
2024-12-01,P1M,22,1.0,237.76,315.41,350.62,311.52,598.95,1257.73,307.01,323.8,340.07,361.18,621,TX5
2024-12-01,P1M,22,1.0,237.76,315.41,350.62,311.52,598.95,1257.73,307.01,323.8,340.07,361.17,621,TX6
2024-12-01,P1M,22,1.0,237.76,315.41,350.62,311.52,598.95,1257.73,307.01,323.8,340.07,361.17,621,TX7
2024-12-01,P1M,22,1.0,236.98,315.62,349.87,311.1,598.95,1650.58,307.04,324.2,339.17,360.57,621,TXF
2024-12-01,P1M,22,1.0,234.96,313.14,347.35,307.41,593.86,1636.55,304.59,321.69,336.67,358.04,620,TXR
2024-12-01,P1M,23,1.0,237.76,315.4,349.93,312.08,598.95,1257.73,307.09,323.71,339.68,360.19,623,TX4
2024-12-01,P1M,23,1.0,237.76,315.4,349.94,312.08,598.95,1257.73,307.09,323.71,339.69,360.2,623,TX5
2024-12-01,P1M,23,1.0,237.76,315.4,349.94,312.08,598.95,1257.73,307.09,323.71,339.68,360.2,623,TX7
2024-12-01,P1M,23,1.0,234.96,313.12,346.7,307.41,593.86,1381.32,304.67,321.57,336.31,357.08,622,TXR
2024-12-01,P1M,8,1.0,235.38,313.81,342.74,312.22,577.94,1257.73,305.53,322.1,333.62,351.87,669,TX4
2024-12-01,P1M,7,1.0,233.45,311.47,339.34,309.55,573.02,1373.43,303.25,319.68,330.12,348.56,667,TXR
2024-12-01,P1M,7,1.0,234.65,313.9,341.82,311.89,577.94,1385.2,305.65,322.15,332.57,351.07,668,TXF
2024-12-01,P1M,6,1.0,234.4,313.67,344.76,308.96,593.7,1257.73,305.61,321.73,335.08,354.45,629,TX6
2024-12-01,P1M,6,1.0,234.4,313.67,344.78,308.92,593.7,1257.73,305.61,321.73,335.09,354.46,629,TX5
2024-12-01,P1M,5,1.0,233.45,311.88,342.37,306.33,573.02,1373.43,303.82,319.95,332.58,352.16,623,TXR
2024-12-01,P1M,5,1.0,234.7,314.35,344.88,309.29,577.94,1385.2,306.25,322.45,335.06,354.7,624,TXF
2024-12-01,P1M,5,1.0,235.38,314.12,345.43,309.67,584.87,1257.73,306.16,322.08,335.74,355.12,624,TX6
2024-12-01,P1M,5,1.0,235.38,314.12,345.44,309.67,584.87,1257.73,306.16,322.08,335.75,355.13,624,TX5
2024-12-01,P1M,4,1.0,234.73,313.64,344.33,308.96,584.87,1257.73,305.84,321.44,334.82,353.83,626,TX7
2024-12-01,P1M,4,1.0,234.73,313.64,344.33,308.96,584.87,1257.73,305.84,321.44,334.82,353.83,626,TX6
2024-12-01,P1M,4,1.0,234.73,313.64,344.34,308.96,584.87,1257.73,305.84,321.44,334.83,353.85,626,TX5
2024-12-01,P1M,3,1.0,234.65,313.64,343.54,308.92,584.87,1385.2,305.73,321.56,333.94,353.14,627,TXF
2024-12-01,P1M,3,1.0,234.73,313.48,344.21,308.96,593.7,1257.73,305.7,321.26,334.73,353.68,627,TX4
2024-12-01,P1M,2,1.0,233.45,310.91,340.77,306.29,573.02,1373.43,303.06,318.77,331.24,350.3,627,TXR
2024-12-01,P1M,2,1.0,234.7,313.52,343.57,308.92,577.94,1385.2,305.61,321.43,333.98,353.16,628,TXF
2024-12-01,P1M,2,1.0,234.73,313.37,344.23,308.96,584.87,1257.73,305.59,321.15,334.77,353.7,628,TX7
2024-12-01,P1M,2,1.0,234.73,313.37,344.25,308.96,584.87,1257.73,305.59,321.15,334.78,353.71,628,TX5
2024-12-01,P1M,2,1.0,234.73,313.37,344.24,308.96,584.87,1257.73,305.59,321.15,334.78,353.71,628,TX4
2024-12-01,P1M,1,1.0,234.73,313.5,344.61,308.96,577.94,1257.73,305.61,321.39,335.04,354.17,628,TX6
2024-12-01,P1M,1,1.0,234.73,313.5,344.61,308.96,577.94,1257.73,305.61,321.39,335.05,354.18,628,TX5
2024-12-01,P1M,0,1.0,234.65,313.52,343.88,308.92,577.94,1385.2,305.39,321.64,334.04,353.72,627,TXF
2024-12-01,P1M,0,1.0,234.73,313.34,344.55,308.96,577.94,1257.73,305.36,321.33,334.83,354.26,627,TX7
2024-12-01,P1M,0,1.0,234.73,313.34,344.56,308.96,577.94,1257.73,305.36,321.33,334.84,354.27,627,TX5
2024-12-01,P1M,8,1.0,235.38,313.8,342.74,312.22,577.94,1257.73,305.52,322.09,333.61,351.86,669,TX5
2024-12-01,P1M,8,1.0,235.38,313.8,342.72,312.22,577.94,1257.73,305.52,322.09,333.6,351.84,669,TX7
2024-12-01,P1M,8,1.0,234.7,313.99,342.17,311.52,577.94,1385.2,305.59,322.39,332.94,351.4,669,TXF
2024-12-01,P1M,9,1.0,235.38,314.01,343.22,312.22,577.94,1257.73,305.57,322.45,334.01,352.44,671,TX5
2024-12-01,P1M,9,1.0,235.38,314.01,343.21,312.22,577.94,1257.73,305.57,322.45,334.0,352.43,671,TX6
2024-12-01,P1M,9,1.0,234.4,311.77,340.14,308.87,573.02,1373.43,303.25,320.29,330.84,349.44,670,TXR
2024-12-01,P1M,10,1.0,235.38,314.46,344.13,312.22,577.94,1257.73,305.88,323.04,334.79,353.48,671,TX4
2024-12-01,P1M,10,1.0,235.38,314.4,344.04,312.22,577.94,1257.73,305.82,322.99,334.68,353.4,671,TX5
2024-12-01,P1M,10,1.0,235.38,314.4,344.03,312.22,577.94,1257.73,305.82,322.99,334.67,353.39,671,TX6
2024-12-01,P1M,10,1.0,235.38,314.4,344.03,312.22,577.94,1257.73,305.82,322.99,334.67,353.39,671,TX7
2024-12-01,P1M,11,1.0,236.98,315.5,345.82,312.22,582.26,1302.19,306.72,324.28,336.22,355.42,672,TX4
2024-12-01,P1M,11,1.0,236.98,315.48,345.8,312.22,582.34,1302.61,306.7,324.25,336.2,355.39,672,TX5
2024-12-01,P1M,1,1.0,234.73,313.5,344.61,308.96,577.94,1257.73,305.61,321.39,335.05,354.17,628,TX4
2024-12-01,P1M,0,1.0,233.38,311.12,341.46,306.29,573.02,1373.43,303.0,319.24,331.61,351.3,626,TXR
