Fecha,Precio_COP/kWh_0-7,Precio_COP/kWh_7-17,Precio_COP/kWh_17-23,Precio_COP/kWh_Dia
2025-02-22,169.9166,184.84715555555556,240.94160000000002,196.23118333333332
2025-02-23,176.7916,166.40226666666663,227.14874285714285,187.58309999999997
2025-02-24,176.4166,226.51382222222222,399.2916,260.20826666666665
2025-02-25,181.2916,198.32104444444442,554.0058857142857,296.385975
2025-02-26,178.0416,240.78193333333334,372.04374285714283,258.15318333333335
2025-02-27,167.2916,245.5693777777778,309.72017142857146,238.18743333333336
2025-02-28,159.2916,209.06937777777776,346.9723142857143,232.698475
2025-03-01,151.1058,162.16135555555556,173.0343714285714,161.64746666666665
2025-03-02,133.8558,136.38357777777776,176.46294285714285,147.2308
2025-03-03,164.9475,202.25305555555553,296.8403571428571,217.40583333333333
2025-03-04,188.9808,202.09724444444444,403.61608571428576,256.501425
2025-03-05,177.1433,216.6058,275.4629428571428,220.61829999999998
2025-03-06,137.3558,149.93913333333333,404.6058,220.02246666666667
2025-03-07,126.6058,150.84035555555556,294.49094285714284,184.66025833333333
2025-03-08,126.6058,131.95146666666668,304.9073714285714,180.61505
2025-03-09,126.6058,119.10002222222222,337.0502285714286,185.17075833333334
2025-03-10,169.138,207.80466666666666,394.3301428571428,249.31904166666666
2025-03-11,169.7308,195.49468888888887,515.8915142857143,280.3558
2025-03-12,177.2308,242.71691111111107,417.1772285714286,271.7724666666666
2025-03-13,185.5343,261.8120777777778,410.5343,279.76346666666666
2025-03-14,155.9808,219.93913333333333,349.4629428571429,236.39746666666665
2025-03-15,161.9591,213.95493333333332,338.10974285714286,232.8348083333333
2025-03-16,191.6058,193.05024444444444,340.1772285714286,235.48079999999996
2025-03-17,171.6058,254.52179999999998,341.6058,252.28263333333334
2025-03-18,138.3558,231.49468888888885,339.6058,231.98080000000002
2025-03-19,160.3558,244.8280222222222,361.06979999999993,250.57446666666667
2025-03-20,190.5715,281.8631666666667,362.3772142857143,274.91587499999997
2025-03-21,173.6058,199.49468888888887,315.8915142857143,224.8141333333333
2025-03-22,170.3558,177.7169111111111,275.4629428571428,203.77246666666665
2025-03-23,138.1058,131.27246666666667,210.6058,156.68913333333333
2025-03-24,146.6058,154.8278,277.7486571428571,187.93904999999998
2025-03-25,170.3558,252.05024444444442,423.9559428571429,274.957925
2025-03-26,156.6058,252.71691111111107,316.6058,239.3141333333333
2025-03-27,272.9808,284.40635555555554,360.4629428571429,302.7810083333333
